GROUP,CONAME,DIST,DISTNAME,SSRAT0017,RK0017,SALS0017,RKSAL0017,SSRAT0117,RK0117,SALS0117,RKSAL0117
A. K-6,Gloucester,5120,Swedesboro-Woolwich,62.4,31|58,72818,33|58,73.1,17|56,73534,30|56
A. K-6,Gloucester,5590,Wenonah Boro,42.6,51|58,59908,12|58,39.5,51|56,62012,13|56
A. K-6,Gloucester,5740,Westville Boro,63.4,30|58,69236,28|58,72.7,19|56,72136,29|56
A. K-6,Gloucester,5870,Woodbury Heights Boro,98.1,7|58,59698,11|58,95.4,9|56,59698,10|56
A. K-6,Hunterdon,1970,Hampton Boro,46.7,48|58,34429,1|58,56.5,35|56,39559,2|56
A. K-6,Hunterdon,2590,Lebanon Boro,49.4,43|58,62125,14|58,48.9,45|56,64072,15|56
A. K-6,Hunterdon,3180,Milford Boro,69.0,24|58,63468,18|58,63.0,29|56,68488,20|56
A. K-6,Monmouth,130,Atlantic Highlands Boro,47.0,47|58,41202,5|58,N.R.,N.R.,N.R.,N.R.
A. K-6,Monmouth,2160,Highlands Boro,80.0,14|58,69212,27|58,N.R.,N.R.,N.R.,N.R.
A. K-6,Monmouth,4520,Roosevelt Boro,10.5,58|58,67619,22|58,50.0,43|56,52612,5|56
A. K-6,Morris,3240,Mine Hill Twp,91.5,10|58,73012,35|58,75.8,15|56,76838,36|56
A. K-6,Ocean,230,Beach Haven Boro,21.0,57|58,58315,10|58,28.0,56|56,65010,16|56
A. K-6,Ocean,320,Berkeley Twp,66.5,28|58,75237,37|58,70.0,24|56,79640,40|56
A. K-6,Ocean,1150,Eagleswood Twp,375.0,1|58,36480,2|58,68.0,26|56,60635,12|56
A. K-6,Ocean,2350,Island Heights Boro,82.4,12|58,36480,2|58,74.7,16|56,37983,1|56
A. K-6,Ocean,2690,Little Egg Harbor Twp,67.9,26|58,68362,25|58,82.8,13|56,81624,41|56
A. K-6,Ocean,2760,Long Beach Island,47.3,46|58,97179,58|58,48.5,46|56,98804,56|56
A. K-6,Ocean,3800,Ocean Gate Boro,66.0,29|58,73570,36|58,55.8,37|56,59130,9|56
A. K-6,Ocean,3820,Ocean Twp,57.8,35|58,80102,44|58,55.7,38|56,74002,32|56
A. K-6,Ocean,4710,Seaside Heights Boro,31.4,56|58,71282,32|58,31.9,55|56,71934,28|56
A. K-6,Ocean,5020,Stafford Twp,84.2,11|58,66327,21|58,85.1,11|56,68692,21|56
A. K-6,Ocean,5220,Tuckerton Boro,75.5,20|58,62137,15|58,102.0,5|56,58697,8|56
A. K-6,Sussex,1630,Fredon Twp,62.0,32|58,54123,7|58,67.7,27|56,57347,7|56
A. K-6,Sussex,1980,Hampton Twp,67.5,27|58,48546,6|58,62.2,31|56,44686,3|56
A. K-6,Sussex,4650,Sandyston-Walpack Twp,45.7,49|58,62152,16|58,46.4,48|56,63960,14|56
A. K-6,Sussex,5040,Stillwater Twp,71.8,22|58,84646,49|58,98.7,7|56,82772,43|56
A. K-6,Warren,400,Blairstown Twp,51.3,41|58,76100,38|58,38.9,52|56,76800,35|56
A. K-6,Warren,1620,Franklin Twp,52.4,39|58,62120,13|58,62.8,30|56,71375,24|56
A. K-6,Warren,1670,Frelinghuysen Twp,59.5,34|58,69585,30|58,100.8,6|56,60412,11|56
A. K-6,Warren,2470,Knowlton Twp,41.2,52|58,55096,8|58,52.7,40|56,44946,4|56
A. K-6,Warren,2970,Mansfield Twp,51.3,41|58,90412,55|58,54.8,39|56,87100,50|56
A. K-6,Warren,5480,Washington Boro,57.2,37|58,69329,29|58,70.9,22|56,76406,34|56
A. K-6,Warren,5530,Washington Twp,37.6,55|58,78505,42|58,40.2,50|56,78505,38|56
B. K-8 / 0 - 400,Statewide,N.A.,Group Average: B. K-8 / 0-400,57.5,N.A.,69850,N.A.,57.9,N.A.,70503,N.A.
B. K-8 / 0 - 400,Statewide,N.A.,Group Median:  B. K-8 / 0-400,63.9,N.A.,68585,N.A.,65.5,N.A.,70332,N.A.
B. K-8 / 0 - 400,Statewide,N.A.,State Average:   All Operating Types,65.8,N.A.,85278,N.A.,64.6,N.A.,87022,N.A.
B. K-8 / 0 - 400,Statewide,N.A.,State Median:    All Operating Types,66.3,N.A.,84250,N.A.,64.9,N.A.,86787,N.A.
B. K-8 / 0 - 400,Atlantic,570,Brigantine City,38.3,67|75,90551,71|75,34.5,70|75,95503,74|75
B. K-8 / 0 - 400,Atlantic,1410,Estell Manor City,92.0,15|75,69866,45|75,80.8,22|75,61421,13|75
B. K-8 / 0 - 400,Atlantic,1540,Folsom Boro,46.6,57|75,65647,29|75,46.9,56|75,68688,27|75
B. K-8 / 0 - 400,Atlantic,3020,Margate City,42.8,61|75,80043,62|75,44.3,57|75,84250,65|75
B. K-8 / 0 - 400,Atlantic,4240,Port Republic City,79.3,21|75,60512,14|75,78.6,25|75,49695,4|75
B. K-8 / 0 - 400,Atlantic,5760,Weymouth Twp,177.0,3|75,52775,6|75,89.0,16|75,42129,2|75
B. K-8 / 0 - 400,Bergen,80,Alpine Boro,64.8,36|75,96802,74|75,54.9,44|75,97618,75|75
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,180.0,2|75,83653,67|75,89.0,16|75,73888,49|75
B. K-8 / 0 - 400,Bergen,4870,South Hackensack Twp,125.5,9|75,78105,57|75,74.0,28|75,76730,55|75
B. K-8 / 0 - 400,Burlington,380,Beverly City,65.6,35|75,88921,69|75,68.0,33|75,89621,70|75
B. K-8 / 0 - 400,Burlington,1030,Delanco Twp,73.7,25|75,58142,10|75,67.0,35|75,53983,7|75
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,93.0,14|75,60620,15|75,92.5,13|75,64220,18|75
B. K-8 / 0 - 400,Burlington,4460,Riverton,52.4,47|75,62994,21|75,50.4,53|75,73674,48|75
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,51.5,50|75,75294,54|75,43.7,59|75,59811,10|75
B. K-8 / 0 - 400,Camden,580,Brooklawn Boro,104.2,13|75,38229,2|75,162.9,2|75,70197,34|75
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,70.0,30|75,83404,66|75,94.3,12|75,80054,59|75
B. K-8 / 0 - 400,Camden,2560,Lawnside Boro,174.0,5|75,69243,42|75,116.7,7|75,73640,47|75
B. K-8 / 0 - 400,Camden,2890,Magnolia Boro,66.3,33|75,68049,40|75,65.8,36|75,70964,40|75
B. K-8 / 0 - 400,Camden,3110,Merchantville Boro,60.9,42|75,82569,65|75,65.8,36|75,86242,68|75
B. K-8 / 0 - 400,Cape May,170,Avalon Boro,15.3,75|75,91002,72|75,19.4,75|75,91024,72|75
B. K-8 / 0 - 400,Cape May,3680,North Wildwood City,23.3,74|75,89425,70|75,22.7,74|75,89000,69|75
B. K-8 / 0 - 400,Cape May,5060,Stone Harbor Boro,78.0,22|75,104382,75|75,43.5,61|75,68774,28|75
B. K-8 / 0 - 400,Cape May,5800,Wildwood Crest Boro,40.6,66|75,78355,58|75,35.9,68|75,84968,66|75
B. K-8 / 0 - 400,Cape May,5840,Woodbine Boro,84.7,18|75,59540,12|75,83.0,21|75,60789,12|75
B. K-8 / 0 - 400,Cumberland,1020,Deerfield Twp,106.0,12|75,81912,64|75,109.3,8|75,81912,63|75
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,175.0,4|75,69667,44|75,172.0,1|75,70631,38|75
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,26.7,73|75,58728,11|75,42.5,63|75,64063,17|75
B. K-8 / 0 - 400,Cumberland,3050,Maurice River Twp,52.1,48|75,64375,25|75,54.1,46|75,58250,9|75
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,136.0,6|75,18000,1|75,127.0,5|75,18334,1|75
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,30.3,71|75,54428,7|75,35.2,69|75,51898,6|75
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,51.8,49|75,66159,31|75,55.4,43|75,72289,43|75
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,49.5,53|75,62550,19|75,50.5,52|75,64850,21|75
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,74.5,24|75,42877,3|75,83.6,20|75,43102,3|75
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,42.4,62|75,71572,47|75,74.8,27|75,71965,42|75
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,65.7,34|75,84268,68|75,70.7,31|75,79525,57|75
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,54.4,45|75,62162,17|75,58.4,41|75,62162,14|75
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,47.8,55|75,57050,8|75,53.9,48|75,60010,11|75
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,44.0,58|75,64740,27|75,39.0,67|75,64835,19|75
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,47.2,56|75,64324,24|75,53.8,49|75,69634,32|75
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,29.3,72|75,74550,51|75,28.0,73|75,77505,56|75
B. K-8 / 0 - 400,Monmouth,270,Belmar Boro,35.1,68|75,66450,32|75,43.0,62|75,69350,30|75
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,35.0,69|75,68475,41|75,33.3,71|75,71250,41|75
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,135.7,7|75,77355,55|75,143.8,4|75,81430,62|75
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,57.3,44|75,59615,13|75,80.0,23|75,69263,29|75
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,42.3,65|75,75000,53|75,44.2,58|75,73280,45|75
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,53.4,46|75,58005,9|75,65.5,38|75,55682,8|75
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,75.5,23|75,79663,61|75,149.0,3|75,90258,71|75
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,70.5,29|75,93245,73|75,43.7,59|75,94345,73|75
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,34.7,70|75,66519,34|75,31.6,72|75,66319,23|75
B. K-8 / 0 - 400,Morris,460,Boonton Twp,62.2,40|75,73650,50|75,60.6,40|75,80106,60|75
B. K-8 / 0 - 400,Morris,2010,Harding Township,42.4,62|75,73476,49|75,41.6,64|75,76652,54|75
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,51.0,52|75,65655,30|75,52.7,51|75,67895,25|75
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,43.1,60|75,63845,23|75,49.4,54|75,63845,16|75
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,42.4,62|75,67100,36|75,40.3,66|75,65650,22|75
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,60.0,43|75,67997,38|75,62.5,39|75,70807,39|75
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,79.5,20|75,80123,63|75,71.5,30|75,80123,61|75
B. K-8 / 0 - 400,Salem,60,Alloway Twp,73.5,26|75,74620,52|75,58.2,42|75,74812,50|75
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,112.0,11|75,69571,43|75,106.0,10|75,67980,26|75
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,69.2,32|75,62120,16|75,73.2,29|75,63500,15|75
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,64.4,37|75,65602,28|75,84.5,19|75,69584,31|75
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,72.0,28|75,63016,22|75,90.9,15|75,64838,20|75
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,63.9,38|75,62655,20|75,54.3,45|75,73350,46|75
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,116.0,10|75,73106,48|75,68.0,33|75,76006,52|75
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,51.1,51|75,78008,56|75,40.8,65|75,75034,51|75
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,72.3,27|75,67990,37|75,77.3,26|75,70310,35|75
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,43.4,59|75,68000,39|75,47.0,55|75,70500,37|75
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,83.8,19|75,50915,4|75,87.8,18|75,50915,5|75
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,49.4,54|75,66493,33|75,54.1,46|75,67387,24|75
B. K-8 / 0 - 400,Union,5810,Winfield Twp,69.9,31|75,62542,18|75,69.5,32|75,76290,53|75
B. K-8 / 0 - 400,Warren,70,Alpha Boro,206.0,1|75,51868,5|75,107.0,9|75,79720,58|75
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,61.3,41|75,71489,46|75,95.5,11|75,72635,44|75
B. K-8 / 0 - 400,Warren,2250,Hope Twp,134.0,8|75,66813,35|75,126.0,6|75,70400,36|75
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,87.7,16|75,64485,26|75,53.2,50|75,69875,33|75
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,62.4,39|75,79353,59|75,79.5,24|75,85215,67|75
B. K-8 / 0 - 400,Warren,5780,White Twp,86.7,17|75,79437,60|75,91.3,14|75,82773,64|75
C. K-8 / 401 - 750,Statewide,N.A.,Group Average: C. K-8 / 401-750,63.2,N.A.,75030,N.A.,63.1,N.A.,76438,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,Group Median:  C. K-8 / 401-750,62.7,N.A.,73725,N.A.,60.8,N.A.,75540,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,State Average:   All Operating Types,65.8,N.A.,85278,N.A.,64.6,N.A.,87022,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,State Median:    All Operating Types,66.3,N.A.,84250,N.A.,64.9,N.A.,86787,N.A.
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,57.4,42|68,77389,43|68,55.7,47|68,71982,31|68
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,77.5,14|68,91512,62|68,78.5,15|68,95510,65|68
C. K-8 / 401 - 750,Atlantic,4800,Somers Point City,47.1,64|68,86243,56|68,50.6,57|68,90998,61|68
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,50.4,57|68,81037,49|68,52.0,55|68,81826,51|68
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,73.0,17|68,89537,61|68,68.7,22|68,95771,66|68
C. K-8 / 401 - 750,Bergen,1380,Englewood Cliffs Boro,46.6,65|68,84476,54|68,46.0,63|68,89329,58|68
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,64.0,32|68,77974,45|68,63.8,28|68,82423,53|68
C. K-8 / 401 - 750,Bergen,2090,Haworth Boro,69.8,22|68,66148,16|68,110.7,6|68,69450,19|68
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,64.5,31|68,91964,63|68,59.8,39|68,81746,50|68
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,67.1,28|68,77964,44|68,50.2,58|68,74831,38|68
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,52.8,51|68,82432,51|68,52.2,54|68,80345,48|68
C. K-8 / 401 - 750,Bergen,3850,Old Tappan Boro,57.4,42|68,99157,68|68,64.1,27|68,102009,68|68
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,51.3,56|68,78342,46|68,47.0,62|68,80661,49|68
C. K-8 / 401 - 750,Bergen,5880,Woodcliff Lake Boro,383.5,1|68,80438,47|68,732.0,1|68,75690,39|68
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,60.4,38|68,68720,22|68,61.6,31|68,68720,15|68
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,66.5,29|68,60737,6|68,52.0,55|68,63312,7|68
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,57.3,44|68,60015,4|68,58.5,42|68,59548,2|68
C. K-8 / 401 - 750,Burlington,4740,Shamong Twp,55.3,48|68,92257,64|68,53.3,52|68,78404,46|68
C. K-8 / 401 - 750,Burlington,4930,Southampton Township School District,62.7,34|68,64856,12|68,60.6,37|68,74268,36|68
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,68.7,25|68,92697,65|68,60.3,38|68,93447,64|68
C. K-8 / 401 - 750,Camden,190,Barrington Boro,75.6,16|68,83580,52|68,74.9,17|68,91162,62|68
C. K-8 / 401 - 750,Camden,340,Berlin Twp,76.0,15|68,66556,17|68,70.3,19|68,72961,34|68
C. K-8 / 401 - 750,Camden,880,Clementon Boro,47.4,62|68,60000,3|68,62.9,30|68,71466,28|68
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,61.3,37|68,61334,7|68,60.7,36|68,63579,8|68
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,67.6,26|68,61967,10|68,58.8,40|68,68501,14|68
C. K-8 / 401 - 750,Camden,5900,Woodlynne Boro,83.4,12|68,61470,8|68,80.4,14|68,61470,4|68
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,57.7,41|68,58725,2|68,70.1,20|68,60570,3|68
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,94.8,6|68,63917,11|68,125.0,4|68,61484,5|68
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,147.4,2|68,60323,5|68,132.0,3|68,70707,25|68
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,59.3,40|68,72720,32|68,67.1,25|68,69423,18|68
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,92.6,8|68,70632,28|68,68.4,23|68,76384,42|68
C. K-8 / 401 - 750,Gloucester,1830,Greenwich Twp,71.5,18|68,65575,14|68,61.0,32|68,70444,23|68
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,55.0,49|68,86400,57|68,60.9,33|68,90235,60|68
C. K-8 / 401 - 750,Hunterdon,1040,Delaware Twp,101.3,5|68,72500,30|68,111.7,5|68,72738,33|68
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,52.1,54|68,73608,37|68,57.9,43|68,72683,32|68
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,52.6,52|68,82025,50|68,42.2,65|68,83900,56|68
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,62.6,35|68,94971,67|68,94.0,7|68,92771,63|68
C. K-8 / 401 - 750,Hunterdon,5270,Union Twp,47.3,63|68,73780,38|68,47.6,61|68,68335,12|68
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,45.5,66|68,69550,24|68,40.3,66|68,70550,24|68
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,67.6,26|68,61893,9|68,56.4,46|68,67443,10|68
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,56.7,45|68,74179,39|68,43.8,64|68,69889,21|68
C. K-8 / 401 - 750,Monmouth,2720,Little Silver Boro,49.0,60|68,72525,31|68,60.8,34|68,75900,40|68
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,49.7,58|68,69871,25|68,56.8,45|68,73539,35|68
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,56.5,46|68,69932,26|68,39.9,67|68,71005,27|68
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,79.7,13|68,53470,1|68,83.7,12|68,50287,1|68
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,112.4,3|68,67279,18|68,91.7,8|68,70433,22|68
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,53.0,50|68,71974,29|68,54.0,51|68,76360,41|68
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,70.1,20|68,88295,60|68,63.2,29|68,89804,59|68
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,69.4,24|68,69523,23|68,54.2,50|68,64045,9|68
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,86.4,9|68,87393,59|68,87.6,10|68,82320,52|68
C. K-8 / 401 - 750,Ocean,2500,Lakehurst Boro,106.6,4|68,66086,15|68,146.8,2|68,69169,16|68
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,49.3,59|68,75610,40|68,53.3,52|68,76995,44|68
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,55.8,47|68,73590,36|68,60.8,34|68,77778,45|68
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,40.6,68|68,76465,41|68,39.5,68|68,83625,55|68
C. K-8 / 401 - 750,Somerset,1810,Green Brook Twp,69.5,23|68,80745,48|68,67.9,24|68,79195,47|68
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,71.2,19|68,67880,20|68,74.0,18|68,67880,11|68
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,51.8,55|68,77184,42|68,55.1,49|68,76772,43|68
C. K-8 / 401 - 750,Sussex,90,Andover Reg,40.9,67|68,70425,27|68,47.9,60|68,70856,26|68
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,61.9,36|68,94254,66|68,57.1,44|68,95892,67|68
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,62.9,33|68,67714,19|68,58.6,41|68,69255,17|68
C. K-8 / 401 - 750,Sussex,1800,Green Twp,66.3,30|68,87392,58|68,68.8,21|68,85777,57|68
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,52.5,53|68,83851,53|68,55.6,48|68,83606,54|68
C. K-8 / 401 - 750,Union,1710,Garwood Boro,47.9,61|68,86132,55|68,49.5,59|68,63000,6|68
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,60.3,39|68,73481,34|68,65.5,26|68,68468,13|68
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,93.0,7|68,73528,35|68,87.4,11|68,74278,37|68
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,85.1,10|68,65528,13|68,88.9,9|68,71955,30|68
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,69.9,21|68,73397,33|68,76.3,16|68,71771,29|68
C. K-8 / 401 - 750,Warren,2790,Lopatcong Twp,84.0,11|68,68194,21|68,81.7,13|68,69480,20|68
D. K-8 / 751 +,Statewide,N.A.,Group Average: D. K-8 / 751+,60.0,N.A.,81456,N.A.,58.7,N.A.,82874,N.A.
D. K-8 / 751 +,Statewide,N.A.,Group Median:  D. K-8 / 751+,59.7,N.A.,80285,N.A.,59.1,N.A.,81503,N.A.
D. K-8 / 751 +,Statewide,N.A.,State Average:   All Operating Types,65.8,N.A.,85278,N.A.,64.6,N.A.,87022,N.A.
D. K-8 / 751 +,Statewide,N.A.,State Median:    All Operating Types,66.3,N.A.,84250,N.A.,64.9,N.A.,86787,N.A.
D. K-8 / 751 +,Atlantic,10,Absecon City,59.7,37|73,69481,10|73,64.8,27|72,61754,2|73
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,63.4,28|73,84929,50|73,61.2,31|72,83803,49|73
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,70.3,20|73,63032,2|73,67.5,22|72,69118,9|73
D. K-8 / 751 +,Atlantic,2680,Linwood City,61.8,32|73,73281,19|73,62.2,30|72,76783,29|73
D. K-8 / 751 +,Atlantic,3720,Northfield City,54.9,53|73,61028,1|73,55.5,47|72,61028,1|73
D. K-8 / 751 +,Bergen,40,Allendale Boro,83.3,6|73,102625,73|73,79.1,8|72,104375,73|73
D. K-8 / 751 +,Bergen,930,Closter Boro,63.3,29|73,86216,55|73,57.3,41|72,86225,51|73
D. K-8 / 751 +,Bergen,1070,Demarest Boro,50.9,58|73,74956,27|73,49.9,59|72,77892,36|73
D. K-8 / 751 +,Bergen,1230,East Rutherford Boro,58.9,44|73,76786,32|73,56.1,46|72,75786,25|73
D. K-8 / 751 +,Bergen,1470,Fairview Boro,81.6,7|73,65200,5|73,80.8,6|72,64340,3|73
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,42.1,71|73,81666,44|73,40.8,72|72,83081,47|73
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,61.6,34|73,96078,68|73,62.8,29|72,102302,72|73
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,99.9,3|73,74289,23|73,93.2,2|72,78692,40|73
D. K-8 / 751 +,Bergen,3060,Maywood Boro,79.4,9|73,73850,22|73,75.1,11|72,73850,22|73
D. K-8 / 751 +,Bergen,3330,Montvale Boro,75.0,14|73,85247,52|73,69.6,18|72,88323,59|73
D. K-8 / 751 +,Bergen,3760,Oakland Boro,45.9,67|73,89591,64|73,40.8,72|72,88246,58|73
