GROUP,CONAME,DIST,DISTNAME,PP15,RK15,PCT15,PP25,RK25,PCT25,PP35,RK35,PCT35
A. K-6,Statewide,N.A.,Group average: A. K-6,257,N.A.,0.015,299,N.A.,0.017,351,N.A.,0.018
A. K-6,Statewide,N.A.,Group median:  A. K-6,264,N.A.,0.014,353,N.A.,0.018,357,N.A.,0.017
A. K-6,Statewide,N.A.,State average:   All operating types,369,N.A.,0.02,423,N.A.,0.022,514,N.A.,0.024
A. K-6,Statewide,N.A.,State median:    All operating types,263,N.A.,0.014,307,N.A.,0.016,366,N.A.,0.017
A. K-6,Bergen,1270,Edgewater Boro,444,42|57,0.023,430,35|58,0.021,418,33|56,0.021
A. K-6,Bergen,3870,Oradell Boro,245,25|57,0.016,230,23|58,0.014,238,17|56,0.014
A. K-6,Bergen,4410,River Edge Boro,297,34|57,0.018,312,26|58,0.019,372,31|56,0.02
A. K-6,Bergen,4620,Saddle River School District,2063,57|57,0.047,2054,57|58,0.046,2411,54|56,0.059
A. K-6,Burlington,830,Chesterfield Twp,261,27|57,0.015,301,25|58,0.016,333,27|56,0.016
A. K-6,Burlington,2960,Mansfield Twp,269,31|57,0.013,410,34|58,0.018,269,21|56,0.013
A. K-6,Burlington,3650,North Hanover Twp,419,40|57,0.023,681,46|58,0.035,1044,47|56,0.047
A. K-6,Burlington,5010,Springfield Twp,107,10|57,0.007,605,45|58,0.04,119,10|56,0.008
A. K-6,Camden,2540,Laurel Springs Boro,1591,55|57,0.092,1814,56|58,0.1,2146,53|56,0.115
A. K-6,Camden,3770,Oaklyn Boro,1081,53|57,0.054,1168,52|58,0.054,2426,55|56,0.087
A. K-6,Camden,5560,Waterford Twp,109,11|57,0.006,129,14|58,0.007,173,12|56,0.008
A. K-6,Cape May,710,Cape May City,544,46|57,0.023,598,43|58,0.022,923,45|56,0.029
A. K-6,Cape May,2840,Lower Twp,122,13|57,0.007,61,9|58,0.004,73,7|56,0.004
A. K-6,Cape May,5610,West Cape May Boro,419,40|57,0.02,946,49|58,0.043,1680,51|56,0.071
A. K-6,Essex,1400,Essex Fells Boro,582,48|57,0.027,593,42|58,0.026,590,41|56,0.026
A. K-6,Essex,1465,Fairfield Twp,133,15|57,0.008,158,16|58,0.01,252,20|56,0.012
A. K-6,Essex,3630,North Caldwell Boro,380,38|57,0.02,475,38|58,0.024,592,42|56,0.026
A. K-6,Essex,4530,Roseland Boro,19,5|57,0.001,19,4|58,97E-5,63,6|56,0.003
A. K-6,Gloucester,1180,East Greenwich Twp,160,18|57,0.011,182,19|58,0.012,222,16|56,0.014
A. K-6,Gloucester,1330,Elk Twp,1075,52|57,0.07,969,50|58,0.06,1930,52|56,0.1
A. K-6,Gloucester,1590,Franklin Twp,366,37|57,0.024,457,37|58,0.029,407,32|56,0.026
A. K-6,Gloucester,2070,Harrison Twp,48,7|57,0.003,54,7|58,0.004,75,8|56,0.005
A. K-6,Gloucester,2990,Mantua Twp,17,3|57,0.001,17,3|58,0.001,41,3|56,0.002
A. K-6,Gloucester,3490,National Park Boro,174,19|57,0.011,173,17|58,0.01,207,15|56,0.009
A. K-6,Gloucester,4880,South Harrison Twp,935,49|57,0.074,1191,53|58,0.079,1091,49|56,0.073
A. K-6,Gloucester,5120,Swedesboro-Woolwich,472,44|57,0.031,570,41|58,0.033,361,30|56,0.021
A. K-6,Gloucester,5590,Wenonah Boro,238,24|57,0.013,213,22|58,0.01,304,24|56,0.015
A. K-6,Gloucester,5740,Westville Boro,246,26|57,0.016,387,31|58,0.023,544,39|56,0.026
A. K-6,Gloucester,5870,Woodbury Heights Boro,123,14|57,0.008,105,12|58,0.007,510,38|56,0.029
A. K-6,Hunterdon,1970,Hampton Boro,1302,N.A.,0.051,604,44|58,0.023,576,40|56,0.021
A. K-6,Hunterdon,2590,Lebanon Boro,566,47|57,0.022,555,39|58,0.02,427,35|56,0.017
A. K-6,Hunterdon,3180,Milford Boro,1711,56|57,0.065,2146,58|58,0.083,3345,56|56,0.085
A. K-6,Monmouth,130,Atlantic Highlands Boro,343,36|57,0.018,715,47|58,0.034,N.R.,N.R.,N.R.
A. K-6,Monmouth,2160,Highlands Boro,1040,51|57,0.039,1040,51|58,0.037,N.R.,N.R.,N.R.
A. K-6,Monmouth,4520,Roosevelt Boro,461,43|57,0.022,1328,55|58,0.058,1290,50|56,0.045
A. K-6,Morris,3240,Mine Hill Twp,269,31|57,0.015,438,36|58,0.024,463,36|56,0.025
A. K-6,Ocean,230,Beach Haven Boro,78,9|57,0.003,108,13|58,0.003,295,22|56,0.008
A. K-6,Ocean,320,Berkeley Twp,5,2|57,34E-5,4,2|58,22E-5,15,1|56,86E-5
A. K-6,Ocean,1150,Eagleswood Twp,512,45|57,0.023,565,40|58,0.029,836,44|56,0.039
A. K-6,Ocean,2350,Island Heights Boro,299,35|57,0.014,367,30|58,0.019,357,28|56,0.018
A. K-6,Ocean,2690,Little Egg Harbor Twp,1,1|57,31E-6,1,1|58,58E-6,15,1|56,76E-5
A. K-6,Ocean,2760,Long Beach Island,959,50|57,0.03,1293,54|58,0.035,1064,48|56,0.032
A. K-6,Ocean,3800,Ocean Gate Boro,264,29|57,0.011,318,27|58,0.013,611,43|56,0.026
A. K-6,Ocean,3820,Ocean Twp,151,17|57,0.01,86,11|58,0.005,139,11|56,0.007
A. K-6,Ocean,4710,Seaside Heights Boro,116,12|57,0.005,69,10|58,0.002,200,14|56,0.006
A. K-6,Ocean,5020,Stafford Twp,146,16|57,0.009,137,15|58,0.009,191,13|56,0.011
A. K-6,Ocean,5220,Tuckerton Boro,63,8|57,0.003,44,6|58,0.002,54,5|56,0.003
A. K-6,Sussex,1630,Fredon Twp,382,39|57,0.018,338,29|58,0.016,322,26|56,0.014
A. K-6,Sussex,1980,Hampton Twp,214,22|57,0.011,186,20|58,0.009,244,18|56,0.011
A. K-6,Sussex,4650,Sandyston-Walpack Twp,1236,54|57,0.055,788,48|58,0.035,934,46|56,0.036
A. K-6,Sussex,5040,Stillwater Twp,210,20|57,0.01,193,21|58,0.009,251,19|56,0.011
A. K-6,Warren,400,Blairstown Twp,283,33|57,0.016,387,31|58,0.021,423,34|56,0.022
