CO,DIST,ind1,ind2,ind3,ind4,ind5,ind6,ind7,ind8,ind9,ind10,ind11,ind12,ind13,ind15,distname,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,ENROLL,ind16a,ind16b,ind17a,ind17b,ind18a,ind18b,ind19,County
80,6086,2087553,974216,912447,38041,23728,148252,27119,490766,236912,474319,128805,0,0,0,Hope Community Cs,Camden,K. Charter/Ren,C,,,1,131.7,8,58823,132,54500,44,127000,5.9,Camden
80,6107,40643590,26321857,24553727,1089895,678235,297732,247732,6951865,5304612,7072136,0,0,0,53011,Camden’s Promise Charter School,Camden,K. Charter/Ren,C,,,1,2347.8,11.2,69000,97.8,77000,123.6,106000,12.3,Camden
80,7109,22700879,10693140,9811599,36996,844545,2164419,1650312,4210415,2926862,4505758,1789890,0,196080,612281,Leap Academy University Cs,Camden,K. Charter/Ren,C,,,1,1539.7,15.1,63960,513.3,70000,118.5,118000,8.1,Camden
80,6028,4298211,2056771,1969570,59820,27381,480313,431842,821401,343109,939725,0,0,0,19787,Vineland Public Charter School,Cumberland,K. Charter/Ren,C,,,1,391.3,12.2,55638,,,195.5,93859,16,Cumberland
80,6069,3984670,2056037,1945502,104445,6090,216899,216899,797380,266315,914354,0,0,0,0,Millville Public Charter School,Cumberland,K. Charter/Ren,C,,,1,318,11.8,54636,,,159,112500,13.5,Cumberland
80,6089,2192817,1458927,1367450,17693,73784,126990,125363,338110,245669,268790,53300,0,0,0,Compass Academy Cs,Cumberland,K. Charter/Ren,C,,,1,169.8,12.1,53000,85,74151,85,48800,8,Cumberland
80,6100,1695704,458670,427074,31596,0,115856,115856,616607,361635,504570,0,0,0,0,Bridgeton Public Charter School,Cumberland,K. Charter/Ren,C,,,1,124.3,8.9,50235,,,124,135300,14,Cumberland
80,6020,3581253,1763016,1605533,24809,132674,0,0,1466235,1156105,352002,0,0,0,0,Pride Academy Charter School,Essex,K. Charter/Ren,C,,,1,295.3,13,72525,98.3,65525,42.1,114600,3.7,Essex
80,6022,4355929,1902064,1048960,187855,665249,0,0,1693851,858258,760014,0,0,0,0,Burch Charter School Of Excellence,Essex,K. Charter/Ren,C,,,1,310.2,22.1,58751,310,59002,77.5,104500,3.8,Essex
80,6029,5221807,2073551,2031603,13683,28265,144985,69811,867322,554343,2135949,902287,0,0,0,Newark Educators Community Charter Schoo,Essex,K. Charter/Ren,C,,,1,111.8,8.6,72500,22.4,72000,37.3,120000,6,Essex
80,6053,44314294,19098564,15194377,865761,3038426,610365,458987,17654552,10558459,6867431,0,0,0,0,Great Oaks Legacy Charter School,Essex,K. Charter/Ren,C,,,1,2096,24.4,67528,190.5,82733,110.3,85900,5.1,Essex
80,6058,7729138,5505221,4731957,84864,688400,0,0,1170810,808901,1043316,261817,9791,0,0,Roseville Community Cs,Essex,K. Charter/Ren,C,,,1,280.1,10.8,74301,70,83517,70,123599,7.5,Essex
80,6094,11068964,5272785,5011054,120148,141583,825233,679418,2789044,2247726,2181902,155793,0,0,0,Phillip's Academy Charter School,Essex,K. Charter/Ren,C,,,1,614.2,19.2,73268,73.1,73713,102.3,131000,6.7,Essex
80,6099,7235995,4083011,3257991,119058,705962,57733,0,2332726,1710335,762525,0,0,0,95892,Link Community Charter School,Essex,K. Charter/Ren,C,,,1,349.7,10.9,72000,155.6,84000,87.5,109440,8.6,Essex
80,6109,6812068,2821584,1348549,202741,1270294,0,0,3094946,2031426,843760,0,51778,0,0,Lead Charter School,Essex,K. Charter/Ren,C,,,1,281.9,31.3,77000,56.4,75000,70.5,119500,3.5,Essex
80,6320,1907709,1231695,1024515,54137,153043,0,0,400088,127690,275926,0,0,0,0,Discovery Cs,Essex,K. Charter/Ren,C,,,1,100,14.6,70000,,,100,96000,6.9,Essex
80,6410,7684779,3632458,3504489,74281,53688,0,0,3245176,2286073,807145,0,0,0,0,East Orange Community Cs,Essex,K. Charter/Ren,C,,,1,424.6,30.4,55588,425,83216,85,91075,3,Essex
80,6665,5426568,2554616,2280301,93905,180410,0,0,1918567,1490478,953385,0,0,0,0,Gray Cs,Essex,K. Charter/Ren,C,,,1,330.6,20.7,87000,165.5,103938,165.5,229906,9,Essex
80,7021,14494289,7497658,5658793,0,1838865,0,0,4578701,2581284,2321097,501470,96833,0,23910,People's Achieve Community Charter Schoo,Essex,K. Charter/Ren,C,,,1,758.3,21.1,66259,151.6,67898,84.2,121272,4.6,Essex
80,7210,27167748,13572180,12936679,232505,402996,180419,160862,9580325,8222656,3834824,0,0,0,9209,Marion P. Thomas Cs,Essex,K. Charter/Ren,C,,,1,1304.2,20.7,71009,76.7,78750,54.3,120600,3.3,Essex
80,7290,6353715,2663953,2260838,242536,160579,0,0,2175093,1947855,1514670,710944,0,0,137172,New Horizons Comm. Cs,Essex,K. Charter/Ren,C,,,1,339.6,11.3,75178,340,85000,68,147472,6.2,Essex
80,7320,116305926,42581788,32216469,5206828,5158491,0,0,56363546,26873817,16555582,0,805010,0,1153693,North Star Academy Charter School,Essex,K. Charter/Ren,C,,,1,6370.1,25.4,79000,455,89000,707.8,146300,29.4,Essex
80,7325,113621830,39797198,34463137,2209298,3124763,0,0,61037066,35832568,12787566,0,0,0,0,Team Academy Charter School,Essex,K. Charter/Ren,C,,,1,6287.5,23.6,76120,216.8,77813,,,,Essex
80,7730,11894312,5837247,5000780,648029,188438,1016988,911707,1956688,1611504,2839554,949388,117360,126474,0,Robert Treat Academy Cs,Essex,K. Charter/Ren,C,,,1,698.1,18.7,67091,135.5,58645,205.3,135530,12.5,Essex
80,7735,8144397,2718148,2687794,8752,21602,886828,886828,3229727,2875584,1309693,147319,0,0,43900,Maria L. Varisco-Rogers Cs,Essex,K. Charter/Ren,C,,,1,558,13.3,66220,186,74998,50.7,162864,4.1,Essex
80,6030,6332466,2730981,2347314,122062,261605,0,0,1597366,1242629,1685160,791613,318960,0,0,The Ethical Community Charter School,Hudson,K. Charter/Ren,C,,,1,345.8,21.6,52756,69.2,68312,69.2,106219,4.2,Hudson
80,6036,5947961,3526398,3141984,128632,255782,0,0,1246925,1055564,1142908,206899,31730,0,0,Hola Hoboken Dual Lang Cs,Hudson,K. Charter/Ren,C,,,1,430,30.7,68344,143.3,80000,430,120000,17,Hudson
80,6064,6510515,3899984,3847285,26755,25944,0,0,2042108,1612361,568423,0,0,0,0,Dr Lena Edwards Academic Charter School,Hudson,K. Charter/Ren,C,,,1,372,13.8,69227,124,92830,124,125460,10,Hudson
80,6082,24751191,12770643,11768759,534154,467730,0,0,4112475,3119680,7868073,3591657,0,0,188202,Beloved Community Charter School,Hudson,K. Charter/Ren,C,,,1,1549.9,20.1,72500,129.2,73000,155,101250,8.9,Hudson
80,6093,6271475,3034803,2491319,108267,435217,335614,104749,1640467,1133182,1260591,0,0,0,68013,Jersey City Global Cs,Hudson,K. Charter/Ren,C,,,1,418.1,18.6,62000,167.2,51600,104.5,120000,6.3,Hudson
80,6103,20052570,10458020,9703859,493326,260835,0,0,4330153,3294062,5264398,1949797,0,0,858854,Empowerment Academy Charter School,Hudson,K. Charter/Ren,C,,,1,1157.4,12.2,65000,115.7,67500,128.6,97000,11.7,Hudson
80,6105,13696298,6977720,6421678,375436,180606,0,0,5207749,2555856,1510829,0,0,0,45692,Hudson Arts And Science  Charter School,Hudson,K. Charter/Ren,C,,,1,836.2,15.5,68900,167.2,71003,278.7,116000,19.7,Hudson
80,6420,4116474,2692438,2596232,8734,87472,0,0,1021775,662626,402261,0,0,0,0,Elysian Cs Of Hoboken,Hudson,K. Charter/Ren,C,,,1,287.9,10.4,64939,144,76789,144,125000,14.8,Hudson
80,6720,5112736,2522996,2486421,36575,0,626671,406248,878179,687198,1084890,0,0,0,0,Hoboken Cs,Hudson,K. Charter/Ren,C,,,1,298,13.5,62315,129.6,69039,59.6,108923,4.9,Hudson
80,6910,6820867,3385938,3225849,82573,77516,0,0,3047207,2052622,387722,0,0,0,43378,Jersey City Comm. Cs,Hudson,K. Charter/Ren,C,,,1,573.5,20.5,72435,35.9,68087,191.3,144375,14.7,Hudson
80,6915,7932830,4058983,3685886,191640,181457,336260,182308,2148616,1761400,1380314,0,0,0,105831,Jersey City Golden Door Charter School,Hudson,K. Charter/Ren,C,,,1,623,17.5,57579,311.5,57087,124.6,122109,7.5,Hudson
80,7115,10015468,6784523,5599711,166502,1018310,260162,218909,1500913,970177,1469870,248423,0,0,38773,Learning Community Cs,Hudson,K. Charter/Ren,C,,,1,590.7,12.4,62563,147.8,77388,295.5,144142,25.8,Hudson
80,7830,3075935,1902978,1852745,27112,23121,255471,122039,421524,237508,495962,0,0,0,0,Soaring Heights Cs,Hudson,K. Charter/Ren,C,,,1,273,17.1,93800,136.5,79575,,,,Hudson
80,7898,1707241,732123,657376,1631,73116,160983,138668,614123,391673,200012,0,0,0,0,Kindle Education Public Charter School,Hudson,K. Charter/Ren,C,,,1,64.1,5.3,54250,21.3,60000,21.3,110000,5,Hudson
80,8060,8886276,4601442,4171456,119525,310461,410956,410956,1736052,1459240,2137826,0,0,0,626,University Academy Cs,Hudson,K. Charter/Ren,C,,,1,428.2,11.9,69987,79.3,62176,71.3,111798,6.9,Hudson
80,6017,18199044,7525423,6586662,337484,601277,934729,736637,6944855,5583353,2775402,673525,0,0,0,Foundation Academy Cs,Mercer,K. Charter/Ren,C,,,1,1074.2,17.9,76850,97.6,72500,51.1,119025,3.4,Mercer
80,6025,7605523,4668356,4045842,83274,539240,0,0,1736346,1071070,857682,0,343139,0,0,Paul Robeson Humanities  Charter School,Mercer,K. Charter/Ren,C,,,1,427.2,11.9,67500,142.3,66950,213.5,98780,19.5,Mercer
80,6183,11864580,3056365,2243084,291647,521634,0,0,7117262,5198871,1690953,0,0,0,0,Trenton Stem-To-Civics Cs,Mercer,K. Charter/Ren,C,,,1,582.3,28.4,61360,97,56000,72.8,120000,3.3,Mercer
80,6810,1416348,695968,632478,18059,45431,80215,80215,366758,322440,273407,189090,0,0,24631,International Charter School,Mercer,K. Charter/Ren,C,,,1,108,11.7,61391,60,35000,45,66725,4.6,Mercer
80,7500,6369072,3331671,3046179,161875,123617,0,0,1862048,1538268,1175353,182012,0,0,0,Pace Cs Of Hamilton,Mercer,K. Charter/Ren,C,,,1,453.4,12.9,60900,226.5,56430,75.5,93450,6.2,Mercer
80,7540,7203813,4621478,4459937,121261,40280,478412,118247,1477956,928825,608662,88992,0,17305,0,Princeton Cs,Mercer,K. Charter/Ren,C,,,1,423.7,11,80000,424,85940,141.3,145000,13.1,Mercer
80,7895,7553782,3750300,2539497,253267,957536,0,0,2144793,1057704,1658688,643834,0,0,0,Achievers Early College Prep Charter Sch,Mercer,K. Charter/Ren,C,,,1,436,22.9,69000,62.3,65000,36.3,100320,2.2,Mercer
80,7902,,,,,,,,,,,,,,,Mccorristin Charter School District,Mercer,K. Charter/Ren,C,,,1,,,,,,,,,Mercer
80,8140,4883140,2668718,2161541,288555,218622,0,0,1181934,837783,1032488,487429,0,0,0,Village Cs,Mercer,K. Charter/Ren,C,,,1,359.1,14.4,64000,119.7,94000,179.5,137000,14,Mercer
80,6032,7835260,3448793,3254186,96574,98033,440888,440018,2193638,1567986,1553350,894716,117000,81591,84737,Academy For Urban Leadership Charter Sch,Middlesex,K. Charter/Ren,C,,,1,334.2,12.8,59615,37.1,61088,111.3,125000,11.7,Middlesex
80,6041,9056818,5693550,5411249,160827,121474,0,0,1883785,1612418,1479483,0,0,0,49974,Hatikvah International Cs,Middlesex,K. Charter/Ren,C,,,1,636.5,14.7,70221,104.6,33695,158.1,118015,12.4,Middlesex
80,6635,7072388,4173674,3763502,270088,140084,0,0,2534585,1949698,334329,0,29800,0,0,Greater Brunswick Cs,Middlesex,K. Charter/Ren,C,,,1,398.9,17.3,68248,88.7,68248,99.8,127450,6.9,Middlesex
80,7896,9972961,5252239,4636517,1339,614383,0,0,2074855,1667017,2645867,598368,0,0,0,Middlesex Charter School,Middlesex,K. Charter/Ren,C,,,1,560.1,15.6,60000,280,60770,,,,Middlesex
80,6010,3017115,1541027,1418136,20166,102725,270127,270127,629481,536650,524602,47053,51878,0,0,Academy Charter High School,Monmouth,K. Charter/Ren,C,,,1,172.6,11.2,72242,57.7,69010,173,97526,18.5,Monmouth
80,6740,4130241,2416537,2269505,70303,76729,218854,149938,1081206,737212,384423,60531,0,29221,21741,Hope Academy Cs,Monmouth,K. Charter/Ren,C,,,1,274.9,9.3,59950,131,28000,55,86528,6.3,Monmouth
80,7720,3306945,1962354,1779202,81821,101331,501387,404690,681178,464926,90289,0,37515,33876,16821,The Red Bank Cs,Monmouth,K. Charter/Ren,C,,,1,171.6,7.2,54240,57.3,77102,86,141648,13.5,Monmouth
80,7891,10812731,6716249,5334046,90432,1291771,0,0,2698418,2394606,1398064,184322,0,0,11447,College Achieve Greater Asbury Park Char,Monmouth,K. Charter/Ren,C,,,1,560.4,14.7,65250,140,76500,50.9,88000,3.8,Monmouth
80,8050,4894813,2695820,2499591,74086,122143,0,0,1107336,840283,1081705,671036,0,0,0,Unity Cs,Morris,K. Charter/Ren,C,,,1,245.5,8.5,60570,205,46245,41,114985,5,Morris
80,7893,8168956,4146001,3716616,172059,257326,0,0,3289867,1804165,733088,86094,0,0,26344,Ocean Academy Charter School,Ocean,K. Charter/Ren,C,,,1,490.4,10,61110,245,74621,231.1,100000,24.3,Ocean
80,6021,14204141,4701924,4608988,0,92936,0,0,3867319,3086207,5634898,1848213,0,0,0,Community Charter School Of Paterso,Passaic,K. Charter/Ren,C,,,1,893.2,17.2,67640,148.8,76455,74.4,117599,4.8,Passaic
80,6079,13314013,6621494,5363228,149450,1108816,638549,391206,2266683,989617,3598586,522868,188702,0,164575,John P Holland Charter School,Passaic,K. Charter/Ren,C,,,1,648.6,15.1,67000,216.3,35000,72.1,115000,5.1,Passaic
80,6080,33513441,17377832,15881593,924327,571912,0,0,11796126,5508785,4339483,0,0,0,286529,Passaic Arts And Science Charter School,Passaic,K. Charter/Ren,C,,,1,2054.7,14.7,68700,120.9,71860,513.8,131896,39.3,Passaic
80,6096,20905006,9374051,8633756,419248,321047,0,0,8085832,4235963,3445123,0,0,0,76630,Paterson Arts And Science Charter School,Passaic,K. Charter/Ren,C,,,1,1197.1,14.6,67650,108.8,73479,1197,116000,93,Passaic
80,6106,10990424,5237953,4842291,83813,311849,0,0,2860673,2357225,2887234,635903,4564,0,624410,Philip’s Charter School Of Paterson,Passaic,K. Charter/Ren,C,,,1,585,12.7,67588,73.1,79571,97.5,133000,9,Passaic
80,6230,1754256,731546,726860,53,4633,159679,155798,434902,286763,428129,43321,0,0,2700,Classical Academy Charter School Of Clif,Passaic,K. Charter/Ren,C,,,1,160.2,14.9,51750,80,52625,91.4,56600,7.1,Passaic
80,7503,25094701,13921780,13178003,522533,221244,1974118,1798686,7079108,5755563,1310193,382867,0,795385,108531,Paterson Cs For Sci/Tech,Passaic,K. Charter/Ren,C,,,1,1678.2,13.9,65400,74.6,75080,98.7,117260,8.4,Passaic
80,7892,27521185,14086264,9628237,129657,4328370,0,0,7388562,4662345,6046358,748541,0,0,92553,College Achieve Paterson Charter School,Passaic,K. Charter/Ren,C,,,1,1478,23.1,67625,184.8,78650,73.9,123750,3.6,Passaic
80,7899,4985223,2111687,1406921,439310,265456,0,0,1510585,831084,1362952,318222,0,0,0,Brilla New Jersey Charter School,Passaic,K. Charter/Ren,C,,,1,206.1,,,,,,,,Passaic
80,7897,2979608,1840335,1768804,27392,44139,0,0,741631,250974,370800,0,26842,0,0,Creativity Colaboratory Charter School,Salem,K. Charter/Ren,C,,,1,190.7,12.7,58000,,,,,,Salem
80,6018,21082266,13286038,12542268,583852,159918,1412180,1374919,4014039,2994413,2270754,896584,0,97153,0,Central Jersey College Prep Charter Scho,Somerset,K. Charter/Ren,C,,,1,1329,13.7,62700,120.8,65900,189.9,125000,15.4,Somerset
80,6081,7784306,4839096,4550862,142877,145357,0,0,1091652,967389,1853558,1327625,0,0,0,Thomas Edison Energysmart Charter School,Somerset,K. Charter/Ren,C,,,1,603.8,15.9,73800,201.3,87780,92.9,128220,6.3,Somerset
80,7850,4082721,2306491,2192658,70304,43529,503920,451786,751122,569622,441449,123969,0,79740,0,Sussex County Technology Charter School,Sussex,K. Charter/Ren,C,,,1,222.9,9.7,62757,89.2,59383,111.5,95248,12.8,Sussex
80,6033,4792493,2450456,2016501,198735,235220,98098,81436,1754012,1272062,395598,0,0,0,0,The Barack Obama Green Charter High Scho,Union,K. Charter/Ren,C,,,1,313.1,12.3,64648,125.2,65405,78.3,125865,7,Union
80,6101,27805794,15229350,11317154,395996,3516200,0,0,7488215,3679783,5004302,969817,83926,0,31022,College Achieve Central Charter School,Union,K. Charter/Ren,C,,,1,1394.3,16.8,63500,87.1,75000,92.9,103000,6.6,Union
80,6102,8423634,4961935,3422117,214304,1325514,0,0,1768281,1099938,1294284,170430,399134,0,23840,Cresthaven Academy Charter School,Union,K. Charter/Ren,C,,,1,599,22.2,63000,199.7,87000,299.5,105225,15,Union
80,7600,6119468,3051007,2189947,74437,786623,427036,127532,1823765,1253250,703219,83360,100674,11685,0,Queen City Academy Cs,Union,K. Charter/Ren,C,,,1,414,15.6,61263,138,64284,103.5,137500,7.4,Union
80,8010,4717885,2352369,1638248,72456,641665,0,0,1227334,721953,1138182,0,0,0,0,Union County Teams Cs,Union,K. Charter/Ren,C,,,1,318.4,35.3,64983,159,58999,63.6,80515,2.2,Union
80,7727,2663857,1623650,1412313,47300,164037,0,0,582175,478521,458032,65910,0,0,82969,Ridge And Valley Cs,Warren,K. Charter/Ren,C,,,1,134.1,7.4,51393,83.8,67088,44.7,93435,6.5,Warren
