GROUP,CONAME,DIST,DISTNAME,FARAT0019,RK0019,FARAT0119,RK0119
A. K-6,Ocean,5020,Stafford Twp,17.2,13|56,17.8,9|56
A. K-6,Ocean,5220,Tuckerton Boro,10.0,43|56,10.0,43|56
A. K-6,Sussex,1630,Fredon Twp,7.2,51|56,11.3,38|56
A. K-6,Sussex,1980,Hampton Twp,15.4,23|56,15.6,15|56
A. K-6,Sussex,4650,Sandyston-Walpack Twp,7.8,48|56,8.1,46|56
A. K-6,Sussex,5040,Stillwater Twp,14.4,25|56,12.2,35|56
A. K-6,Warren,400,Blairstown Twp,12.3,34|56,12.9,31|56
A. K-6,Warren,1620,Franklin Twp,10.2,42|56,10.5,40|56
A. K-6,Warren,1670,Frelinghuysen Twp,7.7,49|56,7.2,49|56
A. K-6,Warren,2470,Knowlton Twp,8.0,47|56,7.6,47|56
A. K-6,Warren,2970,Mansfield Twp,18.5,7|56,12.7,32|56
A. K-6,Warren,5480,Washington Boro,19.2,5|56,12.5,34|56
A. K-6,Warren,5530,Washington Twp,13.0,29|56,13.0,29|56
B. K-8 / 0 - 400,Statewide,N.A.,Group Average: B. K-8 / 0-400,11.7,N.A.,11.9,N.A.
B. K-8 / 0 - 400,Statewide,N.A.,Group Median:  B. K-8 / 0-400,12.4,N.A.,12.6,N.A.
B. K-8 / 0 - 400,Statewide,N.A.,State Average:   All Operating Types,13.9,N.A.,13.8,N.A.
B. K-8 / 0 - 400,Statewide,N.A.,State Median:    All Operating Types,13.3,N.A.,13.3,N.A.
B. K-8 / 0 - 400,Atlantic,570,Brigantine City,17.3,15|75,16.8,16|74
B. K-8 / 0 - 400,Atlantic,1410,Estell Manor City,6.1,69|75,6.3,68|74
B. K-8 / 0 - 400,Atlantic,1540,Folsom Boro,15.0,26|75,15.3,25|74
B. K-8 / 0 - 400,Atlantic,3020,Margate City,14.0,30|75,13.3,31|74
B. K-8 / 0 - 400,Atlantic,4240,Port Republic City,12.8,34|75,13.6,29|74
B. K-8 / 0 - 400,Atlantic,5760,Weymouth Twp,3.4,75|75,5.8,69|74
B. K-8 / 0 - 400,Bergen,80,Alpine Boro,4.5,74|75,4.1,73|74
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,12.7,36|75,12.9,33|74
B. K-8 / 0 - 400,Bergen,4870,South Hackensack Twp,5.7,71|75,7.3,67|74
B. K-8 / 0 - 400,Burlington,380,Beverly City,10.5,50|75,10.5,50|74
B. K-8 / 0 - 400,Burlington,1030,Delanco Twp,18.7,9|75,15.9,20|74
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,10.7,47|75,11.2,43|74
B. K-8 / 0 - 400,Burlington,4460,Riverton,15.0,26|75,15.0,26|74
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,16.8,19|75,15.9,20|74
B. K-8 / 0 - 400,Camden,580,Brooklawn Boro,17.8,12|75,11.2,43|74
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,12.3,39|75,9.7,53|74
B. K-8 / 0 - 400,Camden,2560,Lawnside Boro,6.0,70|75,5.0,71|74
B. K-8 / 0 - 400,Camden,2890,Magnolia Boro,9.0,59|75,11.6,42|74
B. K-8 / 0 - 400,Camden,3110,Merchantville Boro,21.0,5|75,20.8,6|74
B. K-8 / 0 - 400,Cape May,170,Avalon Boro,9.0,59|75,5.7,70|74
B. K-8 / 0 - 400,Cape May,3680,North Wildwood City,8.8,61|75,8.8,61|74
B. K-8 / 0 - 400,Cape May,5060,Stone Harbor Boro,10.0,52|75,N.R.,N.R.
B. K-8 / 0 - 400,Cape May,5800,Wildwood Crest Boro,9.9,54|75,9.9,52|74
B. K-8 / 0 - 400,Cape May,5840,Woodbine Boro,16.5,20|75,8.8,61|74
B. K-8 / 0 - 400,Cumberland,1020,Deerfield Twp,9.3,56|75,13.0,32|74
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,9.2,57|75,9.0,57|74
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,5.0,72|75,9.0,57|74
B. K-8 / 0 - 400,Cumberland,3050,Maurice River Twp,10.8,45|75,11.0,45|74
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,11.0,44|75,3.0,74|74
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,4.8,73|75,4.9,72|74
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,8.8,61|75,9.2,55|74
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,17.4,14|75,16.4,18|74
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,7.8,65|75,9.1,56|74
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,17.5,13|75,18.6,11|74
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,15.7,23|75,15.8,23|74
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,16.9,17|75,19.6,9|74
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,18.1,10|75,16.6,17|74
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,16.9,17|75,12.9,33|74
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,15.0,26|75,15.6,24|74
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,11.7,42|75,10.9,47|74
B. K-8 / 0 - 400,Monmouth,270,Belmar Boro,15.5,24|75,14.5,27|74
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,13.1,32|75,9.0,57|74
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,10.6,48|75,10.8,48|74
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,25.0,4|75,26.0,3|74
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,10.0,52|75,9.6,54|74
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,12.3,39|75,18.5,12|74
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,13.6,31|75,12.9,33|74
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,8.3,64|75,8.8,61|74
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,19.9,7|75,21.4,5|74
B. K-8 / 0 - 400,Morris,460,Boonton Twp,12.4,38|75,12.4,39|74
B. K-8 / 0 - 400,Morris,2010,Harding Township,12.1,41|75,12.6,37|74
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,12.5,37|75,12.5,38|74
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,10.1,51|75,10.0,51|74
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,12.9,33|75,12.9,33|74
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,11.3,43|75,13.7,28|74
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,6.7,67|75,8.4,64|74
B. K-8 / 0 - 400,Salem,60,Alloway Twp,8.8,61|75,10.7,49|74
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,16.4,21|75,17.4,15|74
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,17.0,16|75,22.5,4|74
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,10.8,45|75,11.0,45|74
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,10.6,48|75,9.0,57|74
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,18.0,11|75,12.0,41|74
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,19.0,8|75,19.5,10|74
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,15.5,24|75,18.1,13|74
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,30.1,3|75,31.3,1|74
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,14.3,29|75,20.8,6|74
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,7.7,66|75,7.4,66|74
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,12.8,34|75,20.0,8|74
B. K-8 / 0 - 400,Union,5810,Winfield Twp,6.4,68|75,8.0,65|74
B. K-8 / 0 - 400,Warren,70,Alpha Boro,20.5,6|75,13.4,30|74
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,31.0,2|75,27.2,2|74
B. K-8 / 0 - 400,Warren,2250,Hope Twp,9.7,55|75,16.2,19|74
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,16.1,22|75,15.9,20|74
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,9.1,58|75,12.2,40|74
B. K-8 / 0 - 400,Warren,5780,White Twp,33.4,1|75,17.7,14|74
C. K-8 / 401 - 750,Statewide,N.A.,Group Average: C. K-8 / 401-750,13.8,N.A.,13.7,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,Group Median:  C. K-8 / 401-750,13.7,N.A.,13.8,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,State Average:   All Operating Types,13.9,N.A.,13.8,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,State Median:    All Operating Types,13.3,N.A.,13.3,N.A.
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,18.3,10|68,18.5,8|68
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,11.5,55|68,11.5,56|68
C. K-8 / 401 - 750,Atlantic,4800,Somers Point City,16.0,17|68,12.4,46|68
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,19.9,5|68,19.6,7|68
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,8.5,68|68,10.4,59|68
C. K-8 / 401 - 750,Bergen,1380,Englewood Cliffs Boro,11.4,56|68,11.7,55|68
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,13.1,38|68,12.9,42|68
C. K-8 / 401 - 750,Bergen,2090,Haworth Boro,13.6,35|68,14.4,31|68
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,9.9,65|68,9.8,66|68
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,15.3,24|68,15.9,20|68
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,12.7,41|68,9.1,68|68
C. K-8 / 401 - 750,Bergen,3850,Old Tappan Boro,11.2,58|68,12.9,42|68
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,11.8,52|68,11.9,51|68
C. K-8 / 401 - 750,Bergen,5880,Woodcliff Lake Boro,9.3,66|68,10.0,64|68
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,12.6,42|68,16.5,17|68
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,12.4,46|68,16.8,12|68
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,13.7,32|68,13.5,36|68
C. K-8 / 401 - 750,Burlington,4740,Shamong Twp,12.3,48|68,14.6,28|68
C. K-8 / 401 - 750,Burlington,4930,Southampton Township School District,10.9,59|68,10.0,64|68
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,13.2,36|68,13.3,37|68
C. K-8 / 401 - 750,Camden,190,Barrington Boro,15.9,18|68,15.6,23|68
C. K-8 / 401 - 750,Camden,340,Berlin Twp,15.1,26|68,12.6,45|68
C. K-8 / 401 - 750,Camden,880,Clementon Boro,15.2,25|68,11.8,53|68
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,12.5,43|68,12.4,46|68
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,12.8,40|68,12.7,44|68
C. K-8 / 401 - 750,Camden,5900,Woodlynne Boro,15.6,23|68,15.9,20|68
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,15.7,21|68,14.6,28|68
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,15.7,21|68,15.0,24|68
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,11.4,56|68,12.4,46|68
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,17.3,12|68,21.2,4|68
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,15.8,20|68,16.7,14|68
C. K-8 / 401 - 750,Gloucester,1830,Greenwich Twp,12.5,43|68,11.8,53|68
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,11.7,53|68,16.3,18|68
C. K-8 / 401 - 750,Hunterdon,1040,Delaware Twp,12.2,50|68,12.3,50|68
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,35.8,1|68,34.0,1|68
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,18.4,9|68,12.4,46|68
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,10.3,63|68,10.2,61|68
C. K-8 / 401 - 750,Hunterdon,5270,Union Twp,10.1,64|68,10.4,59|68
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,10.9,59|68,10.9,58|68
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,11.9,51|68,14.2,33|68
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,15.9,18|68,10.2,61|68
C. K-8 / 401 - 750,Monmouth,2720,Little Silver Boro,13.2,36|68,13.2,38|68
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,11.6,54|68,14.5,30|68
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,19.7,7|68,21.0,5|68
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,30.4,2|68,29.9,2|68
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,13.7,32|68,14.3,32|68
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,9.3,66|68,9.2,67|68
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,12.4,46|68,13.1,39|68
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,13.1,38|68,13.1,39|68
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,15.0,28|68,14.7,26|68
C. K-8 / 401 - 750,Ocean,2500,Lakehurst Boro,10.9,59|68,11.4,57|68
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,12.5,43|68,13.0,41|68
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,23.0,3|68,17.0,10|68
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,15.1,26|68,14.8,25|68
C. K-8 / 401 - 750,Somerset,1810,Green Brook Twp,17.4,11|68,17.0,10|68
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,14.9,29|68,13.9,34|68
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,16.4,15|68,16.7,14|68
C. K-8 / 401 - 750,Sussex,90,Andover Reg,10.4,62|68,10.1,63|68
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,16.8,14|68,16.2,19|68
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,14.5,31|68,14.7,26|68
C. K-8 / 401 - 750,Sussex,1800,Green Twp,16.1,16|68,16.8,12|68
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,14.7,30|68,15.9,20|68
C. K-8 / 401 - 750,Union,1710,Garwood Boro,12.3,48|68,13.7,35|68
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,19.8,6|68,17.6,9|68
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,13.7,32|68,21.0,5|68
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,16.9,13|68,16.6,16|68
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,21.0,4|68,22.8,3|68
C. K-8 / 401 - 750,Warren,2790,Lopatcong Twp,19.0,8|68,11.9,51|68
D. K-8 / 751 +,Statewide,N.A.,Group Average: D. K-8 / 751+,16.1,N.A.,16.3,N.A.
D. K-8 / 751 +,Statewide,N.A.,Group Median:  D. K-8 / 751+,15.8,N.A.,16.1,N.A.
D. K-8 / 751 +,Statewide,N.A.,State Average:   All Operating Types,13.9,N.A.,13.8,N.A.
D. K-8 / 751 +,Statewide,N.A.,State Median:    All Operating Types,13.3,N.A.,13.3,N.A.
D. K-8 / 751 +,Atlantic,10,Absecon City,16.0,35|73,18.8,12|73
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,19.3,9|73,18.8,12|73
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,18.4,12|73,19.2,11|73
D. K-8 / 751 +,Atlantic,2680,Linwood City,14.1,50|73,14.0,50|73
D. K-8 / 751 +,Atlantic,3720,Northfield City,21.2,4|73,21.3,4|73
D. K-8 / 751 +,Bergen,40,Allendale Boro,17.1,21|73,16.4,32|73
D. K-8 / 751 +,Bergen,930,Closter Boro,15.0,42|73,16.9,26|73
D. K-8 / 751 +,Bergen,1070,Demarest Boro,15.7,38|73,15.3,41|73
D. K-8 / 751 +,Bergen,1230,East Rutherford Boro,15.7,38|73,15.0,45|73
D. K-8 / 751 +,Bergen,1470,Fairview Boro,12.0,66|73,12.4,65|73
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,15.7,38|73,17.2,24|73
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,18.1,16|73,17.8,21|73
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,11.4,68|73,12.1,67|73
D. K-8 / 751 +,Bergen,3060,Maywood Boro,18.5,11|73,18.5,17|73
D. K-8 / 751 +,Bergen,3330,Montvale Boro,12.9,59|73,13.1,61|73
D. K-8 / 751 +,Bergen,3760,Oakland Boro,11.4,68|73,11.1,70|73
D. K-8 / 751 +,Bergen,4430,River Vale Twp,16.6,30|73,16.3,34|73
D. K-8 / 751 +,Bergen,5330,Upper Saddle River Boro,13.6,53|73,13.6,54|73
D. K-8 / 751 +,Bergen,5920,Wyckoff Twp,18.3,13|73,18.6,15|73
D. K-8 / 751 +,Burlington,1280,Edgewater Park Twp,12.4,64|73,13.4,58|73
D. K-8 / 751 +,Burlington,1420,Evesham Twp,21.2,4|73,21.7,3|73
D. K-8 / 751 +,Burlington,2850,Lumberton Twp,11.8,67|73,12.2,66|73
D. K-8 / 751 +,Burlington,3080,Medford Twp,16.2,31|73,20.5,7|73
D. K-8 / 751 +,Burlington,3430,Mount Holly Twp,12.7,62|73,12.7,64|73
D. K-8 / 751 +,Burlington,3440,Mount Laurel Twp,20.5,6|73,20.0,8|73
D. K-8 / 751 +,Burlington,5720,Westampton,17.9,18|73,17.6,22|73
D. K-8 / 751 +,Camden,260,Bellmawr Boro,10.7,72|73,9.3,73|73
D. K-8 / 751 +,Camden,330,Berlin Boro,17.6,20|73,16.0,38|73
D. K-8 / 751 +,Camden,1780,Gloucester Twp,17.0,23|73,18.1,20|73
D. K-8 / 751 +,Camden,4590,Runnemede Boro,15.0,42|73,15.3,41|73
D. K-8 / 751 +,Camden,5080,Stratford Boro,13.6,53|73,13.7,51|73
D. K-8 / 751 +,Camden,5400,Voorhees Twp,15.0,42|73,16.4,32|73
D. K-8 / 751 +,Cape May,5340,Upper Twp,14.9,46|73,13.6,54|73
D. K-8 / 751 +,Cumberland,5300,Upper Deerfield Twp,14.2,48|73,13.7,51|73
D. K-8 / 751 +,Gloucester,2750,Logan Twp,13.2,58|73,14.8,46|73
D. K-8 / 751 +,Hudson,1850,Guttenberg Town,12.5,63|73,13.4,58|73
D. K-8 / 751 +,Hunterdon,920,Clinton Twp,11.4,68|73,11.4,69|73
D. K-8 / 751 +,Hunterdon,1510,Flemington-Raritan Reg,17.8,19|73,16.6,30|73
D. K-8 / 751 +,Hunterdon,4350,Readington Twp,14.2,48|73,15.6,40|73
D. K-8 / 751 +,Middlesex,3220,Milltown Boro,12.4,64|73,12.9,62|73
D. K-8 / 751 +,Monmouth,945,Colts Neck Twp,12.8,60|73,15.1,44|73
D. K-8 / 751 +,Monmouth,1260,Eatontown Boro,16.9,28|73,17.1,25|73
D. K-8 / 751 +,Monmouth,1440,Fair Haven Boro,17.1,21|73,16.5,31|73
D. K-8 / 751 +,Monmouth,1640,Freehold Boro,17.0,23|73,15.7,39|73
D. K-8 / 751 +,Monmouth,1660,Freehold Twp,17.0,23|73,18.8,12|73
D. K-8 / 751 +,Monmouth,2290,Howell Twp,16.2,31|73,18.4,19|73
D. K-8 / 751 +,Monmouth,2920,Manalapan-Englishtown Reg,16.2,31|73,15.3,41|73
D. K-8 / 751 +,Monmouth,3030,Marlboro Twp,19.8,7|73,19.3,10|73
D. K-8 / 751 +,Monmouth,3200,Millstone Twp,12.8,60|73,13.5,56|73
D. K-8 / 751 +,Monmouth,4360,Red Bank Boro,15.0,42|73,13.3,60|73
D. K-8 / 751 +,Monmouth,4570,Rumson Boro,15.6,41|73,16.2,35|73
D. K-8 / 751 +,Monmouth,5185,Tinton Falls,18.0,17|73,16.9,26|73
D. K-8 / 751 +,Morris,820,Chester Twp,15.8,37|73,11.6,68|73
D. K-8 / 751 +,Morris,1090,Denville Twp,19.7,8|73,19.9,9|73
D. K-8 / 751 +,Morris,1190,East Hanover Twp,13.9,52|73,14.3,48|73
D. K-8 / 751 +,Morris,1530,Florham Park Boro,14.7,47|73,13.7,51|73
D. K-8 / 751 +,Morris,2000,Hanover Twp,17.0,23|73,16.7,29|73
D. K-8 / 751 +,Morris,2650,Lincoln Park Boro,17.0,23|73,14.8,46|73
D. K-8 / 751 +,Morris,4000,Long Hill Twp,13.5,55|73,12.8,63|73
D. K-8 / 751 +,Morris,3100,Mendham Twp,13.5,55|73,14.1,49|73
D. K-8 / 751 +,Morris,4490,Rockaway Twp,23.5,2|73,20.6,6|73
D. K-8 / 751 +,Morris,5520,Washington Twp,21.5,3|73,18.5,17|73
D. K-8 / 751 +,Passaic,1920,Haledon Boro,32.4,1|73,25.4,1|73
D. K-8 / 751 +,Passaic,2700,Little Falls Twp,18.2,14|73,17.3,23|73
D. K-8 / 751 +,Passaic,4270,Prospect Park Boro,11.1,71|73,13.5,56|73
D. K-8 / 751 +,Passaic,4400,Ringwood Boro,14.1,50|73,16.2,35|73
D. K-8 / 751 +,Passaic,5200,Totowa Boro,9.9,73|73,9.9,72|73
D. K-8 / 751 +,Passaic,5440,Wanaque Boro,15.9,36|73,16.8,28|73
D. K-8 / 751 +,Passaic,5690,Woodland Park,13.5,55|73,10.9,71|73
D. K-8 / 751 +,Somerset,510,Branchburg Twp,16.2,31|73,20.8,5|73
D. K-8 / 751 +,Somerset,5470,Warren Twp,18.2,14|73,18.6,15|73
D. K-8 / 751 +,Sussex,640,Byram Twp,16.7,29|73,16.1,37|73
D. K-8 / 751 +,Sussex,5100,Sussex-Wantage Regional,18.8,10|73,22.8,2|73
E. K-12 / 0 - 1800,Statewide,N.A.,Group Average: E. K-12 / 0-1800,13.0,N.A.,12.9,N.A.
E. K-12 / 0 - 1800,Statewide,N.A.,Group Median:  E. K-12 / 0-1800,12.8,N.A.,12.8,N.A.
E. K-12 / 0 - 1800,Statewide,N.A.,State Average:   All Operating Types,13.9,N.A.,13.8,N.A.
E. K-12 / 0 - 1800,Statewide,N.A.,State Median:    All Operating Types,13.3,N.A.,13.3,N.A.
E. K-12 / 0 - 1800,Atlantic,590,Buena Regional,10.8,45|52,10.9,44|52
E. K-12 / 0 - 1800,Bergen,440,Bogota Boro,11.7,38|52,11.9,33|52
E. K-12 / 0 - 1800,Bergen,990,Cresskill Boro,12.4,29|52,12.3,29|52
E. K-12 / 0 - 1800,Bergen,1360,Emerson Boro,10.0,49|52,11.5,37|52
E. K-12 / 0 - 1800,Bergen,2080,Hasbrouck Heights Boro,14.1,17|52,12.9,26|52
E. K-12 / 0 - 1800,Bergen,3170,Midland Park Boro,15.4,10|52,15.2,7|52
E. K-12 / 0 - 1800,Bergen,3910,Palisades Park,23.3,1|52,23.6,1|52
E. K-12 / 0 - 1800,Bergen,3940,Park Ridge Boro,9.1,52|52,9.3,50|52
E. K-12 / 0 - 1800,Bergen,4370,Ridgefield Boro,12.1,31|52,13.2,22|52
E. K-12 / 0 - 1800,Bergen,5410,Waldwick Boro,14.3,16|52,14.9,9|52
E. K-12 / 0 - 1800,Bergen,5430,Wallington Boro,11.6,39|52,11.3,39|52
