GROUP,CONAME,DIST,DISTNAME,pp3vv,stpct01vv,ltpct01vv,fdpct01vv,tupct01vv,fbpct01vv,otpct01vv,strat01vv,ssrat01vv,sarat01vv,pctsevv
B. K-8 / 0 - 400,Atlantic,570,Brigantine City,57558,0.243,0.703,0.046,0.004,0,0.004,6.5,38.3,95.8,0.1305
B. K-8 / 0 - 400,Atlantic,1410,Estell Manor City,26430,0.483,0.452,0.06,0,0,0.005,11.3,92,61.3,0.1196
B. K-8 / 0 - 400,Atlantic,1540,Folsom Boro,29413,0.758,0.189,0.053,0,0,0,10.1,46.6,124.3,0.1635
B. K-8 / 0 - 400,Atlantic,3020,Margate City,56519,0.212,0.692,0.039,0.057,0,0,6.5,42.8,79.3,0.1356
B. K-8 / 0 - 400,Atlantic,4240,Port Republic City,24137,0.39,0.569,0.039,0,0,0.002,9.7,79.3,111,0.0991
B. K-8 / 0 - 400,Atlantic,5760,Weymouth Twp,28916,0.321,0.512,0.137,0.02,0,0.01,11.2,177,35.4,0.1299
B. K-8 / 0 - 400,Bergen,80,Alpine Boro,44386,0.176,0.776,0.011,0.037,0,0,8.2,64.8,32.4,0.1111
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,27291,0.227,0.739,0.031,0,0,0.003,10,180,120,0.1056
B. K-8 / 0 - 400,Bergen,4870,South Hackensack Twp,36190,0.199,0.735,0.061,0.005,0,0,9.5,125.5,50.2,0.1155
B. K-8 / 0 - 400,Burlington,380,Beverly City,29576,0.699,0.25,0.042,0.009,0,0,8.9,65.6,82,0.125
B. K-8 / 0 - 400,Burlington,1030,Delanco Twp,27427,0.327,0.542,0.035,0.001,0.095,0,14.4,73.7,225.6,0.1551
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,32132,0.451,0.27,0.235,0,0,0.044,9.6,93,93,0.0914
B. K-8 / 0 - 400,Burlington,4460,Riverton,25270,0.253,0.717,0.027,0.003,0,0,9.4,52.4,119.1,0.1183
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,34624,0.325,0.64,0.035,0,0,0,7,51.5,103,0.1845
B. K-8 / 0 - 400,Camden,580,Brooklawn Boro,29995,0.684,0.151,0.067,0,0,0.098,8.2,104.2,135.5,0.1771
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,28750,0.522,0.433,0.028,0.001,0,0.016,8.5,70,93.3,0.1036
B. K-8 / 0 - 400,Camden,2560,Lawnside Boro,30725,0.601,0.363,0.034,0.002,0,0,10.2,174,58,0.1494
B. K-8 / 0 - 400,Camden,2890,Magnolia Boro,28029,0.512,0.43,0.049,0.002,0,0.007,10.2,66.3,79.6,0.1407
B. K-8 / 0 - 400,Camden,3110,Merchantville Boro,25042,0.514,0.45,0.036,0,0,0,11.2,60.9,198,0.1414
B. K-8 / 0 - 400,Cape May,170,Avalon Boro,46705,0.238,0.618,0.028,0.117,0,0,7.7,15.3,46,0.0543
B. K-8 / 0 - 400,Cape May,3680,North Wildwood City,56892,0.238,0.643,0.07,0.048,0,0.001,5.8,23.3,40.8,0.2147
B. K-8 / 0 - 400,Cape May,5060,Stone Harbor Boro,34820,0.145,0.685,0.032,0.138,0,0,8.7,78,78,0
B. K-8 / 0 - 400,Cape May,5800,Wildwood Crest Boro,47120,0.254,0.721,0.025,0,0,0,6.4,40.6,54.8,0.1461
B. K-8 / 0 - 400,Cape May,5840,Woodbine Boro,30251,0.629,0.252,0.104,0,0,0.015,8.5,84.7,127,0.2559
B. K-8 / 0 - 400,Cumberland,1020,Deerfield Twp,29974,0.588,0.336,0.073,0,0,0.003,9.4,106,79.5,0.1667
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,28870,0.508,0.338,0.087,0.02,0.03,0.017,10.1,175,87.5,0.2171
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,33742,0.412,0.399,0.182,0.002,0,0.005,11.4,26.7,40,0.1375
B. K-8 / 0 - 400,Cumberland,3050,Maurice River Twp,25557,0.678,0.283,0.037,0,0,0.002,10.4,52.1,93.8,0.1573
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,22676,0.394,0.491,0.079,0.032,0,0.004,13.6,136,136,0.0882
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,25323,0.597,0.156,0.124,0,0.084,0.039,10.3,30.3,37,0.09
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,28457,0.223,0.654,0.029,0.01,0.075,0.009,10.5,51.8,76.6,0.2167
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,34528,0.453,0.515,0.029,0.002,0,0.001,6.4,49.5,99,0.0808
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,38950,0.209,0.711,0.059,0.021,0,0,5.7,74.5,41,0.0976
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,29786,0.34,0.57,0.032,0.032,0.021,0.005,6.5,42.4,99,0.1347
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,34680,0.261,0.581,0.021,0.008,0.12,0.009,8.9,65.7,122.7,0.1087
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,39990,0.235,0.604,0.026,0.054,0.056,0.025,8.4,54.4,122,0.1691
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,36832,0.316,0.593,0.048,0.002,0.031,0.01,7,47.8,110,0.2091
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,35938,0.339,0.619,0.036,0.002,0,0.004,8.3,44,117.3,0.2131
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,29364,0.294,0.604,0.037,0.018,0.027,0.02,9.3,47.2,116.7,0.1257
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,41592,0.182,0.741,0.046,0.031,0,0,6,29.3,58.5,0.1026
B. K-8 / 0 - 400,Monmouth,270,Belmar Boro,33913,0.27,0.543,0.065,0.118,0,0.004,7.9,35.1,99.5,0.1633
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,37192,0.249,0.659,0.085,0,0,0.007,5.8,35,65.3,0.1786
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,37036,0.573,0.395,0.032,0,0,0,7.6,135.7,76,0.1776
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,29938,0.368,0.56,0.064,0,0,0.008,7.8,57.3,172,0.157
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,33367,0.242,0.703,0.023,0.031,0,0.001,7.6,42.3,64.5,0.1202
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,26985,0.23,0.626,0.063,0,0.08,0.001,8.3,53.4,89,0.1573
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,37485,0.198,0.733,0.025,0.044,0,0,6,75.5,75.5,0.0728
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,46729,0.197,0.752,0.032,0.02,0,0,6.1,70.5,47,0.078
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,32334,0.212,0.74,0.036,0.012,0,0,7.7,34.7,125,0.1333
B. K-8 / 0 - 400,Morris,460,Boonton Twp,30316,0.181,0.807,0.009,0.003,0,0,9.4,62.2,101,0.1163
B. K-8 / 0 - 400,Morris,2010,Harding Township,41454,0.193,0.775,0.026,0.005,0,0.001,7.2,42.4,74.3,0.1212
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,31543,0.194,0.78,0.025,0.001,0,0,8.3,51,89.3,0.2689
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,32485,0.467,0.485,0.037,0.002,0,0.009,8.2,43.1,70,0.1964
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,26659,0.186,0.785,0.024,0.004,0,0.001,9,42.4,96,0.1528
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,38830,0.167,0.736,0.023,0.075,0,0,8,60,80,0.05
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,32954,0.182,0.682,0.061,0.075,0,0,8.8,79.5,53,0.0629
B. K-8 / 0 - 400,Salem,60,Alloway Twp,26146,0.471,0.459,0.07,0,0,0,9.5,73.5,73.5,0.1122
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,32553,0.571,0.382,0.048,0,0,0,7.3,112,112,0.0714
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,35743,0.33,0.584,0.074,0.005,0,0.007,7.5,69.2,119.3,0.1445
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,29365,0.28,0.614,0.079,0.019,0,0.008,8.5,64.4,80.5,0.1677
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,24300,0.495,0.464,0.036,0,0,0.005,10.4,72,96,0.1215
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,29239,0.581,0.318,0.084,0.002,0,0.015,8.9,63.9,140.5,0.121
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,25695,0.479,0.467,0.043,0.004,0,0.007,9.9,116,174,0.1264
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,41251,0.382,0.586,0.026,0.002,0,0.004,7.2,51.1,97.9,0.2213
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,29430,0.315,0.651,0.023,0,0,0.011,8,72.3,217,0.129
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,36336,0.353,0.516,0.126,0,0,0.005,8.4,43.4,101.3,0.1316
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,25463,0.579,0.391,0.02,0,0,0.01,9.7,83.8,67,0.194
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,28555,0.331,0.594,0.044,0.023,0,0.008,9.8,49.4,105.3,0.2247
B. K-8 / 0 - 400,Union,5810,Winfield Twp,30040,0.589,0.363,0.048,0,0,0,8.5,69.9,48.7,0.0959
B. K-8 / 0 - 400,Warren,70,Alpha Boro,24743,0.425,0.549,0.025,0.001,0,0,10.6,206,206,0.1117
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,32993,0.206,0.743,0.044,0.007,0,0,6.6,61.3,184,0.2228
B. K-8 / 0 - 400,Warren,2250,Hope Twp,32486,0.222,0.747,0.026,0.005,0,0,7.3,134,67,0.2313
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,28099,0.469,0.49,0.037,0,0,0.004,9,87.7,131.5,0.1445
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,27082,0.392,0.559,0.049,0,0,0,9.9,62.4,78,0.1474
B. K-8 / 0 - 400,Warren,5780,White Twp,31099,0.203,0.756,0.035,0.007,0,0,8.6,86.7,260,0.0846
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,30690,0.706,0.18,0.098,0.01,0,0.006,9.1,57.4,143.5,0.1951
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,34188,0.449,0.257,0.241,0.049,0,0.004,10.2,77.5,103.3,0.1484
C. K-8 / 401 - 750,Atlantic,4800,Somers Point City,34373,0.405,0.47,0.12,0.004,0,0.001,9.4,47.1,125.5,0.1341
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,45091,0.265,0.65,0.082,0.001,0,0.002,6.8,50.4,119.8,0.1357
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,36708,0.232,0.743,0.022,0.001,0,0.002,11.6,73,85.2,0.1526
C. K-8 / 401 - 750,Bergen,1380,Englewood Cliffs Boro,45769,0.178,0.691,0.026,0.011,0.021,0.073,8.7,46.6,83.8,0.136
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,28434,0.235,0.741,0.012,0.012,0,0,11.3,64,125.4,0.0877
C. K-8 / 401 - 750,Bergen,2090,Haworth Boro,30865,0.226,0.749,0.021,0.004,0,0,9.5,69.8,113.5,0.1013
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,27078,0.213,0.722,0.01,0.007,0.039,0.009,10.9,64.5,92.5,0.1171
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,30782,0.258,0.697,0.028,0.018,0,0,10.1,67.1,134.3,0.162
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,27825,0.243,0.723,0.028,0.005,0,0.001,11.1,52.8,116.2,0.1136
C. K-8 / 401 - 750,Bergen,3850,Old Tappan Boro,26184,0.215,0.769,0.015,0.002,0,0,11.6,57.4,108.3,0.0976
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,30659,0.225,0.737,0.033,0.005,0,0,9.9,51.3,98.3,0.1377
C. K-8 / 401 - 750,Bergen,5880,Woodcliff Lake Boro,28399,0.219,0.761,0.011,0.008,0,0.001,10.7,383.5,95.9,0.1486
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,25525,0.529,0.408,0.048,0.004,0.006,0.005,11.2,60.4,118.4,0.1774
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,26811,0.27,0.687,0.038,0,0,0.005,9.9,66.5,106.4,0.1842
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,22484,0.329,0.618,0.038,0.004,0,0.011,10.5,57.3,121.8,0.1437
C. K-8 / 401 - 750,Burlington,4740,Shamong Twp,28555,0.368,0.61,0.021,0.001,0,0,10.7,55.3,110.5,0.1599
C. K-8 / 401 - 750,Burlington,4930,Southampton Township School District,29006,0.275,0.692,0.033,0,0,0,9.9,62.7,93.4,0.2068
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,28450,0.398,0.571,0.027,0.003,0,0.001,12.3,68.7,137.4,0.1339
C. K-8 / 401 - 750,Camden,190,Barrington Boro,27785,0.389,0.579,0.032,0,0,0,8.4,75.6,120.2,0.1474
C. K-8 / 401 - 750,Camden,340,Berlin Twp,28726,0.455,0.488,0.057,0,0,0,13,76,167.3,0.1614
C. K-8 / 401 - 750,Camden,880,Clementon Boro,27909,0.661,0.211,0.113,0.011,0,0.004,9.4,47.4,119.4,0.1122
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,28162,0.491,0.456,0.042,0,0,0.011,10,61.3,107.3,0.1096
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,27769,0.52,0.401,0.079,0,0,0,10,67.6,111.5,0.1413
C. K-8 / 401 - 750,Camden,5900,Woodlynne Boro,27253,0.767,0.15,0.075,0.002,0,0.006,10,83.4,139,0.1343
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,30780,0.434,0.512,0.05,0.001,0,0.003,12.3,57.7,158.8,0.1402
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,26060,0.688,0.145,0.16,0,0,0.007,11.3,94.8,158,0.1013
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,26146,0.82,0.113,0.061,0,0,0.006,12.3,147.4,129,0.1027
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,21598,0.581,0.339,0.074,0.002,0,0.004,10.8,59.3,158,0.1561
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,28470,0.688,0.169,0.134,0.005,0,0.004,11.6,92.6,162,0.1872
C. K-8 / 401 - 750,Gloucester,1830,Greenwich Twp,31327,0.209,0.752,0.039,0,0,0,9.8,71.5,107.3,0.1352
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,34823,0.242,0.602,0.032,0.008,0.078,0.038,9.3,55,93.3,0.1888
C. K-8 / 401 - 750,Hunterdon,1040,Delaware Twp,36237,0.265,0.567,0.021,0,0.107,0.04,8.8,101.3,98.8,0.163
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,30995,0.267,0.65,0.02,0.005,0.043,0.015,8.5,52.1,260.5,0.2035
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,31818,0.237,0.605,0.018,0.037,0.046,0.057,8.9,52.6,139.5,0.1505
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,40473,0.261,0.718,0.012,0.008,0,0.001,8.9,62.6,80.3,0.0996
C. K-8 / 401 - 750,Hunterdon,5270,Union Twp,33192,0.253,0.613,0.023,0.002,0.103,0.006,9.4,47.3,78.8,0.148
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,35930,0.187,0.768,0.017,0.001,0,0.027,7.8,45.5,72.8,0.0984
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,23450,0.589,0.347,0.034,0,0.022,0.008,10.5,67.6,108.8,0.158
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,27985,0.204,0.775,0.018,0.002,0,0.001,7.9,56.7,110.5,0.2104
C. K-8 / 401 - 750,Monmouth,2720,Little Silver Boro,32575,0.25,0.725,0.018,0.006,0,0.001,9.2,49,102.1,0.1273
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,33767,0.27,0.685,0.039,0.001,0,0.005,9.1,49.7,89.5,0.1881
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,31332,0.239,0.73,0.024,0.007,0,0,8.9,56.5,150.7,0.1748
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,24902,0.521,0.404,0.075,0,0,0,11.4,79.7,303,0.137
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,31775,0.267,0.629,0.043,0.051,0,0.01,8.9,112.4,112.4,0.1779
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,33498,0.222,0.755,0.017,0.005,0,0.001,8.7,53,69.7,0.1168
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,29947,0.212,0.755,0.016,0.006,0,0.011,9.7,70.1,105.2,0.2076
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,28887,0.319,0.591,0.035,0.02,0.027,0.008,9.6,69.4,111,0.2162
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,34345,0.498,0.422,0.077,0,0,0.003,8.4,86.4,115.2,0.1852
C. K-8 / 401 - 750,Ocean,2500,Lakehurst Boro,25053,0.764,0.136,0.1,0.001,0,0,10.2,106.6,101.3,0.2198
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,29556,0.257,0.665,0.075,0.001,0,0.002,10.2,49.3,105.2,0.1918
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,28334,0.256,0.703,0.041,0,0,0,10.6,55.8,204.7,0.1515
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,32205,0.181,0.788,0.025,0.006,0,0,8.7,40.6,107.5,0.1302
C. K-8 / 401 - 750,Somerset,1810,Green Brook Twp,28871,0.198,0.771,0.018,0.014,0,0,9.5,69.5,144.6,0.1231
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,26444,0.541,0.429,0.03,0,0,0,11.1,71.2,142.3,0.1218
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,30834,0.286,0.686,0.018,0.01,0,0,10.4,51.8,141.5,0.1281
C. K-8 / 401 - 750,Sussex,90,Andover Reg,32670,0.222,0.737,0.027,0.007,0,0.007,8.7,40.9,75,0.1689
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,29833,0.3,0.677,0.023,0,0,0,7.9,61.9,117.4,0.1614
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,29573,0.495,0.439,0.054,0.002,0,0.01,10.1,62.9,125.8,0.1809
C. K-8 / 401 - 750,Sussex,1800,Green Twp,29292,0.282,0.678,0.037,0.003,0,0,9.4,66.3,132.7,0.1533
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,32834,0.289,0.661,0.038,0,0,0.012,10.2,52.5,125.4,0.1924
C. K-8 / 401 - 750,Union,1710,Garwood Boro,26253,0.215,0.75,0.035,0,0,0,11.9,47.9,116.7,0.14
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,25823,0.212,0.758,0.027,0.003,0,0,10,60.3,170,0.1003
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,24977,0.204,0.764,0.016,0.015,0,0.001,12.9,93,155,0.1763
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,24355,0.243,0.683,0.022,0.001,0.044,0.007,12.1,85.1,179.7,0.17
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,22128,0.404,0.581,0.015,0,0,0,11.6,69.9,209.7,0.1781
C. K-8 / 401 - 750,Warren,2790,Lopatcong Twp,20997,0.29,0.616,0.023,0.001,0.036,0.034,10.7,84,180.5,0.1357
D. K-8 / 751 +,Atlantic,10,Absecon City,26470,0.494,0.447,0.046,0.009,0,0.004,9.5,59.7,131.3,0.1415
