CO,DIST,ind1,ind2,ind3,ind4,ind5,ind6,ind7,ind8,ind9,ind10,ind11,ind12,ind13,ind15,distname,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,ENROLL,County,enrol1
5,4930,12142864,6928127,6043270,172846,712011,2198007,1553566,1491254,1190022,1350479,763079,0,174996,63842,Southampton Township School District,Burlington,C. K-8 / 401 - 750,22,DE,,1,684.4,Burlington,
5,5010,4246605,2670376,2545620,94151,30605,732478,581298,265197,197382,572876,189085,0,5678,1375,Springfield Twp,Burlington,A. K-6,1,FG,,1,285.7,Burlington,
5,5130,11896316,7246961,6574296,330037,342628,1951668,1735757,1097363,844186,1324629,653181,0,107173,101365,Tabernacle Twp,Burlington,C. K-8 / 401 - 750,22,GH,,1,683.1,Burlington,
5,5720,14831178,8824329,8432005,358388,33936,2509899,2033949,1560842,1362214,1822093,1221000,0,114015,0,Westampton,Burlington,D. K-8 / 751 +,23,GH,,1,919.3,Burlington,
5,5805,62386783,34161071,28938424,2557748,2664899,11207549,9185481,5255751,4068136,10502092,3722407,0,1199055,905190,Willingboro Twp,Burlington,G. K-12 / 3501 +,33,DE,,1,3591.4,Burlington,
5,5890,2270642,1455918,1385797,15837,54284,400374,299009,232139,136694,180350,77283,0,53,0,Woodland Twp,Burlington,B. K-8 / 0 - 400,21,DE,,1,102.2,Burlington,
7,150,24077479,14261825,13546372,420143,295310,4221297,3867372,2186911,1823216,2336782,1482679,0,1034783,9463,Audubon Public School District,Camden,E. K-12 / 0 - 1800,31,DE,,1,1424.1,Camden,
7,190,9974109,6221127,6069606,74275,77246,1682789,1539938,994591,825269,977942,506547,0,97661,0,Barrington Boro,Camden,C. K-8 / 401 - 750,22,FG,,1,543.6,Camden,
7,260,18844039,11496666,9495266,623629,1377771,3633732,2766489,1641173,1319147,1897723,674173,0,174745,92438,Bellmawr Boro,Camden,D. K-8 / 751 +,23,B,,1,1137.2,Camden,
7,330,11700453,7738558,6952425,272489,513644,1826628,1264640,1172177,952416,818932,332684,0,144158,86388,Berlin Boro,Camden,D. K-8 / 751 +,23,DE,,1,877.7,Camden,
7,340,10944830,6695698,6344642,180194,170862,1702791,1246501,1340929,991455,1034221,451402,12024,63559,13598,Berlin Twp,Camden,C. K-8 / 401 - 750,22,CD,,1,615.2,Camden,
7,390,59422426,32222646,30244238,955904,1022504,9722601,8535286,6541475,5588852,7767161,3998248,0,3006766,775323,Black Horse Pike Regional,Camden,H. 7-12 / 9-12,45,DE,,1,3495.6,Camden,
7,580,4816783,3270718,3260532,7685,2501,707057,495022,480201,316047,320753,143868,0,38054,0,Brooklawn Boro,Camden,B. K-8 / 0 - 400,21,B,,1,275.3,Camden,
7,680,149753277,84361650,76897939,907837,6555874,33622384,25968264,11529293,9630578,17707432,6198511,0,1832007,387973,Camden City,Camden,G. K-12 / 3501 +,33,A,1,1,5791.4,Camden,
7,700,41918583,21507400,19356326,1188683,962391,4079801,3881117,6541442,5164552,8182130,3138533,0,1466745,317436,Camden County Vocational,Camden,J. County Voc,8,,,1,2105.7,Camden,
7,800,190025138,122830352,109251440,4584686,8994226,28748459,23316298,19326618,16338286,15656977,9432590,0,3390127,3608260,Cherry Hill Twp,Camden,G. K-12 / 3501 +,33,GH,,1,10712.9,Camden,
7,880,8516324,5255972,4579256,197573,479143,1539634,957920,988562,762150,667980,291481,0,64176,85741,Clementon Boro,Camden,C. K-8 / 401 - 750,22,B,,1,577.6,Camden,
7,940,37480582,21889286,19919654,609799,1359833,7032111,6018578,3401165,2865369,4013449,2586188,0,1144377,76626,Collingswood Boro,Camden,F. K-12 / 1801 - 3500,32,FG,,1,2233.4,Camden,
7,1255,32493711,18267602,17031924,1028005,207673,4999555,4474613,3627673,2871887,3600153,1663707,0,1915056,590693,Eastern Camden County Reg,Camden,H. 7-12 / 9-12,45,GH,,1,1911.5,Camden,
7,1720,5596867,3553981,3340906,149760,63315,923824,757927,538696,422540,416305,239547,0,164061,85866,Gibbsboro Boro,Camden,B. K-8 / 0 - 400,21,FG,,1,294.9,Camden,
7,1770,39257982,22837813,19809228,617150,2411435,6950885,5498894,3760839,2896041,4789879,2218562,0,873268,493365,Gloucester City,Camden,F. K-12 / 1801 - 3500,32,B,1,1,2346,Camden,
7,1780,97026074,64640039,62299331,1836834,503874,14128372,10961515,8181971,6904505,9059826,4085154,0,723002,540019,Gloucester Twp,Camden,D. K-8 / 751 +,23,DE,,1,6539.5,Camden,
7,1880,23438243,14366920,13632859,296917,437144,3148233,2690919,2671990,2213182,2270462,1034856,0,927234,0,Haddon Heights Boro,Camden,E. K-12 / 0 - 1800,31,GH,,1,1471.1,Camden,
7,1890,32682191,21135201,20535581,359784,239836,4788648,3150398,2964636,2438386,3048006,1683208,0,745700,119032,Haddon Twp,Camden,F. K-12 / 1801 - 3500,32,FG,,1,2111.8,Camden,
7,1900,40518431,21869915,20209861,990661,669393,7894203,4931268,4334016,3159803,4909222,1193166,0,1434979,139832,Haddonfield Boro,Camden,F. K-12 / 1801 - 3500,32,J,,1,2753.9,Camden,
7,2540,3136381,1954491,1612115,54258,288118,518911,330969,354343,246818,301112,20355,0,0,5302,Laurel Springs Boro,Camden,A. K-6,1,DE,,1,181.1,Camden,
7,2560,5966029,2656145,2301377,302163,52605,1785077,1000596,818308,477122,704556,126545,0,1943,0,Lawnside Boro,Camden,B. K-8 / 0 - 400,21,B,,1,326.2,Camden,
7,2670,43279235,25764245,23653352,989757,1121136,7896930,6453383,4000870,3228056,4647386,1729755,0,913483,566934,Lindenwold Boro,Camden,F. K-12 / 1801 - 3500,32,B,,1,3037.1,Camden,
7,2890,7187460,4427987,4101794,175214,150979,1122265,796194,864697,523332,702342,350738,0,70169,218851,Magnolia Boro,Camden,B. K-8 / 0 - 400,21,CD,,1,391.5,Camden,
7,3110,6235729,4084415,3645765,395913,42737,787391,672691,662967,406284,618894,273442,0,73309,40116,Merchantville Boro,Camden,B. K-8 / 0 - 400,21,DE,,1,378.8,Camden,
7,3420,7292476,4259345,3965526,166321,127498,1445680,982599,793733,666809,668720,251154,0,12467,184545,Mount Ephraim Boro,Camden,C. K-8 / 401 - 750,22,CD,,1,440.7,Camden,
7,3770,5543180,3071909,2640556,132102,299251,1520765,330501,470402,222126,459697,0,0,19904,0,Oaklyn Boro,Camden,A. K-6,1,CD,,1,276.7,Camden,
7,4060,81619042,47868328,45506865,1692153,669310,11741140,9657323,8056171,6975756,10530336,6510648,0,1918707,583541,Pennsauken Twp,Camden,G. K-12 / 3501 +,33,CD,,1,4794.6,Camden,
7,4110,33078789,19242886,17958462,625396,659028,4804312,3918831,3105066,2531438,4920707,1817930,0,837612,1000012,Pine Hill Boro,Camden,F. K-12 / 1801 - 3500,32,B,,1,1913.8,Camden,
7,4590,14706363,7996679,7585337,255262,156080,3524429,2523929,1588727,1275691,1365723,796681,0,180449,306948,Runnemede Boro,Camden,D. K-8 / 751 +,23,B,,1,821.8,Camden,
7,4790,8088195,4994539,4178036,180945,635558,1173881,955208,1023045,801884,756514,4943,0,104793,10000,Somerdale Boro,Camden,C. K-8 / 401 - 750,22,CD,,1,441.5,Camden,
7,5035,15361217,8478575,7523984,629526,325065,2079293,1894128,1688084,1380621,1986452,916811,0,1128812,0,Sterling High School Dist,Camden,H. 7-12 / 9-12,45,DE,,1,886.7,Camden,
7,5080,15010927,9232901,8284524,314431,633946,2436117,1891148,1495733,1279274,1630223,814023,0,164620,409649,Stratford Boro,Camden,D. K-8 / 751 +,23,DE,,1,900.3,Camden,
7,5400,50447086,33467919,29259924,1708641,2499354,6059219,5375730,4747083,3468782,5636573,2292356,0,516822,677998,Voorhees Twp,Camden,D. K-8 / 751 +,23,I,,1,2971.7,Camden,
7,5560,17136663,9601178,9254919,244275,101984,3728149,2898511,1936888,1598006,1865825,814387,0,19,21015,Waterford Twp,Camden,A. K-6,1,DE,,1,936.1,Camden,
7,5820,76803930,45190140,42719651,1172391,1298098,12937572,9786927,7916587,6653184,8683814,340680,0,1353772,460150,Winslow Twp,Camden,G. K-12 / 3501 +,33,CD,,1,4720.6,Camden,
7,5900,6726409,3695839,3393439,265465,36935,1703628,1151112,697352,540965,589995,288670,0,39594,95659,Woodlynne Boro,Camden,C. K-8 / 401 - 750,22,B,,1,386.2,Camden,
9,170,2678402,1403689,1279535,48613,75541,515955,386765,197373,134065,446038,167142,22239,80964,0,Avalon Boro,Cape May,B. K-8 / 0 - 400,21,FG,,1,82.9,Cape May,
9,710,3775780,2432396,2189136,158018,85242,536530,382488,293535,224750,485691,251784,0,25692,12389,Cape May City,Cape May,A. K-6,1,CD,,1,156.8,Cape May,
9,715,12472622,6163646,5892853,113582,157211,2723474,2518054,1465313,1224806,2109706,695569,0,0,241353,Cape May Co Special Serv,Cape May,I. CSSD,7,,,1,244.5,Cape May,
9,720,14644482,7602355,7304709,233322,64324,1565966,1456017,2242569,1856920,2711122,941368,0,419105,3411,Cape May County Vocational School Distri,Cape May,J. County Voc,8,,,1,607.5,Cape May,
9,1080,10971015,6229108,6011098,105841,112169,1793872,1676263,1163034,853399,1400037,579846,0,100554,223698,Dennis Twp,Cape May,C. K-8 / 401 - 750,22,CD,,1,655.3,Cape May,
9,2820,23941644,13856947,13409967,402590,44390,2420968,2152917,2464396,1870970,3819026,1682887,50000,1037074,562305,Lower Cape May Regional,Cape May,H. 7-12 / 9-12,45,B,,1,1171.4,Cape May,
9,2840,25426607,14490577,13946053,368365,176159,4991001,4503630,2046809,1635444,3576450,2531955,0,0,239015,Lower Twp,Cape May,A. K-6,1,B,,1,1449.3,Cape May,
9,3130,38447370,21206471,20349757,650899,205815,5807759,5237775,3957784,2707019,5499761,2275175,12329,1422562,0,Middle Twp,Cape May,F. K-12 / 1801 - 3500,32,B,,1,2546.4,Cape May,
9,3680,6614213,3926700,3623035,193271,110394,1271293,1177160,418793,368091,867203,487233,30000,100224,9611,North Wildwood City,Cape May,B. K-8 / 0 - 400,21,A,,1,170.2,Cape May,
9,3780,39475666,23463453,22494856,740299,228298,5667665,4451209,3386343,2608145,5602147,2509061,0,1350792,104229,Ocean City,Cape May,E. K-12 / 0 - 1800,31,DE,,1,1850.5,Cape May,
9,5060,2448794,1443981,1120671,74766,248544,481492,155637,194155,53849,305708,119861,0,19813,327074,Stone Harbor Boro,Cape May,B. K-8 / 0 - 400,21,FG,,1,86,Cape May,
9,5340,21161054,12535473,12016871,444327,74275,3350123,2574626,2487811,1998421,2633135,1189135,24716,98291,14051,Upper Twp,Cape May,D. K-8 / 751 +,23,FG,,1,1388.2,Cape May,
9,5610,1738611,855960,801916,19109,34935,530573,398849,145470,24422,202399,119888,3598,612,125778,West Cape May Boro,Cape May,A. K-6,1,DE,,1,83.4,Cape May,
9,5790,17774213,10384334,9965690,198493,220151,3021704,2214645,1954477,1637672,1635039,760331,0,770927,20368,Wildwood City,Cape May,E. K-12 / 0 - 1800,31,A,,1,815,Cape May,
9,5800,7373740,4582928,4118210,307602,157116,1305290,1048214,377114,311988,824540,392060,28397,255471,36033,Wildwood Crest Boro,Cape May,B. K-8 / 0 - 400,21,B,,1,238.2,Cape May,
9,5840,3857518,2595770,2071493,22252,502025,459507,292069,455084,257200,335259,0,0,0,5240,Woodbine Boro,Cape May,B. K-8 / 0 - 400,21,A,,1,248.6,Cape May,
11,540,94509711,54103332,47931862,1876733,4294737,17344074,14646480,10411861,8359563,10893629,6571673,0,999540,991514,Bridgeton City,Cumberland,G. K-12 / 3501 +,33,A,1,1,5811.3,Cumberland,
11,950,7088037,3722503,3530063,114751,77689,1354833,1171607,906512,523742,1036614,128798,0,14794,41993,Commercial Twp,Cumberland,C. K-8 / 401 - 750,22,A,,1,489.7,Cumberland,
11,995,19034928,10241808,8342305,1222525,676978,1964055,1831744,2892514,2102528,3632735,1592015,0,296381,1587050,Cumberland Co Vocational,Cumberland,J. County Voc,8,,,1,1082.2,Cumberland,
11,997,18947426,9130272,7942860,646748,540664,2559896,2204439,2052101,1807812,4201794,983740,0,902541,266559,Cumberland Regional,Cumberland,H. 7-12 / 9-12,45,B,,1,1122.7,Cumberland,
11,1020,5639156,3451767,3226679,55067,170021,999786,785735,532836,319659,647667,99849,0,1247,22585,Deerfield Twp,Cumberland,B. K-8 / 0 - 400,21,B,,1,313.6,Cumberland,
11,1120,2712243,1543246,1491497,13507,38242,592617,398807,314980,144696,238420,78427,0,5839,0,Downe Twp,Cumberland,B. K-8 / 0 - 400,21,A,,1,160.5,Cumberland,
11,1460,6583146,4387243,4283413,33028,70802,594917,321330,870392,520855,612384,74097,0,38021,0,Fairfield Twp,Cumberland,C. K-8 / 401 - 750,22,A,,1,521.1,Cumberland,
11,1820,1462410,696117,488840,45491,161786,342922,273013,176337,0,240192,72284,0,6842,0,Greenwich Twp,Cumberland,B. K-8 / 0 - 400,21,CD,,1,82.5,Cumberland,
11,2270,7412012,4513603,4267910,197649,48044,1150013,907460,808486,593834,903891,278975,0,36020,88822,Hopewell Twp,Cumberland,C. K-8 / 401 - 750,22,CD,,1,508.6,Cumberland,
11,2570,7179089,4812542,4606422,99125,106995,988798,885365,729091,553454,562265,199861,0,63259,0,Lawrence Twp,Cumberland,C. K-8 / 401 - 750,22,A,,1,482.4,Cumberland,
11,3050,6520616,3276433,3064553,204574,7306,1042415,782743,751556,587127,1360464,403776,12000,23402,92121,Maurice River Twp,Cumberland,B. K-8 / 0 - 400,21,B,,1,390.8,Cumberland,
11,3230,91448788,52929592,47002896,878157,5048539,15854160,14499987,8920441,7073644,12398027,4922907,0,1301537,291267,Millville City,Cumberland,G. K-12 / 3501 +,33,A,1,1,4913.7,Cumberland,
11,5070,1751821,1021134,951181,15731,54222,172285,112090,221403,170746,287909,84718,6842,8019,33219,Stow Creek Twp,Cumberland,B. K-8 / 0 - 400,21,CD,,1,123.2,Cumberland,
11,5300,16502720,9613679,9245192,254048,114439,2978492,2725248,1615359,1230036,2295190,1070946,0,0,36014,Upper Deerfield Twp,Cumberland,D. K-8 / 751 +,23,B,,1,958,Cumberland,
11,5390,154649691,95275603,82448376,2694586,10132641,21101159,19346498,13864724,10043379,20127882,10333636,0,1936097,446598,Vineland City,Cumberland,G. K-12 / 3501 +,33,A,1,1,9546.3,Cumberland,
13,250,86162718,48259000,43701598,2290556,2266846,12953013,9113634,13796858,9342711,9268505,5489774,0,1441172,946128,Belleville Town,Essex,G. K-12 / 3501 +,33,CD,,1,4893.4,Essex,
13,410,103678266,61551127,58911646,1672038,967443,16687262,11308058,13072346,10739335,9947214,4921657,0,1704108,312440,Bloomfield Twp,Essex,G. K-12 / 3501 +,33,DE,,1,6408.2,Essex,
13,660,46703917,26597316,24650570,1184596,762150,6823329,5287176,4731473,3840748,6786552,3170206,0,1601097,736401,Caldwell-West Caldwell,Essex,F. K-12 / 1801 - 3500,32,I,,1,2546.7,Essex,
13,760,29507416,16087565,15582313,169727,335525,4269605,3490048,4085740,3325537,4039807,2446059,0,984593,236344,Cedar Grove Twp,Essex,E. K-12 / 0 - 1800,31,I,,1,1562.6,Essex,
13,1210,184602993,93102521,89100468,1710266,2291787,41789356,39084249,20307303,16867287,28094977,15932279,0,1218613,342590,East Orange,Essex,G. K-12 / 3501 +,33,A,1,1,8709.3,Essex,
13,1390,45668816,21234355,20007205,801788,425362,5087508,4879109,8567724,5045896,8874167,768985,0,1796480,0,Essex Co Voc-Tech,Essex,J. County Voc,8,,,1,2105.7,Essex,
13,1400,5301250,3356799,3004612,209659,142528,809755,604957,551281,443787,577971,297434,0,1532,37543,Essex Fells Boro,Essex,A. K-6,1,J,,1,244.9,Essex,
13,1465,11789844,7171715,6964242,114476,92997,1769500,1715347,1513771,1296050,1283608,582133,26459,24791,0,Fairfield Twp,Essex,A. K-6,1,GH,,1,698.2,Essex,
13,1750,31317292,18643247,17759706,598128,285413,4504472,3929550,4132733,3537691,3010376,1452172,0,1007799,220933,Glen Ridge Boro,Essex,E. K-12 / 0 - 1800,31,I,,1,1858.5,Essex,
13,2330,128321339,68978931,60218379,673151,8087401,23628273,21880291,9716098,8952741,22974770,13063781,0,975919,999566,Irvington Township,Essex,G. K-12 / 3501 +,33,A,1,1,6982,Essex,
13,2730,111287204,70282102,68028438,1303331,950333,17741824,15774271,11434220,8468111,9246675,5177185,0,2170669,178636,Livingston Twp,Essex,G. K-12 / 3501 +,33,I,,1,6346.6,Essex,
13,3190,91539992,52292028,47614932,2055527,2621569,15294756,14581136,8566421,7063461,13276837,4743654,0,1899395,621525,Millburn Twp,Essex,G. K-12 / 3501 +,33,J,,1,4764,Essex,
13,3310,121909128,74901213,72780197,1864890,256126,23541124,19977682,9569756,8266478,12205594,4896100,36300,1636352,12311,Montclair Town,Essex,G. K-12 / 3501 +,33,I,,1,6082.4,Essex,
13,3570,748613008,374325990,356426770,10885053,7014167,154100938,139169539,67922436,51503494,135169750,89156156,0,8751636,3210473,Newark City,Essex,G. K-12 / 3501 +,33,A,1,1,37382.1,Essex,
13,3630,13070465,7521314,6960014,297767,263533,2100387,1427667,1658797,1390706,1785229,756559,0,0,43178,North Caldwell Boro,Essex,A. K-6,1,J,,1,693.9,Essex,
13,3750,68453848,41942714,39870768,1646095,425851,9207689,8630113,7648100,6834917,7669578,4601874,0,1468870,142087,Nutley Town,Essex,G. K-12 / 3501 +,33,FG,,1,4013.2,Essex,
13,3880,102677816,58481148,55644003,2220756,616389,16290385,14490205,14436322,9451379,12350051,2136652,99171,1008635,371402,City Of Orange Twp,Essex,G. K-12 / 3501 +,33,A,1,1,5344.5,Essex,
13,4530,8358256,4885044,4838746,37638,8660,1730853,1071821,862463,741745,824037,334319,0,35138,0,Roseland Boro,Essex,A. K-6,1,I,,1,467.2,Essex,
13,4900,123484071,76155159,63041344,2373938,10739877,19325371,15589578,12186124,10459203,14329713,1483569,0,1430445,15070,South Orange-Maplewood,Essex,G. K-12 / 3501 +,33,I,,1,6740,Essex,
13,5370,35815859,20873624,19766709,589373,517542,5833512,5082569,3754883,3186240,3917924,1986941,0,1379098,151288,Verona Boro,Essex,F. K-12 / 1801 - 3500,32,I,,1,2192.4,Essex,
13,5630,34503237,19462901,18562484,366081,534336,4250389,3617906,3839944,3312359,4922493,2423230,26790,2000719,0,West Essex Regional,Essex,H. 7-12 / 9-12,45,I,,1,1649.1,Essex,
13,5680,152576335,95877367,91118197,3043528,1715642,21368337,19485383,15123856,12841169,16450999,9130193,350000,2845279,653533,West Orange Town,Essex,G. K-12 / 3501 +,33,GH,,1,6709.3,Essex,
15,860,22307948,12958476,11238125,701531,1018820,3697883,2736096,2653660,2190884,2108928,979372,0,688883,586361,Clayton Boro,Gloucester,E. K-12 / 0 - 1800,31,CD,,1,1466.2,Gloucester,
15,870,30767849,17367717,16486976,591186,289555,3765524,2975693,4070576,3113007,3976147,1543303,0,1408938,259563,Clearview Regional,Gloucester,H. 7-12 / 9-12,45,FG,,1,2177.5,Gloucester,
15,1100,63528228,38828489,37030672,800179,997638,10173270,9083677,5381257,4553106,7064097,4725893,0,1504179,411765,Deptford Twp,Gloucester,G. K-12 / 3501 +,33,CD,,1,4058.3,Gloucester,
15,1180,18320422,11288352,10642878,442472,203002,3139300,2834727,1725223,1436297,2115890,909542,0,0,12125,East Greenwich Twp,Gloucester,A. K-6,1,FG,,1,1266.4,Gloucester,
15,1330,5183758,3164791,2755843,46193,362755,939640,577758,489704,258372,582628,280570,0,6995,0,Elk Twp,Gloucester,A. K-6,1,,,1,337.5,Gloucester,
15,1590,19918195,11559479,10720645,358133,480701,3113544,2877372,2159579,1582819,2568092,1462030,0,30422,705212,Franklin Twp,Gloucester,A. K-6,1,CD,,1,1314.4,Gloucester,
15,1715,19368339,10229350,9579311,502081,147958,3792408,2982813,1654483,1403927,2436145,1052945,0,942396,219244,Gateway Regional,Gloucester,H. 7-12 / 9-12,45,CD,,1,873.4,Gloucester,
15,1730,32470785,17788645,16757299,237522,793824,5755093,4760193,4144426,3291906,3481351,1800819,0,678087,865007,Glassboro,Gloucester,F. K-12 / 1801 - 3500,32,B,,1,1856.9,Gloucester,
15,1774,28403323,15807839,13654279,543110,1610450,6517547,6106632,2964451,2251252,2993877,1476513,0,105983,162404,Gloucester Co Spec Serv,Gloucester,I. CSSD,7,,,1,509.2,Gloucester,
15,1775,25138761,13828572,11883518,845114,1099940,3763766,2501248,2147002,1235874,4159996,1922934,200000,1017912,259192,Gloucester Co Vocational,Gloucester,J. County Voc,8,,,1,1705.1,Gloucester,
15,1830,8721316,4857097,4630616,50405,176076,1516946,1208965,919081,688594,1393240,732389,0,28865,0,Greenwich Twp,Gloucester,C. K-8 / 401 - 750,22,DE,,1,420.4,Gloucester,
15,2070,18605712,11752320,11087336,600716,64268,2281574,1936672,2131190,1664139,2259172,1070361,0,0,95220,Harrison Twp,Gloucester,A. K-6,1,GH,,1,1328.7,Gloucester,
15,2440,38976107,21990446,19706821,858184,1425441,6115114,4835723,4376508,3564180,4489397,2289588,0,1835097,84814,Kingsway Regional,Gloucester,H. 7-12 / 9-12,45,FG,,1,2874.8,Gloucester,
15,2750,14264735,8147989,7632432,98184,417373,3419069,2412019,1303508,1069780,1375186,313728,0,9416,303,Logan Twp,Gloucester,D. K-8 / 751 +,23,FG,,1,756.3,Gloucester,
15,2990,21024242,12867639,12582373,263716,21550,3621414,3115760,2206633,1712953,2300337,1299672,0,28219,284575,Mantua Twp,Gloucester,A. K-6,1,FG,,1,1241.5,Gloucester,
15,3280,83621115,48821011,45192577,1741910,1886524,13931209,11298594,8667931,6518864,10576791,492096,0,1509487,704310,Monroe Twp,Gloucester,G. K-12 / 3501 +,33,CD,,1,5727.1,Gloucester,
15,3490,4677751,3062277,2914997,97082,50198,897083,639379,360755,176798,339575,163065,0,15070,121537,National Park Boro,Gloucester,A. K-6,1,B,,1,288.7,Gloucester,
15,4020,21387679,12167521,11271418,500655,395448,3896658,3278004,2362283,1984086,2132744,735598,0,768909,25111,Paulsboro Boro,Gloucester,E. K-12 / 0 - 1800,31,A,,1,1250,Gloucester,
15,4140,21229975,12437115,11658644,416279,362192,3592402,3161915,2377292,2091257,2124273,1200957,0,696688,138669,Pitman Boro,Gloucester,E. K-12 / 0 - 1800,31,FG,,1,1126.7,Gloucester,
15,4880,4349582,2598878,2214365,64670,319843,674795,186494,564895,298036,490216,15438,0,20799,43046,South Harrison Twp,Gloucester,A. K-6,1,FG,,1,342.1,Gloucester,
15,4940,25563043,14282332,12552948,263492,1465892,3791468,3298165,2448508,1808021,3356223,1596631,0,1063840,27083,Delsea Regional H.S Dist.,Gloucester,H. 7-12 / 9-12,45,CD,,1,1593.7,Gloucester,
15,5120,25651138,15766596,14369525,614103,782968,3729860,2931720,3359925,2676581,2704706,857238,0,74852,0,Swedesboro-Woolwich,Gloucester,A. K-6,1,DE,,1,1659,Gloucester,
15,5500,129368884,75992212,66826031,980835,8185346,21745671,19134998,12916759,10925468,14359576,7004077,843177,2557661,99493,Washington Twp,Gloucester,G. K-12 / 3501 +,33,FG,,1,7045.5,Gloucester,
15,5590,3144142,1755062,1673073,42579,39410,618289,500240,401778,311299,361670,96706,0,7343,5293,Wenonah Boro,Gloucester,A. K-6,1,I,,1,165.4,Gloucester,
15,5620,47055759,28087514,26420629,546400,1120485,7754362,5863154,4479786,3606491,5065694,2718249,0,1163466,774855,West Deptford Twp,Gloucester,F. K-12 / 1801 - 3500,32,DE,,1,2804.1,Gloucester,
15,5740,5693337,3913397,3738638,83227,91532,982781,726211,418633,215271,353470,143854,0,25057,0,Westville Boro,Gloucester,A. K-6,1,B,,1,372.8,Gloucester,
15,5860,27164624,16728052,14013893,421241,2292918,5083683,4559257,2690987,2319701,1835887,969540,0,697400,106586,Woodbury City,Gloucester,E. K-12 / 0 - 1800,31,B,,1,1682,Gloucester,
15,5870,3722995,2642284,2547702,63267,31315,399160,217091,402841,232390,263493,119119,0,15217,0,Woodbury Heights Boro,Gloucester,A. K-6,1,FG,,1,254.1,Gloucester,
17,220,162578205,94075453,85066287,1423932,7585234,31090277,25093575,13295756,11455577,21265461,11858564,0,2458676,694953,Bayonne City,Hudson,G. K-12 / 3501 +,33,CD,,1,9963.1,Hudson,
17,1200,3949067,1934563,1739044,95372,100147,848881,495725,638725,415257,517099,100582,0,9799,22547,East Newark Boro,Hudson,B. K-8 / 0 - 400,21,A,,1,237.7,Hudson,
17,1850,14403768,7854999,7662755,127519,64725,2821125,2330130,1441643,1219564,2156038,412940,0,100903,81837,Guttenberg Town,Hudson,D. K-8 / 751 +,23,B,,1,947.9,Hudson,
17,2060,35814803,21083930,20933516,110354,40060,5010278,4982498,4458903,4019857,4646627,2112799,0,47298,112475,Harrison Town,Hudson,F. K-12 / 1801 - 3500,32,B,1,1,2144.2,Hudson,
17,2210,51491838,26005550,24751015,893921,360614,11638973,9217278,5035257,3821239,6423921,3719671,0,2337243,106024,Hoboken City,Hudson,F. K-12 / 1801 - 3500,32,FG,1,1,2316.3,Hudson,
17,2295,55140308,28902513,28473815,322786,105912,7393880,7368455,8131710,5911916,7247337,3583645,301768,1077855,0,Hudson County Vocational,Hudson,J. County Voc,8,,,1,2506.5,Hudson,
17,2390,502323121,289524623,274165096,10650641,4708886,73997792,67006166,49158329,41548836,77580450,50423755,0,4442151,806797,Jersey City,Hudson,G. K-12 / 3501 +,33,B,1,1,23656.5,Hudson,
17,2410,91163128,57481162,54427736,1794738,1258688,9128126,7900260,11728771,10438967,11216010,7233484,0,1435365,354188,Kearny Town,Hudson,G. K-12 / 3501 +,33,B,,1,5320.3,Hudson,
17,3610,108262389,65258523,63939667,999261,319595,13633042,11888281,14198161,12548049,12512682,8629039,0,2104011,497494,North Bergen Twp,Hudson,G. K-12 / 3501 +,33,B,,1,7207.4,Hudson,
17,4730,36081819,20534311,19140365,136293,1257653,4063404,3211865,4902795,3574622,5151585,2513356,0,1192913,125684,Secaucus Town,Hudson,F. K-12 / 1801 - 3500,32,DE,,1,2198.9,Hudson,
17,5240,229648071,116945208,112939021,3785389,220798,39730521,36831923,20787194,15722180,44974346,29740222,0,1255138,122520,Union City,Hudson,G. K-12 / 3501 +,33,A,1,1,11623,Hudson,
17,5580,25600780,15122723,13689433,478430,954860,3786578,2553760,2320110,1843017,2851274,1421679,0,1231489,0,Weehawken Twp,Hudson,E. K-12 / 0 - 1800,31,CD,,1,1204,Hudson,
17,5670,126927677,74433554,72328696,2051316,53542,23694412,22268976,10292790,7188589,15120525,6762989,0,1416655,536542,West New York Schools,Hudson,G. K-12 / 3501 +,33,A,1,1,7889.6,Hudson,
19,20,9030639,5341434,5075001,88628,177805,1642809,1518997,870093,673695,1033422,353574,0,133747,0,Alexandria Twp,Hunterdon,C. K-8 / 401 - 750,22,GH,,1,448.4,Hunterdon,
19,370,7596320,3967671,3733411,116072,118188,1525433,1366247,769346,608929,1240644,437888,0,90624,56941,Bethlehem Twp,Hunterdon,B. K-8 / 0 - 400,21,I,,1,359.2,Hunterdon,
19,430,2347353,1532267,1367718,56237,108312,347155,334505,193360,94386,257421,138508,0,17150,0,Bloomsbury Boro,Hunterdon,B. K-8 / 0 - 400,21,GH,,1,95.5,Hunterdon,
19,670,2326212,1562182,1479340,38188,44654,335282,227258,158432,105225,250324,111244,0,19991,79627,Califon Boro,Hunterdon,B. K-8 / 0 - 400,21,I,,1,87.4,Hunterdon,
19,910,9091143,5331807,5090570,180575,60662,1907406,1477797,848598,704831,862222,427788,0,138739,275455,Clinton-Glen Gardner,Hunterdon,B. K-8 / 0 - 400,21,I,,1,439.7,Hunterdon,
19,920,26614996,14634570,13947851,313038,373681,6599306,5772545,2214811,1667231,3010977,1582761,30000,115863,108012,Clinton Twp,Hunterdon,D. K-8 / 751 +,23,I,,1,1170.1,Hunterdon,
