CONAME,DIST,DISTNAME,EXP11A,ADE11A,PP11A,RK11A,EXP21A,ADE21A,PP21A,RK21A,BOTY,DM
Bergen,1360,Emerson Boro,31177826,1084,28758,25,33039663,1129,29257,24,"L. K-12|K-12,0-1800",LK-12K-120-1800
Bergen,1370,Englewood City,100498578,2956,33997,68,15276398,2942,5192,1,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Bergen,1380,Englewood Cliffs Boro,17929121,432,41475,67,20987951,459,45769,68,"J. K-12|K-8,401-750",JK-12K-8401-750
Bergen,1450,Fair Lawn Boro,148080085,5560,26635,30,157628891,5570,28298,39,"N. K-12|K-12,3500+",NK-12K-123500plus
Bergen,1470,Fairview Boro,46661430,2157,21633,3,45053028,2349,19184,1,"K. K-12|K-8,751+",KK-12K-8751plus
Bergen,1550,Fort Lee Boro,110019637,4055,27130,40,112505828,3829,29387,48,"N. K-12|K-12,3500+",NK-12K-123500plus
Bergen,1580,Franklin Lakes Boro,44030055,1219,36135,73,47639585,1209,39394,72,"E. K-8|K-8,751+",EK-8K-8751plus
Bergen,1700,Garfield City,148361592,4773,31082,73,155432912,4853,32031,72,"N. K-12|K-12,3500+",NK-12K-123500plus
Bergen,1760,Glen Rock Boro,75663313,2621,28871,45,78915710,2608,30258,47,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Bergen,1860,Hackensack City,175607564,5328,32961,83,178591805,5382,33185,80,"N. K-12|K-12,3500+",NK-12K-123500plus
Bergen,2050,Harrington Park Boro,19291560,644,29976,49,18563379,653,28434,28,"D. K-8|K-8,401-750",DK-8K-8401-750
Bergen,2080,Hasbrouck Heights Boro,49147633,1749,28098,21,50156012,1680,29848,29,"L. K-12|K-12,0-1800",LK-12K-120-1800
Bergen,2090,Haworth Boro,13675194,438,31231,55,14264329,462,30865,46,"D. K-8|K-8,401-750",DK-8K-8401-750
Bergen,2180,Hillsdale Boro,33642556,1115,30171,55,35466236,1143,31018,50,"E. K-8|K-8,751+",EK-8K-8751plus
Bergen,2200,Ho Ho Kus Boro,21418135,818,26191,19,22530610,832,27078,18,"J. K-12|K-8,401-750",JK-12K-8401-750
Bergen,2620,Leonia Boro,52927172,2127,24882,11,55073946,2080,26481,16,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Bergen,2710,Little Ferry Boro,30604527,1113,27496,37,34897633,1191,29299,37,"K. K-12|K-8,751+",KK-12K-8751plus
Bergen,2740,Lodi Borough,85512305,3189,26812,30,90229507,2635,34243,68,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Bergen,2860,Lyndhurst Twp,65289263,2611,25004,13,68649569,2640,26001,11,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Bergen,2900,Mahwah Twp,100707562,2754,36568,71,96290864,2761,34879,70,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Bergen,3060,Maywood Boro,29574695,1294,22849,7,30326148,1337,22679,4,"K. K-12|K-8,751+",KK-12K-8751plus
Bergen,3170,Midland Park Boro,32872018,882,37287,50,33616479,897,37486,47,"L. K-12|K-12,0-1800",LK-12K-120-1800
Bergen,3330,Montvale Boro,26270184,964,27249,35,30292403,997,30397,44,"E. K-8|K-8,751+",EK-8K-8751plus
Bergen,3350,Moonachie Boro,12840185,486,26409,16,13349239,489,27291,16,"I. K-12|K-8,0-400",IK-12K-80-400
Bergen,3550,New Milford Boro,56423892,2037,27704,41,56813266,2036,27904,26,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Bergen,3600,North Arlington Boro,46892598,2054,22829,2,48959444,2105,23255,3,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Bergen,3700,Northern Highlands Reg,43646189,1316,33155,26,47107099,1289,36539,31,"G. G9-12|7-12,9-12",GG9-127-129-12
Bergen,3710,Northern Valley Regional,87949104,2065,42591,42,88893360,2156,41226,40,"G. G9-12|7-12,9-12",GG9-127-129-12
Bergen,3730,Northvale Boro,14923850,534,27954,34,16724117,543,30782,44,"D. K-8|K-8,401-750",DK-8K-8401-750
Bergen,3740,Norwood Boro,16538459,637,25959,18,17348042,624,27825,22,"D. K-8|K-8,401-750",DK-8K-8401-750
Bergen,3760,Oakland Boro,45069334,1334,33785,68,48114390,1335,36029,69,"E. K-8|K-8,751+",EK-8K-8751plus
Bergen,3850,Old Tappan Boro,21156136,752,28138,36,20360965,778,26184,15,"D. K-8|K-8,401-750",DK-8K-8401-750
Bergen,3870,Oradell Boro,18262593,809,22571,6,18967635,791,23984,10,A. K-6|K-6,AK-6K-6
Bergen,3910,Palisades Park,44826680,1815,24692,7,42894153,1794,23907,1,"L. K-12|K-12,0-1800",LK-12K-120-1800
Bergen,3930,Paramus Boro,121352281,3650,33244,85,126885624,3614,35112,88,"N. K-12|K-12,3500+",NK-12K-123500plus
Bergen,3940,Park Ridge Boro,43784272,1200,36480,49,48626742,1203,40414,49,"L. K-12|K-12,0-1800",LK-12K-120-1800
Bergen,3960,Pascack Valley Regional,80126395,1776,45109,45,82248420,1736,47383,44,"G. G9-12|7-12,9-12",GG9-127-129-12
Bergen,4300,Ramapo-Indian Hill Reg,82014553,2017,40672,40,84594886,1919,44094,42,"G. G9-12|7-12,9-12",GG9-127-129-12
Bergen,4310,Ramsey Boro,93051520,2517,36968,72,95678288,2408,39727,72,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Bergen,4370,Ridgefield Boro,50050520,1593,31411,39,53386260,1599,33389,39,"L. K-12|K-12,0-1800",LK-12K-120-1800
Bergen,4380,Ridgefield Park Twp,59410265,2083,28526,42,67887007,2124,31963,62,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Bergen,4390,Ridgewood Village,147686170,5564,26542,28,154057307,5557,27726,31,"N. K-12|K-12,3500+",NK-12K-123500plus
Bergen,4405,River Dell Regional,49883887,1618,30828,13,50351146,1611,31247,11,"F. G7-12|7-12,9-12",FG7-127-129-12
Bergen,4410,River Edge Boro,28071505,1173,23936,16,31031189,1265,24523,13,A. K-6|K-6,AK-6K-6
Bergen,4430,River Vale Twp,33394614,1030,32424,63,33902611,1009,33603,62,"E. K-8|K-8,751+",EK-8K-8751plus
Bergen,4470,Rochelle Park Twp,18872965,648,29137,42,19202711,626,30659,41,"J. K-12|K-8,401-750",JK-12K-8401-750
Bergen,4500,Rockleigh,623163,23,27094,10,627181,24,26133,9,K-12|Non-Operating,
Bergen,4600,Rutherford Boro,68322373,2506,27259,36,74636839,2494,29921,46,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Bergen,4610,Saddle Brook Twp,50303195,1820,27639,39,56316956,1854,30374,52,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Bergen,4620,Saddle River Boro,12225118,310,39393,55,12520103,313,40063,53,H. K-12|K-6,HK-12K-6
Bergen,4870,South Hackensack Twp,12325104,332,37130,62,12351020,341,36190,57,"I. K-12|K-8,0-400",IK-12K-80-400
Bergen,5150,Teaneck Twp,141766952,3857,36755,91,137947924,3817,36144,90,"N. K-12|K-12,3500+",NK-12K-123500plus
Bergen,5160,Tenafly Boro,104767683,3561,29423,49,106141189,3495,30368,49,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Bergen,5330,Upper Saddle River Boro,32423289,1124,28858,44,33600715,1105,30399,45,"E. K-8|K-8,751+",EK-8K-8751plus
Bergen,5410,Waldwick Boro,46624266,1591,29313,27,46839267,1620,28921,22,"L. K-12|K-12,0-1800",LK-12K-120-1800
Bergen,5430,Wallington Boro,29381244,1231,23869,5,30712866,1235,24880,3,"L. K-12|K-12,0-1800",LK-12K-120-1800
Bergen,5755,Westwood Regional,80723174,2815,28672,44,92061075,2827,32569,63,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Bergen,5830,Wood-Ridge Boro,31796548,1216,26155,11,33354012,1267,26330,8,"L. K-12|K-12,0-1800",LK-12K-120-1800
Bergen,5880,Woodcliff Lake Boro,21479790,749,28677,39,21930505,772,28399,27,"D. K-8|K-8,401-750",DK-8K-8401-750
Bergen,5920,Wyckoff Twp,57465622,2029,28320,41,63127897,2044,30885,49,"E. K-8|K-8,751+",EK-8K-8751plus
Bergen,6013,Bergen Arts And Sciences,25185361,1247,20190,24,28990600,1274,22761,30,Charter/Ren|Charter/Re,
Bergen,6430,Englewood On The Palisad,7595570,303,25060,60,7159467,309,23207,36,Charter/Ren|Charter/Re,
Bergen,7890,Teaneck Community Cs,8980035,358,25070,61,1220634,368,3315,4,Charter/Ren|Charter/Re,
Burlington,200,Bass River Twp,1506268,105,14345,1,1749424,103,16985,1,K-6|Non-Operating,
Burlington,380,Beverly City,13553591,437,31018,42,12575838,425,29576,30,"I. K-12|K-8,0-400",IK-12K-80-400
Burlington,475,Bordentown Regional,63691171,2141,29751,56,65522384,2157,30373,51,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Burlington,600,Burlington City,64689999,1868,34636,46,67206911,1866,36019,44,"L. K-12|K-12,0-1800",LK-12K-120-1800
Burlington,605,Burlington Co Spec Serv,51259469,537,95431,5,52075596,498,104592,5,P. CSSD,PCSSD
Burlington,610,Burlington Co Vocational,58791227,2009,29270,10,53225249,2049,25979,6,CoVoc|County Voc,
Burlington,620,Burlington Twp,98476635,3680,26762,31,104418461,3732,27981,37,"N. K-12|K-12,3500+",NK-12K-123500plus
Burlington,830,Chesterfield Twp,18796702,722,26043,25,19505431,689,28308,27,A. K-6|K-6,AK-6K-6
Burlington,840,Cinnaminson Twp,70231726,2865,24516,10,77218015,2941,26259,15,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Burlington,1030,Delanco Twp,13280820,504,26351,14,13357286,486,27481,17,"I. K-12|K-8,0-400",IK-12K-80-400
Burlington,1060,Delran Twp,76210258,2880,26466,24,80448995,2878,27958,28,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Burlington,1250,Eastampton Twp,15398236,623,24728,10,15925531,624,25525,10,"D. K-8|K-8,401-750",DK-8K-8401-750
Burlington,1280,Edgewater Park Twp,30835923,1194,25824,26,31014910,1213,25569,13,"K. K-12|K-8,751+",KK-12K-8751plus
Burlington,1420,Evesham Twp,98879621,4414,22399,5,105175945,4513,23303,8,"E. K-8|K-8,751+",EK-8K-8751plus
Burlington,1520,Florence Twp,40554883,1543,26282,12,44265476,1458,30356,31,"L. K-12|K-12,0-1800",LK-12K-120-1800
Burlington,1910,Hainesport Twp,14607957,536,27269,26,14300146,533,26811,17,"D. K-8|K-8,401-750",DK-8K-8401-750
Burlington,2610,Lenape Regional,214968544,6628,32436,19,224740040,6583,34141,21,"G. G9-12|7-12,9-12",GG9-127-129-12
Burlington,2850,Lumberton Twp,33890141,1242,27284,36,34415781,1211,28411,32,"E. K-8|K-8,751+",EK-8K-8751plus
Burlington,2960,Mansfield Twp,17634845,548,32160,46,16809981,525,32051,43,A. K-6|K-6,AK-6K-6
Burlington,3010,Maple Shade Twp,66671691,2504,26626,26,73842017,2490,29656,42,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Burlington,3070,Medford Lakes Boro,11248572,487,23119,5,11554809,514,22484,4,"D. K-8|K-8,401-750",DK-8K-8401-750
Burlington,3080,Medford Twp,72599946,2693,26960,34,75888035,2741,27684,30,"E. K-8|K-8,751+",EK-8K-8751plus
Burlington,3360,Moorestown Twp,108412964,3914,27702,44,112425097,3927,28627,41,"N. K-12|K-12,3500+",NK-12K-123500plus
Burlington,3430,Mount Holly Twp,32193790,1149,28020,39,36103829,1239,29151,35,"E. K-8|K-8,751+",EK-8K-8751plus
Burlington,3440,Mount Laurel Twp,102445477,4208,24344,15,113095642,4346,26022,17,"E. K-8|K-8,751+",EK-8K-8751plus
Burlington,3540,New Hanover Twp,6748589,206,32828,50,7276216,227,32132,41,"I. K-12|K-8,0-400",IK-12K-80-400
Burlington,3650,North Hanover Twp,44339611,1410,31448,43,42453129,1426,29782,34,A. K-6|K-6,AK-6K-6
Burlington,3690,Northern Burlington Reg,58664175,2144,27360,5,63891943,2136,29912,10,"F. G7-12|7-12,9-12",FG7-127-129-12
Burlington,3920,Palmyra Boro,26866167,1005,26746,17,29044424,1071,27126,12,"L. K-12|K-12,0-1800",LK-12K-120-1800
Burlington,4050,Pemberton Twp,139714860,4382,31887,75,144090998,4378,32914,78,"N. K-12|K-12,3500+",NK-12K-123500plus
Burlington,4320,Rancocas Valley Regional,57772010,2044,28259,9,55171719,2063,26748,4,"G. G9-12|7-12,9-12",GG9-127-129-12
Burlington,4450,Riverside Twp,39763689,1585,25086,8,42590386,1587,26842,11,"L. K-12|K-12,0-1800",LK-12K-120-1800
Burlington,4460,Riverton,8143461,340,23969,6,8265740,327,25270,6,"I. K-12|K-8,0-400",IK-12K-80-400
Burlington,4740,Shamong Twp,18348508,708,25905,17,19129916,670,28555,31,"D. K-8|K-8,401-750",DK-8K-8401-750
Burlington,4930,Southampton Twp,19392874,696,27848,33,19691495,679,29006,35,"D. K-8|K-8,401-750",DK-8K-8401-750
Burlington,5010,Springfield Twp,6603134,290,22794,8,1382640,303,4564,2,A. K-6|K-6,AK-6K-6
Burlington,5130,Tabernacle Twp,19915477,685,29068,41,19752644,694,28450,29,"D. K-8|K-8,401-750",DK-8K-8401-750
Burlington,5490,Washington Twp,1996396,69,28933,11,2219359,69,32165,13,K-12|Non-Operating,
Burlington,5720,Westampton,24710816,929,26590,33,25040104,927,27019,27,"E. K-8|K-8,751+",EK-8K-8751plus
Burlington,5805,Willingboro Twp,108487219,3717,29184,63,120814585,3862,31286,65,"N. K-12|K-12,3500+",NK-12K-123500plus
Burlington,5890,Woodland Twp,3489434,108,32240,47,3520096,102,34624,52,"C. K-8|K-8,0-400",CK-8K-80-400
Burlington,6026,Riverbank Charter School,2644999,153,17276,6,2765451,153,18075,8,Charter/Ren|Charter/Re,
Burlington,6076,Benjamin Banneker Prep Cs,7422688,357,20786,28,7787280,358,21734,23,Charter/Ren|Charter/Re,
Camden,150,Audubon Boro,37665315,1444,26081,9,41669279,1416,29419,25,"L. K-12|K-12,0-1800",LK-12K-120-1800
Camden,190,Barrington Boro,20152419,793,25426,13,21319903,767,27785,21,"J. K-12|K-8,401-750",JK-12K-8401-750
Camden,260,Bellmawr Boro,29457421,1158,25432,24,33869687,1185,28581,34,"E. K-8|K-8,751+",EK-8K-8751plus
Camden,330,Berlin Boro,17972165,883,20361,1,19072872,839,22747,5,"E. K-8|K-8,751+",EK-8K-8751plus
Camden,340,Berlin Twp,21278195,787,27030,23,23296542,811,28726,32,"J. K-12|K-8,401-750",JK-12K-8401-750
Camden,390,Black Horse Pike Regional,98864664,3598,27480,6,110784954,3525,31429,13,"G. G9-12|7-12,9-12",GG9-127-129-12
Camden,580,Brooklawn Boro,9364318,344,27201,24,10533582,351,29995,34,"I. K-12|K-8,0-400",IK-12K-80-400
Camden,680,Camden City,325504473,7076,45998,94,349353716,7116,49091,95,"N. K-12|K-12,3500+",NK-12K-123500plus
Camden,700,Camden County Vocational,75547676,2106,35877,16,61999956,2163,28665,11,CoVoc|County Voc,
Camden,800,Cherry Hill Twp,284106586,10834,26224,24,329049581,10766,30565,61,"N. K-12|K-12,3500+",NK-12K-123500plus
Camden,880,Clementon Boro,17849732,783,22809,4,22377010,802,27909,23,"J. K-12|K-8,401-750",JK-12K-8401-750
Camden,940,Collingswood Boro,57145871,2249,25406,18,59018415,2339,25231,9,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Camden,1255,Eastern Camden County Reg,53810313,1949,27610,7,55087092,1920,28695,7,"G. G9-12|7-12,9-12",GG9-127-129-12
Camden,1720,Gibbsboro Boro,8130745,295,27569,27,8745560,304,28750,22,"C. K-8|K-8,0-400",CK-8K-80-400
Camden,1770,Gloucester City,71585352,2392,29927,58,75642536,2601,29086,36,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Camden,1780,Gloucester Twp,156953987,6678,23505,9,171504108,6679,25679,14,"E. K-8|K-8,751+",EK-8K-8751plus
Camden,1799,Kipp Cooper Norcross,83347980,2002,41642,84,70657950,2225,31756,78,Charter/Ren|Charter/Re,
Camden,1801,Camden Prep,29070383,1167,24912,59,36639951,1454,25199,45,Charter/Ren|Charter/Re,
Camden,1802,Mastery Schools Of Camden,75139216,2848,26383,71,80144225,2871,27915,70,Charter/Ren|Charter/Re,
Camden,1880,Haddon Heights Boro,34197534,1478,23135,2,36675141,1447,25348,5,"L. K-12|K-12,0-1800",LK-12K-120-1800
Camden,1890,Haddon Twp,50916751,2147,23718,5,53164017,2229,23848,5,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Camden,1900,Haddonfield,60276431,2767,21785,1,62278027,2758,22579,2,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Camden,2130,Hi Nella,2725839,112,24338,5,2883754,137,21049,3,K-12|Non-Operating,
Camden,2540,Laurel Springs Boro,7458974,320,23302,12,8472252,322,26343,19,H. K-12|K-6,HK-12K-6
Camden,2560,Lawnside Boro,13587573,456,29783,35,15392990,501,30725,38,"I. K-12|K-8,0-400",IK-12K-80-400
Camden,2670,Lindenwold Boro,79826044,3152,25324,16,97418668,3145,30981,57,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Camden,2890,Magnolia Boro,11915256,402,29607,34,11626519,415,28029,18,"C. K-8|K-8,0-400",CK-8K-80-400
Camden,3110,Merchantville Boro,12827174,530,24211,8,13819296,552,25042,5,"I. K-12|K-8,0-400",IK-12K-80-400
Camden,3420,Mount Ephraim Boro,15763815,593,26598,21,15843960,563,28162,25,"J. K-12|K-8,401-750",JK-12K-8401-750
Camden,3770,Oaklyn Boro,11846089,516,22970,10,12986576,496,26202,18,H. K-12|K-6,HK-12K-6
Camden,4060,Pennsauken Twp,131676986,4878,26996,38,142545948,4946,28823,44,"N. K-12|K-12,3500+",NK-12K-123500plus
Camden,4110,Pine Hill Boro,54048654,1953,27676,40,54735193,2013,27193,20,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Camden,4590,Runnemede Boro,20689667,829,24963,21,22385759,858,26085,19,"E. K-8|K-8,751+",EK-8K-8751plus
Camden,4790,Somerdale Boro,11922591,448,26644,22,12704373,458,27769,20,"D. K-8|K-8,401-750",DK-8K-8401-750
Camden,5035,Sterling High School Dist,25052118,901,27815,8,24753171,880,28123,6,"G. G9-12|7-12,9-12",GG9-127-129-12
Camden,5080,Stratford Boro,22519654,908,24793,20,23033828,894,25760,15,"E. K-8|K-8,751+",EK-8K-8751plus
Camden,5400,Voorhees Twp,76540410,3025,25305,23,94235854,3114,30260,43,"E. K-8|K-8,751+",EK-8K-8751plus
Camden,5560,Waterford Twp,37118650,1606,23111,11,39547103,1590,24880,16,H. K-12|K-6,HK-12K-6
Camden,5820,Winslow Twp,132032471,4867,27130,40,149621647,4972,30094,56,"N. K-12|K-12,3500+",NK-12K-123500plus
Camden,5900,Woodlynne Boro,16697056,572,29183,43,16800704,617,27253,19,"J. K-12|K-8,401-750",JK-12K-8401-750
Camden,6086,Hope Community Cs,3858504,133,29121,78,3850519,132,29237,74,Charter/Ren|Charter/Re,
Camden,6107,Camden’s Promise Charter,58100246,2274,25548,65,59440044,2348,25317,46,Charter/Ren|Charter/Re,
Camden,7109,Leap Academy University,33774077,1539,21951,34,40688544,1540,26426,55,Charter/Ren|Charter/Re,
Cape May,170,Avalon Boro,4993174,114,43642,72,5561306,119,46705,70,"I. K-12|K-8,0-400",IK-12K-80-400
Cape May,710,Cape May City,5540554,161,34456,52,9316625,164,56849,58,A. K-6|K-6,AK-6K-6
Cape May,715,Cape May Co Special Serv,16132505,245,65986,2,17454491,249,70167,2,P. CSSD,PCSSD
Cape May,720,Cape May Co Vocational,23561463,608,38785,19,22334029,650,34369,15,CoVoc|County Voc,
Cape May,730,Cape May Point,49027,1,49027,16,55075,1,55075,16,K-12|Non-Operating,
Cape May,1080,Dennis Twp,22191621,799,27783,32,24150140,785,30780,43,"J. K-12|K-8,401-750",JK-12K-8401-750
Cape May,2820,Lower Cape May Regional,43964111,1205,36488,35,44161117,1145,38570,34,"F. G7-12|7-12,9-12",FG7-127-129-12
Cape May,2840,Lower Twp,42700457,1471,29023,32,39177335,1550,25276,17,A. K-6|K-6,AK-6K-6
Cape May,3130,Middle Twp,66615999,2635,25283,15,68434794,2618,26141,12,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Cape May,3680,North Wildwood City,11280068,211,53404,75,11331300,199,56892,74,"I. K-12|K-8,0-400",IK-12K-80-400
Cape May,3780,Ocean City,57364577,1859,30867,38,59942234,1826,32821,38,"L. K-12|K-12,0-1800",LK-12K-120-1800
Cape May,4700,Sea Isle City,2492659,80,31354,14,2350873,67,35351,14,H. K-12|K-6,HK-12K-6
Cape May,5060,Stone Harbor Boro,4020001,105,38288,64,3446963,99,34820,54,"I. K-12|K-8,0-400",IK-12K-80-400
Cape May,5340,Upper Twp,42681241,1930,22111,4,41986927,1913,21952,2,"K. K-12|K-8,751+",KK-12K-8751plus
Cape May,5610,West Cape May Boro,2626184,86,30403,39,2815661,86,32633,45,A. K-6|K-6,AK-6K-6
Cape May,5700,West Wildwood,860232,34,25301,7,955490,32,29859,10,K-12|Non-Operating,
Cape May,5790,Wildwood City,27766180,849,32724,40,28236648,805,35079,42,"L. K-12|K-12,0-1800",LK-12K-120-1800
Cape May,5800,Wildwood Crest Boro,11782376,270,43612,71,12169104,258,47120,72,"I. K-12|K-8,0-400",IK-12K-80-400
Cape May,5840,Woodbine Boro,10742406,293,36645,59,9461450,313,30251,36,"I. K-12|K-8,0-400",IK-12K-80-400
Cumberland,540,Bridgeton City,179244041,6204,28894,61,183827797,6166,29813,53,"N. K-12|K-12,3500+",NK-12K-123500plus
Cumberland,950,Commercial Twp,17843228,656,27213,25,18052992,693,26060,13,"J. K-12|K-8,401-750",JK-12K-8401-750
