GROUP,CONAME,DIST,DISTNAME,PP18,RK18,PCT18,PP28,RK28,PCT28,PP38,RK38,PCT38
A. K-6,Statewide,N.A.,Group average: A. K-6,1720,N.A.,0.1,1780,N.A.,0.099,1812,N.A.,0.094
A. K-6,Statewide,N.A.,Group median:  A. K-6,1848,N.A.,0.1,1984,N.A.,0.102,2059,N.A.,0.1
A. K-6,Statewide,N.A.,State average:   All operating types,2062,N.A.,0.112,2159,N.A.,0.112,2172,N.A.,0.102
A. K-6,Statewide,N.A.,State median:    All operating types,2041,N.A.,0.112,2131,N.A.,0.111,2211,N.A.,0.105
A. K-6,Bergen,1270,Edgewater Boro,2281,43|57,0.12,2332,45|58,0.114,2063,30|56,0.103
A. K-6,Bergen,3870,Oradell Boro,1654,19|57,0.11,1951,29|58,0.118,2078,32|56,0.12
A. K-6,Bergen,4410,River Edge Boro,1876,31|57,0.111,1765,23|58,0.109,1966,23|56,0.106
A. K-6,Bergen,4620,Saddle River School District,2405,49|57,0.055,4395,58|58,0.098,2665,54|56,0.065
A. K-6,Burlington,830,Chesterfield Twp,1795,26|57,0.106,1950,28|58,0.106,2177,36|56,0.108
A. K-6,Burlington,2960,Mansfield Twp,2350,47|57,0.111,2434,48|58,0.109,2272,39|56,0.11
A. K-6,Burlington,3650,North Hanover Twp,1147,4|57,0.064,1414,11|58,0.072,1465,7|56,0.066
A. K-6,Burlington,5010,Springfield Twp,928,1|57,0.062,1118,1|58,0.074,1213,2|56,0.078
A. K-6,Camden,2540,Laurel Springs Boro,1957,32|57,0.113,2396,46|58,0.132,2401,45|56,0.128
A. K-6,Camden,3770,Oaklyn Boro,1700,22|57,0.085,1887,27|58,0.088,2066,31|56,0.074
A. K-6,Camden,5560,Waterford Twp,2069,35|57,0.113,2088,32|58,0.108,2155,35|56,0.102
A. K-6,Cape May,710,Cape May City,1872,30|57,0.078,2190,35|58,0.081,2567,52|56,0.082
A. K-6,Cape May,2840,Lower Twp,1412,9|57,0.081,1363,8|58,0.081,1360,4|56,0.081
A. K-6,Cape May,5610,West Cape May Boro,1745,23|57,0.084,1712,20|58,0.077,1984,26|56,0.084
A. K-6,Essex,1400,Essex Fells Boro,2251,42|57,0.104,2245,37|58,0.097,2153,34|56,0.096
A. K-6,Essex,1465,Fairfield Twp,2168,37|57,0.128,2019,31|58,0.126,2336,42|56,0.115
A. K-6,Essex,3630,North Caldwell Boro,2391,48|57,0.127,2735,54|58,0.137,2757,56|56,0.122
A. K-6,Essex,4530,Roseland Boro,1846,28|57,0.103,2147,34|58,0.112,2421,46|56,0.118
A. K-6,Gloucester,1180,East Greenwich Twp,1362,8|57,0.094,1438,12|58,0.096,1563,11|56,0.095
A. K-6,Gloucester,1330,Elk Twp,1451,12|57,0.094,1261,5|58,0.078,1531,10|56,0.08
A. K-6,Gloucester,1590,Franklin Twp,1643,17|57,0.108,1599,15|58,0.1,1675,15|56,0.105
A. K-6,Gloucester,2070,Harrison Twp,1604,15|57,0.115,1622,16|58,0.112,1693,16|56,0.109
A. K-6,Gloucester,2990,Mantua Twp,1777,25|57,0.105,1797,24|58,0.106,1644,12|56,0.099
A. K-6,Gloucester,3490,National Park Boro,1250,6|57,0.077,1393,9|58,0.078,1713,17|56,0.078
A. K-6,Gloucester,4880,South Harrison Twp,1652,18|57,0.13,1829,26|58,0.121,1721,18|56,0.115
A. K-6,Gloucester,5120,Swedesboro-Woolwich,2025,33|57,0.131,2227,36|58,0.129,2087,33|56,0.119
A. K-6,Gloucester,5590,Wenonah Boro,2429,50|57,0.128,2651,52|58,0.126,2522,50|56,0.122
A. K-6,Gloucester,5740,Westville Boro,1123,3|57,0.074,1289,6|58,0.076,1529,9|56,0.073
A. K-6,Gloucester,5870,Woodbury Heights Boro,1585,14|57,0.108,1666,17|58,0.106,1765,20|56,0.099
A. K-6,Hunterdon,1970,Hampton Boro,1819,N.A.,0.071,1728,22|58,0.067,1972,24|56,0.071
A. K-6,Hunterdon,2590,Lebanon Boro,2515,54|57,0.097,2820,55|58,0.102,2387,44|56,0.094
A. K-6,Hunterdon,3180,Milford Boro,1828,27|57,0.07,1691,19|58,0.065,2058,28|56,0.052
A. K-6,Monmouth,130,Atlantic Highlands Boro,2506,52|57,0.13,2684,53|58,0.127,N.R.,N.R.,N.R.
A. K-6,Monmouth,2160,Highlands Boro,2209,40|57,0.083,2273,40|58,0.081,N.R.,N.R.,N.R.
A. K-6,Monmouth,4520,Roosevelt Boro,1439,11|57,0.068,1521,13|58,0.066,2218,37|56,0.078
A. K-6,Morris,3240,Mine Hill Twp,2776,56|57,0.158,2272,39|58,0.123,2060,29|56,0.113
A. K-6,Ocean,230,Beach Haven Boro,1850,29|57,0.071,2016,30|58,0.061,2028,27|56,0.058
A. K-6,Ocean,320,Berkeley Twp,1478,13|57,0.1,1589,14|58,0.101,1671,14|56,0.093
A. K-6,Ocean,1150,Eagleswood Twp,2192,38|57,0.1,1725,21|58,0.088,1789,21|56,0.082
A. K-6,Ocean,2350,Island Heights Boro,2207,39|57,0.101,2279,41|58,0.116,1972,24|56,0.098
A. K-6,Ocean,2690,Little Egg Harbor Twp,1230,5|57,0.075,1195,3|58,0.069,1390,6|56,0.072
A. K-6,Ocean,2760,Long Beach Island,2450,51|57,0.076,2945,57|58,0.079,2357,43|56,0.07
A. K-6,Ocean,3800,Ocean Gate Boro,2331,45|57,0.094,2281,42|58,0.095,1663,13|56,0.072
A. K-6,Ocean,3820,Ocean Twp,1635,16|57,0.103,1357,7|58,0.08,1475,8|56,0.076
A. K-6,Ocean,4710,Seaside Heights Boro,2029,34|57,0.088,2322,44|58,0.083,2488,48|56,0.074
A. K-6,Ocean,5020,Stafford Twp,1423,10|57,0.092,1393,9|58,0.089,1385,5|56,0.082
A. K-6,Ocean,5220,Tuckerton Boro,1325,7|57,0.071,1251,4|58,0.063,1228,3|56,0.059
A. K-6,Sussex,1630,Fredon Twp,2791,57|57,0.13,2648,51|58,0.123,2433,47|56,0.107
A. K-6,Sussex,1980,Hampton Twp,2235,41|57,0.115,2320,43|58,0.113,2542,51|56,0.11
A. K-6,Sussex,4650,Sandyston-Walpack Twp,2510,53|57,0.113,2881,56|58,0.127,2619,53|56,0.101
A. K-6,Sussex,5040,Stillwater Twp,2330,44|57,0.114,2448,49|58,0.116,2711,55|56,0.114
A. K-6,Warren,400,Blairstown Twp,1663,20|57,0.093,1817,25|58,0.097,1819,22|56,0.095
A. K-6,Warren,1620,Franklin Twp,2629,55|57,0.117,2478,50|58,0.115,2512,49|56,0.106
A. K-6,Warren,1670,Frelinghuysen Twp,1665,21|57,0.097,2139,33|58,0.113,2333,41|56,0.119
A. K-6,Warren,2470,Knowlton Twp,2120,36|57,0.105,2398,47|58,0.121,2327,40|56,0.107
A. K-6,Warren,2970,Mansfield Twp,1770,24|57,0.101,1683,18|58,0.096,1760,19|56,0.1
A. K-6,Warren,5480,Washington Boro,1106,2|57,0.07,1187,2|58,0.069,1197,1|56,0.062
A. K-6,Warren,5530,Washington Twp,2341,46|57,0.119,2268,38|58,0.122,2220,38|56,0.114
B. K-8 / 0 - 400,Statewide,N.A.,Group average: B. K-8 / 0-400,2100,N.A.,0.1,2130,N.A.,0.097,2161,N.A.,0.09
B. K-8 / 0 - 400,Statewide,N.A.,Group median:  B. K-8 / 0-400,2142,N.A.,0.108,2145,N.A.,0.103,2182,N.A.,0.095
B. K-8 / 0 - 400,Statewide,N.A.,State average:   All operating types,2062,N.A.,0.112,2159,N.A.,0.112,2172,N.A.,0.102
B. K-8 / 0 - 400,Statewide,N.A.,State median:    All operating types,2041,N.A.,0.112,2131,N.A.,0.111,2211,N.A.,0.105
B. K-8 / 0 - 400,Atlantic,570,Brigantine City,2338,54|73,0.068,2324,49|74,0.064,2504,57|75,0.062
B. K-8 / 0 - 400,Atlantic,1410,Estell Manor City,1752,16|73,0.099,2063,31|74,0.117,2341,46|75,0.112
B. K-8 / 0 - 400,Atlantic,1540,Folsom Boro,1615,10|73,0.1,1956,26|74,0.115,2189,39|75,0.111
B. K-8 / 0 - 400,Atlantic,3020,Margate City,2236,46|73,0.073,2352,54|74,0.071,2569,63|75,0.069
B. K-8 / 0 - 400,Atlantic,4240,Port Republic City,2246,47|73,0.121,2102,34|74,0.11,1926,21|75,0.1
B. K-8 / 0 - 400,Atlantic,5760,Weymouth Twp,2161,40|73,0.125,2697,64|74,0.157,2538,61|75,0.134
B. K-8 / 0 - 400,Bergen,80,Alpine Boro,2207,42|73,0.073,2205,41|74,0.076,2544,62|75,0.077
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,1549,8|73,0.092,1593,5|74,0.09,1992,24|75,0.096
B. K-8 / 0 - 400,Bergen,4870,South Hackensack Twp,1908,23|73,0.079,2299,45|74,0.094,2150,36|75,0.089
B. K-8 / 0 - 400,Burlington,380,Beverly City,1432,1|73,0.084,1613,7|74,0.08,1737,10|75,0.076
B. K-8 / 0 - 400,Burlington,1030,Delanco Twp,2107,34|73,0.132,2325,50|74,0.137,2272,41|75,0.135
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,1827,19|73,0.1,2201,40|74,0.113,2019,29|75,0.082
B. K-8 / 0 - 400,Burlington,4460,Riverton,2129,35|73,0.122,2349,53|74,0.12,2405,51|75,0.117
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,2271,51|73,0.102,2316,48|74,0.094,2239,40|75,0.083
B. K-8 / 0 - 400,Camden,580,Brooklawn Boro,1745,14|73,0.1,1908,20|74,0.098,1725,9|75,0.085
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,1827,19|73,0.096,1887,16|74,0.09,1829,14|75,0.086
B. K-8 / 0 - 400,Camden,2560,Lawnside Boro,2508,65|73,0.137,1952,24|74,0.094,1993,25|75,0.086
B. K-8 / 0 - 400,Camden,2890,Magnolia Boro,2209,43|73,0.12,2105,35|74,0.111,2285,43|75,0.095
B. K-8 / 0 - 400,Camden,3110,Merchantville Boro,1750,15|73,0.106,1734,12|74,0.105,1906,18|75,0.093
B. K-8 / 0 - 400,Cape May,170,Avalon Boro,2381,56|73,0.074,2268,43|74,0.076,2574,65|75,0.076
B. K-8 / 0 - 400,Cape May,3680,North Wildwood City,2460,62|73,0.063,2630,62|74,0.063,2046,30|75,0.044
B. K-8 / 0 - 400,Cape May,5060,Stone Harbor Boro,2258,49|73,0.079,2751,67|74,0.096,2575,66|75,0.094
B. K-8 / 0 - 400,Cape May,5800,Wildwood Crest Boro,1583,9|73,0.051,1508,3|74,0.042,1525,5|75,0.038
B. K-8 / 0 - 400,Cape May,5840,Woodbine Boro,1830,21|73,0.118,1952,24|74,0.11,2049,31|75,0.103
B. K-8 / 0 - 400,Cumberland,1020,Deerfield Twp,1699,11|73,0.094,1658,9|74,0.085,1665,7|75,0.085
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,1962,26|73,0.116,1764,13|74,0.105,1765,11|75,0.094
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,2138,37|73,0.121,2056,30|74,0.102,2015,28|75,0.086
B. K-8 / 0 - 400,Cumberland,3050,Maurice River Twp,1923,24|73,0.115,1925,22|74,0.11,2297,44|75,0.121
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,1797,17|73,0.126,1571,4|74,0.123,1407,4|75,0.088
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,2687,69|73,0.162,2786,70|74,0.14,2754,72|75,0.12
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,2142,38|73,0.101,2139,37|74,0.112,2345,47|75,0.102
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,2024,32|73,0.082,1968,28|74,0.072,2110,34|75,0.067
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,1812,18|73,0.068,1920,21|74,0.069,1874,16|75,0.057
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,1930,25|73,0.093,1905,18|74,0.094,1906,18|75,0.093
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,2307,52|73,0.105,2084,32|74,0.093,2168,37|75,0.088
