CO,DIST,IND1,IND2,IND3,IND4,IND5,IND6,IND7,IND8,IND9,IND10,IND11,IND12,IND13,IND15,ENROLL,DISTNAME,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,COUNTY
80,6025,4441057,1751908,1523016,17996,210896,0,0,1451063,688471,1238085,546473,0,0,130182,295,Paul Robeson Humanities  CS,MERCER,K. CHARTER,C,,,1,MERCER
80,6810,1205979,650414,524733,35717,89964,0,0,304809,246610,250756,97618,0,0,0,90,International CS of Trenton,MERCER,K. CHARTER,C,,,1,MERCER
80,7500,1526168,799946,687589,99148,13209,0,0,300185,192049,426036,118597,0,0,0,117,Pace CS of Hamilton,MERCER,K. CHARTER,C,,,1,MERCER
80,7540,4780187,2748333,2582307,119213,46813,561177,301141,1294745,674774,145932,0,30000,0,71374,344,Princeton CS,MERCER,K. CHARTER,C,,,1,MERCER
80,8140,4706663,2463204,2112435,206343,144426,216866,201344,793544,691267,1233049,247359,0,0,4555,356,Village CS,MERCER,K. CHARTER,C,,,1,MERCER
80,6032,3239591,1955486,1644090,225086,86310,0,0,1083581,670361,200524,0,0,0,92790,297,Academy for Urban Leadership CS,MIDDLESEX,K. CHARTER,C,,,1,MIDDLESEX
80,6041,2113515,1341226,1246025,90980,4221,0,0,649103,378008,123186,0,0,0,0,192,Hatikvah International CS,MIDDLESEX,K. CHARTER,C,,,1,MIDDLESEX
80,6635,4529097,2859690,2758679,89937,11074,511571,371547,766516,610595,351320,125376,40000,0,67404,355,Greater Brunswick CS,MIDDLESEX,K. CHARTER,C,,,1,MIDDLESEX
80,6010,3096323,1533439,1423963,53572,55904,498810,341546,612332,491077,417721,0,34021,0,0,200,Academy Charter High School,MONMOUTH,K. CHARTER,C,,,1,MONMOUTH
80,6740,2845944,1117945,1069325,45264,3356,0,0,621694,514817,1105859,307902,0,0,0,206,Hope Academy CS,MONMOUTH,K. CHARTER,C,,,1,MONMOUTH
80,7720,2462148,1634074,1544456,73469,16149,364313,260653,380397,319473,83363,0,0,0,4190,177,The Red Bank CS,MONMOUTH,K. CHARTER,C,,,1,MONMOUTH
80,8050,2452917,1376088,1310664,52731,12693,280924,201241,340928,224985,454978,0,0,0,14637,183,Unity CS,MORRIS,K. CHARTER,C,,,1,MORRIS
80,6021,7406671,3161105,2795049,323658,42398,0,0,1037610,642391,3207956,1346640,0,0,56282,583,Community Charter School of Paterson,PASSAIC,K. CHARTER,C,,,1,PASSAIC
80,6079,2231043,986496,772510,79523,134463,0,0,541375,422634,703172,251878,0,0,48935,187,John P Holland Charter School,PASSAIC,K. CHARTER,C,,,1,PASSAIC
80,6080,4082265,2178636,1792769,222361,163506,860537,295542,59845,0,983247,296969,0,0,342950,416,Passaic Arts and Science CS,PASSAIC,K. CHARTER,C,,,1,PASSAIC
80,6096,,,,,,,,,,,,,,,,Paterson Arts and Science CS,PASSAIC,K. CHARTER,C,,,1,PASSAIC
80,6230,910899,540812,502125,9714,28973,0,0,232673,160358,137414,64081,0,0,8397,117,Classical Academy CS of Clifton,PASSAIC,K. CHARTER,C,,,1,PASSAIC
80,7503,13315338,6454686,5829061,390439,235186,0,0,1679360,1261034,5162865,2070975,0,0,102611,1043,Paterson CS for Sci/Tech,PASSAIC,K. CHARTER,C,,,1,PASSAIC
80,6018,3834131,2096969,1676610,184085,236274,302679,193244,654127,522833,759592,172703,0,20764,0,296,Central Jersey College Prep CS,SOMERSET,K. CHARTER,C,,,1,SOMERSET
80,6081,1495696,556131,512290,11237,32604,178387,176611,399135,300053,350402,48861,0,11641,0,210,Thomas Edison EnergySmart CS,SOMERSET,K. CHARTER,C,,,1,SOMERSET
80,7850,2484414,1456768,1409164,44719,2885,0,0,953057,773278,69719,0,0,0,59863,225,Sussex County CS for Technology,SUSSEX,K. CHARTER,C,,,1,SUSSEX
80,6033,2846020,1148959,1016710,108447,23802,0,0,827681,653427,867439,239411,1941,0,13273,184,The Barack Obama Green Charter HS,UNION,K. CHARTER,C,,,1,UNION
80,6217,4955612,2123053,2111376,157,11520,170394,153541,1103843,380434,1086111,147,139176,333035,28093,376,Central Jersey Arts CS,UNION,K. CHARTER,C,,,1,UNION
80,7600,3078743,1540512,1331207,142426,66879,291180,165337,739626,488661,491533,11882,0,15891,0,250,Queen City Academy CS,UNION,K. CHARTER,C,,,1,UNION
80,8010,3873547,2084247,1481140,315020,288087,1063204,669395,7164,0,648136,0,63214,0,0,306,Union County TEAMS CS,UNION,K. CHARTER,C,,,1,UNION
80,7727,1418816,965934,933951,31479,504,0,0,271429,231905,181453,0,0,0,7082,122,Ridge and Valley CS,WARREN,K. CHARTER,C,,,1,WARREN
