CO,DIST,IND1,IND2,IND3,IND4,IND5,IND6,IND7,IND8,IND9,IND10,IND11,IND12,IND13,IND15,ENROLL,DISTNAME,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,COUNTY
3,1370,54103132,31970982,28326441,840276,2804265,8685199,6599879,5612369,4265019,6763576,977576,0,997349,146775,2887,ENGLEWOOD CITY,BERGEN,F. K-12 / 1801 - 3500,3,DE,,1,BERGEN
3,1380,9447976,5308258,4817161,203578,287519,2176452,1638415,1096789,790467,842797,457944,0,5098,0,553,ENGLEWOOD CLIFFS BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,1450,75434930,44324113,42971363,992262,360488,12292323,11332444,8838727,7158767,7827202,3664353,0,1536705,25000,4698,FAIR LAWN BORO,BERGEN,G. K-12 / 3501 +,3,GH,,1,BERGEN
3,1470,13530333,7590274,7125174,322100,143000,1689887,1448887,2136167,1736791,1819146,970846,10000,57256,0,1314,FAIRVIEW BORO,BERGEN,D. K-8 / 751 +,2,A,,1,BERGEN
3,1550,53860339,32429616,30677126,1476990,275500,9095991,7185217,5654221,4727321,5391837,1942490,0,1195181,7000,3877,FORT LEE BORO,BERGEN,G. K-12 / 3501 +,3,FG,,1,BERGEN
3,1580,25797416,16819924,15776858,947406,95660,4018228,3741105,2380615,2117014,2426573,328224,0,147621,105327,1225,FRANKLIN LAKES BORO,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,1700,80167113,48619614,47750450,806630,62534,13634820,11666010,7500799,6091347,9240801,5211270,0,872970,9088,5035,GARFIELD CITY,BERGEN,G. K-12 / 3501 +,3,B,1,1,BERGEN
3,1760,39497537,20985594,19117434,1235774,632386,8249927,4816479,4855462,4185360,4448052,1498974,0,949633,0,2393,GLEN ROCK BORO,BERGEN,F. K-12 / 1801 - 3500,3,J,,1,BERGEN
3,1860,87595068,56963727,53864386,2037033,1062308,13259891,11437207,6996332,5591600,8874339,4288155,25000,1470571,152000,5726,HACKENSACK CITY,BERGEN,G. K-12 / 3501 +,3,CD,,1,BERGEN
3,2050,9839662,6299751,6077039,112650,110062,1455329,1195131,1004333,822455,954793,441629,0,125455,136832,636,HARRINGTON PARK BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,2080,24534515,14621415,14238549,260300,122566,4099081,3264123,2493893,1943236,2496380,1350627,0,807329,0,1873,HASBROUCK HEIGHTS BORO,BERGEN,F. K-12 / 1801 - 3500,3,FG,,1,BERGEN
3,2090,7728655,4642948,4466482,120972,55494,1352899,1130651,786630,545712,899979,448033,0,46199,73668,440,HAWORTH BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,2180,19625183,11396817,11071832,283035,41950,3723294,2767080,2131811,1678649,2264769,686584,0,88856,26184,1303,HILLSDALE BORO,BERGEN,D. K-8 / 751 +,2,GH,,1,BERGEN
3,2200,9028579,5336917,5196216,92910,47791,1499075,1203634,1207558,793613,932415,431949,0,52613,0,657,HO HO KUS BORO,BERGEN,C. K-8 / 401 - 750,2,J,,1,BERGEN
3,2620,29282415,16505431,15365617,1056194,83620,3938055,3548490,3663646,2868431,4284239,1181439,0,734183,57000,1811,LEONIA BORO,BERGEN,F. K-12 / 1801 - 3500,3,GH,,1,BERGEN
3,2710,12005075,8109660,7634038,362625,112997,1572544,1268277,911424,632607,1212273,703635,0,60680,0,990,LITTLE FERRY BORO,BERGEN,D. K-8 / 751 +,2,CD,,1,BERGEN
3,2740,38973422,22675327,21136284,1139479,399564,5902685,4407036,4832827,4218273,4778558,2070144,0,650525,0,3278,LODI BOROUGH,BERGEN,F. K-12 / 1801 - 3500,3,B,,1,BERGEN
3,2860,32171860,18790312,17877014,599551,313747,4612228,4190478,3977541,3207438,3329921,1535796,325000,889658,0,2372,LYNDHURST TWP,BERGEN,F. K-12 / 1801 - 3500,3,DE,,1,BERGEN
3,2900,52083347,29482712,28087204,775080,620428,8779782,6822073,6136966,4662377,6076013,834684,0,1488791,0,3054,MAHWAH TWP,BERGEN,F. K-12 / 1801 - 3500,3,I,,1,BERGEN
3,3060,11197240,7417965,7020449,219943,177573,1395428,1011738,1147161,885606,1149878,577286,0,81211,0,978,MAYWOOD BORO,BERGEN,D. K-8 / 751 +,2,FG,,1,BERGEN
3,3170,17058442,9673160,9245060,344886,83214,2832480,2314633,2121050,1847410,1770105,939885,0,619111,0,1043,MIDLAND PARK BORO,BERGEN,E. K-12 / 0 - 1800,3,GH,,1,BERGEN
3,3330,14298417,8833604,8345181,384450,103973,2232442,1734212,1828667,1665042,1286302,751757,0,114797,115750,1044,MONTVALE BORO,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,3350,5337048,2956390,2809161,128649,18580,1125622,421632,573928,444275,611013,290221,35404,30649,0,283,MOONACHIE BORO,BERGEN,B. K-8 / 0 - 400,2,B,,1,BERGEN
3,3550,29173083,15301758,14250236,922792,128730,4934960,4038467,3924119,3409908,3952483,2254843,0,984317,276450,2006,NEW MILFORD BORO,BERGEN,F. K-12 / 1801 - 3500,3,FG,,1,BERGEN
3,3600,21843438,12978072,12431680,314974,231418,2256443,1773143,2908407,2482296,2679930,1306536,0,696150,10000,1772,NORTH ARLINGTON BORO,BERGEN,E. K-12 / 0 - 1800,3,DE,,1,BERGEN
3,3700,22483163,12825227,11963051,711206,150970,3358244,2944386,2008262,1621752,2795884,1283644,0,1458743,104355,1337,NORTHERN HIGHLANDS REG,BERGEN,H. 7-12 / 9-12,5,J,,1,BERGEN
3,3710,44551827,25511971,24110324,800695,600952,7101503,6024871,5085809,4014669,4437420,2771265,0,2364777,108945,2508,NORTHERN VALLEY REGIONAL,BERGEN,H. 7-12 / 9-12,5,I,,1,BERGEN
3,3730,8069323,4785046,4555736,155500,73810,1410803,1140653,979284,744709,801569,313940,0,84781,49000,509,NORTHVALE BORO,BERGEN,C. K-8 / 401 - 750,2,FG,,1,BERGEN
3,3740,8542843,5225661,4932409,273948,19304,1215479,932557,1067536,751065,981201,611465,0,52967,0,601,NORWOOD BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,3760,24935731,14849776,13823348,992456,33972,4249404,3552632,3166075,2657608,2498605,1507722,0,116855,88400,1575,OAKLAND BORO,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,3850,12799200,8053354,7732388,215906,105060,1680844,1318583,1553880,1259840,1407768,386564,0,103353,0,789,OLD TAPPAN BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,3870,10162040,6009276,5605671,296105,107500,1667307,1323852,1361342,1161852,1096178,606630,0,27936,0,775,ORADELL BORO,BERGEN,A. K-6,1,I,,1,BERGEN
3,3910,20824691,13538203,12876723,408626,252854,2146724,1819098,2452807,1918142,2058127,1120863,0,521370,12000,1670,PALISADES PARK,BERGEN,E. K-12 / 0 - 1800,3,CD,,1,BERGEN
3,3930,68635410,37638023,35954256,1626767,57000,10225254,8896565,7719111,6793636,11141878,5875293,0,1448679,219500,3878,PARAMUS BORO,BERGEN,G. K-12 / 3501 +,3,GH,,1,BERGEN
3,3940,23902034,13177700,12467257,545508,164935,5006401,3984406,2628390,2191689,2216054,1089203,0,858142,3000,1295,PARK RIDGE BORO,BERGEN,E. K-12 / 0 - 1800,3,I,,1,BERGEN
3,3960,41834267,22251433,19369191,553146,2329096,7239131,6140572,4106942,3241508,5923845,2584634,0,2298557,105650,2069,PASCACK VALLEY REGIONAL,BERGEN,H. 7-12 / 9-12,5,I,,1,BERGEN
3,4300,41995885,22070148,20365563,633115,1071470,6425059,5815403,4695090,3673016,5544427,2508187,0,3185551,120000,2309,RAMAPO-INDIAN HILL REG,BERGEN,H. 7-12 / 9-12,5,I,,1,BERGEN
3,4310,47893544,28648267,27674971,773419,199877,8237978,6563507,4332836,3220577,5383123,3104389,0,1250142,118732,2906,RAMSEY BORO,BERGEN,F. K-12 / 1801 - 3500,3,I,,1,BERGEN
3,4370,32356951,20267382,19454437,347534,465411,5485431,5370338,3167985,2483779,2620314,1183115,0,698083,0,1774,RIDGEFIELD BORO,BERGEN,E. K-12 / 0 - 1800,3,DE,,1,BERGEN
3,4380,30887607,19045865,18777561,246466,21838,4959427,4858752,3088644,2480919,2704396,1577710,0,1040256,0,2376,RIDGEFIELD PARK TWP,BERGEN,F. K-12 / 1801 - 3500,3,DE,,1,BERGEN
3,4390,81845026,48226991,45070401,1160998,1995592,15494817,12635088,7848995,6931224,8629063,427918,0,1559240,0,5725,RIDGEWOOD VILLAGE,BERGEN,G. K-12 / 3501 +,3,J,,1,BERGEN
3,4405,26678295,16004114,15012518,447518,544078,3241708,2732684,3514531,3090917,2667094,1434407,0,1241961,0,1729,RIVER DELL REGIONAL,BERGEN,H. 7-12 / 9-12,4,I,,1,BERGEN
3,4410,15694139,10367004,9714583,201695,450726,2147147,1883611,1822121,1611605,1348238,783567,0,0,0,1147,RIVER EDGE BORO,BERGEN,A. K-6,1,I,,1,BERGEN
3,4430,18694116,10668587,10047395,344933,276259,3069321,2599485,2545098,2110892,2260801,1217732,0,150308,0,1263,RIVER VALE TWP,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,4470,7135577,4623188,4418555,127000,77633,735261,559881,957509,736569,745335,438385,20000,54284,25000,523,ROCHELLE PARK TWP,BERGEN,C. K-8 / 401 - 750,2,FG,,1,BERGEN
3,4600,34560318,21368714,20086076,785903,496735,4450999,3839194,3807953,3042760,3994233,1751183,0,883379,60000,2538,RUTHERFORD BORO,BERGEN,F. K-12 / 1801 - 3500,3,GH,,1,BERGEN
3,4610,25237879,13786780,13206949,236972,342859,5071861,4296427,2900104,2376196,2856295,1627280,0,565642,5000,1699,SADDLE BROOK TWP,BERGEN,E. K-12 / 0 - 1800,3,DE,,1,BERGEN
3,4620,4774984,2523329,2406269,58560,58500,1501834,1111734,321019,265669,420620,225620,0,0,0,193,SADDLE RIVER BORO,BERGEN,A. K-6,1,J,,1,BERGEN
3,4870,4653160,2570455,2368582,67350,134523,910803,530453,362237,280208,695352,409102,9600,81282,0,253,SOUTH HACKENSACK TWP,BERGEN,B. K-8 / 0 - 400,2,CD,,1,BERGEN
3,5150,73092395,44917321,41237167,1702422,1977732,12341022,9292099,6459615,5270562,8086491,4663374,0,1275977,90000,3730,TEANECK TWP,BERGEN,G. K-12 / 3501 +,3,GH,,1,BERGEN
3,5160,57008065,34118148,31903800,1676719,537629,8901851,7172510,6898542,6391004,5774105,3215000,0,1282424,135300,3602,TENAFLY BORO,BERGEN,G. K-12 / 3501 +,3,I,,1,BERGEN
3,5330,20723468,11957438,10981982,825726,149730,3681879,3094868,2339774,1848802,2589303,1442828,0,155074,56500,1289,UPPER SADDLE RIVER BORO,BERGEN,D. K-8 / 751 +,2,J,,1,BERGEN
3,5410,25187454,15906245,14876699,830377,199169,3332684,3015410,2924578,2551631,2260514,1414276,0,721316,0,1609,WALDWICK BORO,BERGEN,E. K-12 / 0 - 1800,3,GH,,1,BERGEN
3,5430,14239748,7704434,7459059,193475,51900,2353318,2228618,1787501,1536626,1821072,777900,0,573423,26000,1217,WALLINGTON BORO,BERGEN,E. K-12 / 0 - 1800,3,B,,1,BERGEN
3,5755,44475602,23485594,22363256,639866,482472,10055579,7346452,5045071,4269155,4466482,2446982,0,1386413,103850,2687,WESTWOOD REGIONAL,BERGEN,F. K-12 / 1801 - 3500,3,GH,,1,BERGEN
3,5830,14987307,8054906,7570222,354510,130174,2270777,1285939,2228139,1756872,1924665,1027348,0,500106,36000,1183,WOOD-RIDGE BORO,BERGEN,E. K-12 / 0 - 1800,3,FG,,1,BERGEN
3,5880,12992950,7265770,6767816,308208,189746,2643406,2263001,1565566,1282680,1405113,451203,0,110115,0,772,WOODCLIFF LAKE BORO,BERGEN,D. K-8 / 751 +,2,J,,1,BERGEN
3,5920,34473553,20023064,18875392,838607,309065,6326504,5436334,4217464,3534715,3747264,657542,0,156663,20000,2076,WYCKOFF TWP,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
5,200,2218864,1343166,1204065,44500,94601,348403,272403,253957,165107,258640,117090,0,14698,0,135,BASS RIVER TWP,BURLINGTON,A. K-6,1,CD,,1,BURLINGTON
5,380,4480418,2691954,2500479,115055,76420,835177,651077,471764,363564,457961,146447,0,15492,4000,298,BEVERLY CITY,BURLINGTON,B. K-8 / 0 - 400,2,B,,1,BURLINGTON
5,475,32866638,17487707,16520505,747552,219650,6161282,4986693,3327573,2727500,4609777,2794247,0,956402,98630,2600,BORDENTOWN REGIONAL,BURLINGTON,F. K-12 / 1801 - 3500,3,FG,,1,BURLINGTON
5,600,31223999,17573025,15951518,885026,736481,5586065,4957912,3353127,2693022,3831141,1676192,0,806383,157000,1779,BURLINGTON CITY,BURLINGTON,E. K-12 / 0 - 1800,3,B,1,1,BURLINGTON
5,605,37960032,22565888,21468140,407619,690129,6856630,6577544,3611200,2623196,3961872,1919849,417934,404223,279000,665,BURLINGTON CO SPEC SERV,BURLINGTON,I. CSSD,7,,,1,BURLINGTON
5,610,33651444,16998540,16436728,547700,14112,4520970,4042020,3831918,2548262,6647625,2925601,0,1647117,379496,2056,BURLINGTON CO VOCATIONAL,BURLINGTON,J. VOC,8,,,1,BURLINGTON
5,620,53366901,33785581,31348782,719626,1717173,8105820,5058542,5177512,3570453,5495651,788881,0,802337,101827,4000,BURLINGTON TWP,BURLINGTON,G. K-12 / 3501 +,3,FG,,1,BURLINGTON
5,830,8083245,4663732,4495067,146325,22340,1434601,1095139,959702,739884,988654,606564,0,7104,0,743,CHESTERFIELD TWP,BURLINGTON,A. K-6,1,GH,,1,BURLINGTON
5,840,36212088,20197471,19090021,764914,342536,5877803,4606263,3814451,3251107,4243479,1846779,0,1641568,148100,2355,CINNAMINSON TWP,BURLINGTON,F. K-12 / 1801 - 3500,3,FG,,1,BURLINGTON
5,1030,5942810,3350979,3070278,173356,107345,981514,742215,672352,346119,857369,392940,10000,52397,62500,391,DELANCO TWP,BURLINGTON,B. K-8 / 0 - 400,2,CD,,1,BURLINGTON
5,1060,36865269,21851798,20474225,806212,571361,5618806,4994985,3621025,2749022,4766863,1059203,0,991214,0,2985,DELRAN TWP,BURLINGTON,F. K-12 / 1801 - 3500,3,FG,,1,BURLINGTON
5,1250,8098154,5058556,5013926,39630,5000,1013081,934681,976510,883203,983593,622315,0,66414,0,594,EASTAMPTON TWP,BURLINGTON,C. K-8 / 401 - 750,2,FG,,1,BURLINGTON
5,1280,11661746,6646192,6505686,120756,19750,2145952,1680357,1542988,997947,1174507,703737,0,115964,122410,893,EDGEWATER PARK TWP,BURLINGTON,D. K-8 / 751 +,2,DE,,1,BURLINGTON
5,1420,64062948,40869718,39616933,709511,543274,9487896,7797164,5796060,5017495,6984450,4268621,0,362074,40000,4532,EVESHAM TWP,BURLINGTON,D. K-8 / 751 +,2,I,,1,BURLINGTON
5,1520,21230594,11755253,11393798,274554,86901,3028916,2491322,2597447,2197256,3335980,1915366,0,512998,8843,1688,FLORENCE TWP,BURLINGTON,E. K-12 / 0 - 1800,3,DE,,1,BURLINGTON
5,1910,8277479,5250123,4979025,259100,11998,1316883,1096101,838652,610369,771138,279656,0,93210,7946,656,HAINESPORT TWP,BURLINGTON,C. K-8 / 401 - 750,2,FG,,1,BURLINGTON
5,2610,122241538,73068615,68190614,3865246,1012755,17646680,15495387,10043599,8079394,14830106,7849737,0,6194288,62000,6943,LENAPE REGIONAL,BURLINGTON,H. 7-12 / 9-12,5,GH,,1,BURLINGTON
5,2850,20297239,12169953,11759903,359800,50250,3102917,2771120,2588441,2095950,2285465,1109493,0,150465,152900,1475,LUMBERTON TWP,BURLINGTON,D. K-8 / 751 +,2,FG,,1,BURLINGTON
5,2960,9662310,5678294,5374093,273291,30910,1875192,1215608,1068541,879923,1038680,602682,0,0,79768,745,MANSFIELD TWP,BURLINGTON,A. K-6,1,DE,,1,BURLINGTON
5,3010,30177458,18708983,18004260,526234,178489,4435971,3166489,3054927,2538372,3125273,1661163,0,705311,6105,2240,MAPLE SHADE TWP,BURLINGTON,F. K-12 / 1801 - 3500,3,CD,,1,BURLINGTON
5,3070,6667373,4272351,4022156,126953,123242,990471,696721,752657,601578,627427,337277,0,24467,3000,509,MEDFORD LAKES BORO,BURLINGTON,C. K-8 / 401 - 750,2,I,,1,BURLINGTON
5,3080,40594560,24795530,21586822,688776,2519932,5850002,4940037,4534415,3664651,4830048,1995803,0,76945,223500,2780,MEDFORD TWP,BURLINGTON,D. K-8 / 751 +,2,I,,1,BURLINGTON
5,3360,57746839,34206527,31763977,914600,1527950,10734071,9400481,5171138,4131048,5706561,2398983,0,1714784,7000,4030,MOORESTOWN TWP,BURLINGTON,G. K-12 / 3501 +,3,I,,1,BURLINGTON
5,3430,16522559,9644511,8638877,383384,622250,2219459,1869720,1932516,1538759,2553525,1573479,0,172547,256200,1034,MOUNT HOLLY TWP,BURLINGTON,D. K-8 / 751 +,2,B,,1,BURLINGTON
5,3440,58198769,38063507,37074107,751750,237650,6999526,6520830,5687599,4447720,6588745,3300391,0,244468,227000,4202,MOUNT LAUREL TWP,BURLINGTON,D. K-8 / 751 +,2,I,,1,BURLINGTON
5,3540,3977564,2367519,2128106,207577,31836,795466,569941,280944,162196,476229,189088,0,33645,524679,191,NEW HANOVER TWP,BURLINGTON,B. K-8 / 0 - 400,2,B,,1,BURLINGTON
5,3650,20340210,12118279,11583080,350449,184750,3298013,2909033,2147699,1855222,2597976,1235152,0,85822,215000,1320,NORTH HANOVER TWP,BURLINGTON,A. K-6,1,CD,,1,BURLINGTON
5,3690,28738893,15297867,14231173,646620,420074,5257884,3760042,2877834,2435821,4084514,2149367,0,1159004,32500,2141,NORTHERN BURLINGTON REG,BURLINGTON,H. 7-12 / 9-12,4,DE,,1,BURLINGTON
5,3920,12851024,7072218,6602976,222217,247025,2076647,1840122,1507690,1260240,1572451,780901,0,594450,9357,969,PALMYRA BORO,BURLINGTON,E. K-12 / 0 - 1800,3,DE,,1,BURLINGTON
5,4050,96262901,57778803,55551310,1543742,683751,18371591,14088780,7680049,6446316,10372993,6143418,0,1030353,765567,5085,PEMBERTON TWP,BURLINGTON,G. K-12 / 3501 +,3,B,1,1,BURLINGTON
5,4320,26271425,14397107,12996352,1108770,291985,3623395,2936945,3211943,2585593,3800427,1584251,0,1238554,710200,1980,RANCOCAS VALLEY REGIONAL,BURLINGTON,H. 7-12 / 9-12,5,DE,,1,BURLINGTON
5,4450,19083170,11493061,10999164,267782,226115,2464388,1908110,2232433,1889163,2260344,1236829,0,632895,30600,1500,RIVERSIDE TWP,BURLINGTON,E. K-12 / 0 - 1800,3,B,,1,BURLINGTON
5,4460,3884051,2313522,2184605,105000,23917,634171,561356,439530,358427,425372,176285,0,71456,43000,294,RIVERTON,BURLINGTON,B. K-8 / 0 - 400,2,GH,,1,BURLINGTON
5,4740,12284957,7535356,7126359,226918,182079,1775507,1601847,1485536,1272879,1360422,890931,0,128135,42930,858,SHAMONG TWP,BURLINGTON,D. K-8 / 751 +,2,GH,,1,BURLINGTON
