CO,DIST,IND1,IND2,IND3,IND4,IND5,IND6,IND7,IND8,IND9,IND10,IND11,IND12,IND13,IND15,ENROLL,DISTNAME,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,COUNTY
1,1940,34878885,21540951,20277081,957792,306078,5589159,5205821,3625607,2881293,3922878,2188247,0,176882,185285,3079,HAMILTON TWP,ATLANTIC,D. K-8 / 751 +,2,CD,,1,ATLANTIC
1,1960,36593334,25028234,23511845,1379568,136821,4808172,4110782,2988616,2309355,3174730,1265405,0,591497,343088,3595,HAMMONTON TOWN,ATLANTIC,G. K-12 / 3501 +,3,B,,1,ATLANTIC
1,2680,12605186,7424313,7147093,248041,29179,2023866,1932066,1535464,1194264,1489344,709362,0,132199,90532,884,LINWOOD CITY,ATLANTIC,D. K-8 / 751 +,2,GH,,1,ATLANTIC
1,2910,21706889,13050723,12618029,373391,59303,3046019,2733853,1709186,1374798,2295127,1180131,0,1307518,182960,1397,MAINLAND REGIONAL,ATLANTIC,H. 7-12 / 9-12,5,DE,,1,ATLANTIC
1,3020,9116993,5327775,5019806,294349,13620,1629474,1391855,822709,647494,1203759,584080,53870,65514,282118,473,MARGATE CITY,ATLANTIC,C. K-8 / 401 - 750,2,DE,,1,ATLANTIC
1,3480,8591055,5736474,5560875,124821,50778,973025,839286,1014261,860208,842733,490016,0,24562,48172,716,MULLICA TWP,ATLANTIC,D. K-8 / 751 +,2,B,,1,ATLANTIC
1,3720,12198149,8263010,8020720,184000,58290,1244689,1151110,1321398,1013884,1304207,599372,0,64845,51016,1003,NORTHFIELD CITY,ATLANTIC,D. K-8 / 751 +,2,DE,,1,ATLANTIC
1,4180,66906208,39177279,36946860,1147125,1083294,9881859,8940745,7248655,5842499,9255045,4796129,0,1033709,43769,3880,PLEASANTVILLE CITY,ATLANTIC,G. K-12 / 3501 +,3,A,1,1,ATLANTIC
1,4240,1790922,1042263,1008073,12558,21632,344574,301077,235650,172989,166778,90247,0,1657,0,117,PORT REPUBLIC CITY,ATLANTIC,B. K-8 / 0 - 400,2,FG,,1,ATLANTIC
1,4800,13606417,8288912,7926489,198280,164143,1948405,1813678,1351802,1170304,1795450,751626,0,118036,24026,1080,SOMERS POINT CITY,ATLANTIC,D. K-8 / 751 +,2,CD,,1,ATLANTIC
1,5350,11983038,8040707,7760427,198562,81718,1528318,1402779,1326646,1115337,1031613,298834,0,55404,22266,857,VENTNOR CITY,ATLANTIC,D. K-8 / 751 +,2,B,,1,ATLANTIC
1,5760,2874435,1757102,1698197,40671,18234,362849,339962,331634,267319,413486,181600,0,6971,0,203,WEYMOUTH TWP,ATLANTIC,B. K-8 / 0 - 400,2,B,,1,ATLANTIC
3,40,11864764,6648563,6107421,352049,189093,2196885,1849048,1494199,1269428,1430825,774471,0,94291,38774,930,ALLENDALE BORO,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,80,3735391,2027210,1844308,96095,86807,931241,805700,374550,336136,324054,116677,0,72968,18563,146,ALPINE BORO,BERGEN,B. K-8 / 0 - 400,2,I,,1,BERGEN
3,285,49528891,28430830,25247348,605289,2578193,11051760,9947030,4249705,3115655,5031096,1591678,125000,56988,1005133,667,BERGEN CO SPECIAL SERVICE,BERGEN,I. CSSD,7,,,1,BERGEN
3,290,53572973,26902537,24778621,1398794,725122,10474676,8596390,5125479,3964793,8572883,4963665,0,1732118,417889,2105,BERGEN COUNTY VOCATIONAL,BERGEN,J. VOC,8,,,1,BERGEN
3,300,48057739,29646958,25215257,1360188,3071513,6583321,5782736,5340245,4697465,5363799,3011961,0,792897,215517,3559,BERGENFIELD BORO,BERGEN,F. K-12 / 1801 - 3500,3,FG,,1,BERGEN
3,440,13658752,8528140,7961785,322926,243429,1704577,1166573,1713484,1218290,1283855,122541,0,412100,23615,1121,BOGOTA BORO,BERGEN,E. K-12 / 0 - 1800,3,DE,,1,BERGEN
3,740,8355781,5429123,5181160,189798,58165,969643,688049,1031924,878297,900427,365911,0,23434,62180,599,CARLSTADT BORO,BERGEN,C. K-8 / 401 - 750,2,DE,,1,BERGEN
3,745,8651771,4765377,4591985,134391,39001,1294800,816327,1081853,825509,1075497,603311,0,402269,14854,493,CARLSTADT-EAST RUTHERFORD,BERGEN,H. 7-12 / 9-12,5,CD,,1,BERGEN
3,890,33007157,21752539,20532227,697685,522627,4137294,3320083,3572566,2818684,2670090,1413489,0,703570,0,2834,CLIFFSIDE PARK BORO,BERGEN,F. K-12 / 1801 - 3500,3,B,,1,BERGEN
3,930,16359701,10013375,9629150,199827,184398,2104885,1723484,1847770,1621899,1430093,850763,0,77638,38546,1123,CLOSTER BORO,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,990,22847314,14005882,13289755,510632,205495,3149403,2678640,2781523,2471358,2263420,1227579,0,647086,61573,1692,CRESSKILL BORO,BERGEN,E. K-12 / 0 - 1800,3,I,,1,BERGEN
3,1070,10280698,5826009,5365778,281858,178373,1942173,1697856,1212074,1078174,1108885,544841,458,121120,0,671,DEMAREST BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,1130,34677433,21056791,19897842,1035975,122974,3773959,3515028,4346195,3888150,4527675,2630503,0,902002,10090,2664,DUMONT BORO,BERGEN,F. K-12 / 1801 - 3500,3,FG,,1,BERGEN
3,1230,12204074,7678561,7380246,234988,63327,1862745,1503974,1267730,1003718,1325369,601471,0,37840,13727,764,EAST RUTHERFORD BORO,BERGEN,D. K-8 / 751 +,2,CD,,1,BERGEN
3,1270,7495874,3389497,3198176,191226,95,989663,543138,786018,520783,912008,441170,0,0,110501,765,EDGEWATER BORO,BERGEN,A. K-6,1,DE,,1,BERGEN
3,1345,23676513,12685697,12276486,105478,303733,3977427,2866659,3930873,3220012,2574283,1641909,0,496157,0,2537,ELMWOOD PARK,BERGEN,F. K-12 / 1801 - 3500,3,CD,,1,BERGEN
3,1360,15376961,8764231,8108457,337066,318708,1921865,1445454,2157404,2005503,1816630,983376,0,684143,25610,1189,EMERSON BORO,BERGEN,E. K-12 / 0 - 1800,3,GH,,1,BERGEN
3,1370,47371914,28343659,26097531,567335,1678793,7623932,6088515,5139608,4105741,5464055,921370,0,748749,14766,3000,ENGLEWOOD CITY,BERGEN,F. K-12 / 1801 - 3500,3,DE,,1,BERGEN
3,1380,8585163,4478895,4167160,206922,104813,2387018,1798569,942427,562357,750934,433394,0,10466,31644,508,ENGLEWOOD CLIFFS BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,1450,71604759,42152593,40423301,1446456,282836,10752425,9615942,8224470,6825411,8467346,3667604,0,1415827,373053,4649,FAIR LAWN BORO,BERGEN,G. K-12 / 3501 +,3,GH,,1,BERGEN
3,1470,11535196,6643795,6053492,495935,94368,1316582,1103924,1873328,1539661,1545235,707304,5311,41682,0,1185,FAIRVIEW BORO,BERGEN,D. K-8 / 751 +,2,A,,1,BERGEN
3,1550,49355885,30394407,28616274,1476406,301727,8484377,6959265,4678227,3796447,4714812,1944457,0,1002803,144247,3740,FORT LEE BORO,BERGEN,G. K-12 / 3501 +,3,FG,,1,BERGEN
3,1580,25238719,15696231,14764026,850351,81854,3923439,3625299,2601942,2284372,2887712,1063098,0,126094,104733,1318,FRANKLIN LAKES BORO,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,1700,72527914,42656858,41199940,1393002,63916,11758136,9761025,8139363,5983354,8948769,4660446,0,884237,1320274,4822,GARFIELD CITY,BERGEN,G. K-12 / 3501 +,3,B,1,1,BERGEN
3,1760,36187546,19481468,17960155,968763,552550,6760594,4267124,4866552,4177744,4201465,1307347,0,870454,219858,2375,GLEN ROCK BORO,BERGEN,F. K-12 / 1801 - 3500,3,J,,1,BERGEN
3,1860,78088227,51306597,48992161,1699158,615278,12356539,10884731,6290752,5524964,6740931,3974580,0,1386659,202208,4213,HACKENSACK CITY,BERGEN,G. K-12 / 3501 +,3,CD,,1,BERGEN
3,2050,9265322,5826215,5622586,124338,79291,1395558,1130262,949809,744451,980103,413152,0,113636,116996,628,HARRINGTON PARK BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,2080,22212044,13133320,12681643,379459,72218,3975864,2945210,2428603,1953767,2030274,1054731,0,628500,73210,1904,HASBROUCK HEIGHTS BORO,BERGEN,F. K-12 / 1801 - 3500,3,FG,,1,BERGEN
3,2090,6743562,4100247,4000978,94019,5250,1080175,951290,746082,514928,771542,169566,0,45516,52497,429,HAWORTH BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,2180,17354297,10545798,10094796,323124,127878,2953544,2301349,1907814,1602087,1791581,609760,0,136195,193265,1334,HILLSDALE BORO,BERGEN,D. K-8 / 751 +,2,GH,,1,BERGEN
3,2200,9084318,5059749,4778761,207807,73181,1308550,1197622,1053413,810882,861870,405169,0,48010,75162,648,HO HO KUS BORO,BERGEN,C. K-8 / 401 - 750,2,J,,1,BERGEN
3,2620,24746862,14886273,14281762,582303,22208,3513801,3243343,3186794,2684734,2359859,1002855,0,689635,161676,1833,LEONIA BORO,BERGEN,F. K-12 / 1801 - 3500,3,GH,,1,BERGEN
3,2710,10445212,6723508,6491695,174761,57052,1509237,1315301,978975,715769,912808,520744,0,39581,0,991,LITTLE FERRY BORO,BERGEN,D. K-8 / 751 +,2,CD,,1,BERGEN
3,2740,36303286,20977882,20158411,498965,320506,5483108,4241533,4694194,4120269,4306524,1972130,0,609856,112869,3292,LODI BOROUGH,BERGEN,F. K-12 / 1801 - 3500,3,B,,1,BERGEN
3,2860,30665619,17738526,16941020,506390,291116,4203334,3809557,4041099,3271044,3279846,1605374,285000,874874,3350,2240,LYNDHURST TWP,BERGEN,F. K-12 / 1801 - 3500,3,DE,,1,BERGEN
3,2900,47843946,26810310,25549513,555696,705101,7831643,6069051,5619312,4251283,6130993,738139,0,1353019,224889,3222,MAHWAH TWP,BERGEN,F. K-12 / 1801 - 3500,3,I,,1,BERGEN
3,3060,9961605,6520324,6201682,178140,140502,1328373,1036620,1054511,903829,982448,544615,0,71051,0,919,MAYWOOD BORO,BERGEN,D. K-8 / 751 +,2,FG,,1,BERGEN
3,3170,15990636,9093651,8481967,544371,67313,2485996,2161737,2157329,1754764,1676561,873872,0,553516,74938,1045,MIDLAND PARK BORO,BERGEN,E. K-12 / 0 - 1800,3,GH,,1,BERGEN
3,3330,13246740,8214717,7794508,339009,81200,2063013,1583077,1685100,1528252,1187178,688141,0,95358,7351,1079,MONTVALE BORO,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,3350,7820332,3353759,2896894,436413,20452,1197431,601491,561761,427102,2638407,279890,28914,36026,35476,277,MOONACHIE BORO,BERGEN,B. K-8 / 0 - 400,2,B,,1,BERGEN
3,3550,25948519,13805380,12982898,663227,159255,4092715,3578747,3547791,3009201,3532028,2023745,0,902190,318119,2066,NEW MILFORD BORO,BERGEN,F. K-12 / 1801 - 3500,3,FG,,1,BERGEN
3,3600,19647348,11671306,11065769,386905,218632,2221094,1711498,2693842,2226427,2520230,1113049,0,464709,30526,1709,NORTH ARLINGTON BORO,BERGEN,E. K-12 / 0 - 1800,3,DE,,1,BERGEN
3,3700,20725272,11743240,11143701,472391,127148,3129329,2797918,1967272,1642245,2616816,1172117,0,1236491,94854,1327,NORTHERN HIGHLANDS REG,BERGEN,H. 7-12 / 9-12,5,J,,1,BERGEN
3,3710,41548382,23765702,22501362,623290,641050,6495421,5624029,4895150,4052166,4145725,2531738,0,2208439,104530,2453,NORTHERN VALLEY REGIONAL,BERGEN,H. 7-12 / 9-12,5,I,,1,BERGEN
3,3730,7458546,4587492,4156415,331842,99235,1136850,928064,951148,712686,694584,290891,0,82356,61699,537,NORTHVALE BORO,BERGEN,C. K-8 / 401 - 750,2,FG,,1,BERGEN
3,3740,7878884,4947523,4632379,294688,20456,1321096,1145926,758811,467689,802335,510951,0,49120,27130,580,NORWOOD BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,3760,23056420,13849535,12996150,813757,39628,3649658,3198477,3244931,2823420,2168086,1298366,0,92624,31699,1636,OAKLAND BORO,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,3850,10258946,6837877,6548761,23041,266075,1213497,1013482,1281702,1121365,851929,277295,0,73941,38220,756,OLD TAPPAN BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,3870,9734513,5968005,5460020,416917,91068,1474657,1222322,1346563,1089648,898895,551592,0,20704,5240,784,ORADELL BORO,BERGEN,A. K-6,1,I,,1,BERGEN
3,3910,20209746,13827422,12942641,542717,342064,1611106,1465240,2331682,1723803,1871263,1118541,0,464769,42520,1578,PALISADES PARK,BERGEN,E. K-12 / 0 - 1800,3,CD,,1,BERGEN
3,3930,63056201,35298775,34044760,1191240,62775,9064388,7848388,6975641,6272486,9939993,5464008,0,1343084,295207,4031,PARAMUS BORO,BERGEN,G. K-12 / 3501 +,3,GH,,1,BERGEN
3,3940,22183157,13021078,11316925,1596774,107379,4173085,3417781,2465875,1965992,1882077,979292,0,629674,59209,1297,PARK RIDGE BORO,BERGEN,E. K-12 / 0 - 1800,3,I,,1,BERGEN
3,3960,35368860,19600761,17513048,393644,1694069,6154844,5594604,3571221,2984719,3897461,2186559,0,2131300,355641,2053,PASCACK VALLEY REGIONAL,BERGEN,H. 7-12 / 9-12,5,I,,1,BERGEN
3,4300,37308740,20084869,18824413,824142,436314,5479176,5162840,4089705,3431861,4993542,2247682,0,2601900,322108,2215,RAMAPO-INDIAN HILL REG,BERGEN,H. 7-12 / 9-12,5,I,,1,BERGEN
3,4310,44519294,29667635,28927841,612327,127467,6135821,4627428,3442926,2420701,4337031,2170945,0,935881,124152,2977,RAMSEY BORO,BERGEN,F. K-12 / 1801 - 3500,3,I,,1,BERGEN
3,4370,30430042,19505618,18521038,669267,315313,4509833,4449488,2911678,1860915,2634590,1162489,0,772694,210683,1806,RIDGEFIELD BORO,BERGEN,E. K-12 / 0 - 1800,3,DE,,1,BERGEN
3,4380,29779899,18493458,18058315,410945,24198,4672448,4618657,2969732,2427000,2564299,1454441,0,1029504,240626,2296,RIDGEFIELD PARK TWP,BERGEN,F. K-12 / 1801 - 3500,3,DE,,1,BERGEN
3,4390,78345018,47110482,44974629,1265110,870743,14435681,12074463,7287641,6371446,7971306,349158,0,1491657,279097,5751,RIDGEWOOD VILLAGE,BERGEN,G. K-12 / 3501 +,3,J,,1,BERGEN
3,4405,24288179,14421611,13436864,460055,524692,2843665,2449264,3221093,2820060,2658887,1364501,30000,1106369,154682,1651,RIVER DELL REGIONAL,BERGEN,H. 7-12 / 9-12,4,I,,1,BERGEN
3,4410,14399338,9322990,8619214,338791,364985,2078078,1917249,1746350,1507425,1235862,727399,0,0,28653,1196,RIVER EDGE BORO,BERGEN,A. K-6,1,I,,1,BERGEN
3,4430,17384918,10056733,9211873,433850,411010,2660491,2215628,2613973,2075983,1912907,1097779,0,140815,209893,1293,RIVER VALE TWP,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,4470,6172314,4004787,3790233,158177,56377,829861,661908,689091,547987,586612,302276,20000,39991,0,457,ROCHELLE PARK TWP,BERGEN,C. K-8 / 401 - 750,2,FG,,1,BERGEN
3,4600,33265157,20520200,18893688,1179853,446659,4178893,3682374,3819906,2975399,3854778,1692138,12375,830431,83724,2488,RUTHERFORD BORO,BERGEN,F. K-12 / 1801 - 3500,3,GH,,1,BERGEN
3,4610,30482171,13392916,12749259,291151,352506,4168108,3445291,2661896,2059082,2907828,1541534,0,513737,108788,1681,SADDLE BROOK TWP,BERGEN,E. K-12 / 0 - 1800,3,DE,,1,BERGEN
3,4620,4522619,2363616,2304607,8704,50305,1313430,1070353,425405,350314,369291,209108,5300,41387,3769,207,SADDLE RIVER BORO,BERGEN,A. K-6,1,J,,1,BERGEN
3,4870,4232567,2221739,1991242,86056,144441,754565,471434,481053,383059,692295,424133,0,71490,18885,248,SOUTH HACKENSACK TWP,BERGEN,B. K-8 / 0 - 400,2,CD,,1,BERGEN
3,5150,68068258,41640574,40183510,1231606,225458,11591605,8719555,5953403,5068433,7659047,4661536,0,1211799,119436,3791,TEANECK TWP,BERGEN,G. K-12 / 3501 +,3,GH,,1,BERGEN
3,5160,50734320,31084488,29416671,1192166,475651,7009702,5650975,6442128,6149631,5044477,3306559,0,1122775,828186,3612,TENAFLY BORO,BERGEN,G. K-12 / 3501 +,3,I,,1,BERGEN
3,5330,18325572,10702745,9835608,769703,97434,3127856,2794173,2161632,1801635,2228115,1150542,0,101069,96210,1348,UPPER SADDLE RIVER BORO,BERGEN,D. K-8 / 751 +,2,J,,1,BERGEN
3,5410,23032165,14403579,13779045,492924,131610,2929430,2715614,2835741,2452749,2085709,1329842,0,741375,130099,1617,WALDWICK BORO,BERGEN,E. K-12 / 0 - 1800,3,GH,,1,BERGEN
3,5430,13171598,7061520,6862003,164370,35147,2160355,2071683,1793561,1577090,1658883,707003,0,497279,9889,1199,WALLINGTON BORO,BERGEN,E. K-12 / 0 - 1800,3,B,,1,BERGEN
3,5755,39923603,21263567,20246886,602307,414374,9042973,6882325,4620855,4012755,3863283,2193902,0,1108340,221612,2680,WESTWOOD REGIONAL,BERGEN,F. K-12 / 1801 - 3500,3,GH,,1,BERGEN
3,5830,13033136,7007963,6532485,314576,160902,1965069,1177238,2011116,1629290,1588844,899782,0,452080,659697,1137,WOOD-RIDGE BORO,BERGEN,E. K-12 / 0 - 1800,3,FG,,1,BERGEN
3,5880,11391929,6220618,5883920,212415,124283,2443037,2113302,1426190,1152936,1212890,385512,0,86945,65746,779,WOODCLIFF LAKE BORO,BERGEN,D. K-8 / 751 +,2,J,,1,BERGEN
3,5920,31235251,18479631,17517491,672308,289832,5299796,4551244,4044794,3443794,3303165,550482,0,100301,240308,2115,WYCKOFF TWP,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
5,200,2024413,1171893,1073709,43723,54461,364814,250113,237145,154172,232393,103903,0,18167,0,123,BASS RIVER TWP,BURLINGTON,A. K-6,1,CD,,1,BURLINGTON
5,380,3966369,2542688,2372467,104768,65453,633665,470091,340945,252368,390441,88406,0,22735,11379,308,BEVERLY CITY,BURLINGTON,B. K-8 / 0 - 400,2,B,,1,BURLINGTON
5,475,30247515,16609276,15696524,598136,314616,5310054,4297022,3125790,2583557,4071702,2490880,0,870829,293541,2494,BORDENTOWN REGIONAL,BURLINGTON,F. K-12 / 1801 - 3500,3,FG,,1,BURLINGTON
5,600,28257611,16474553,15576471,567955,330127,5035838,4622009,2988479,2502869,2994567,1437074,0,684835,20220,1754,BURLINGTON CITY,BURLINGTON,E. K-12 / 0 - 1800,3,B,1,1,BURLINGTON
5,605,39300344,23372768,22418806,667165,286797,7204462,6870810,3924792,2835644,3970355,2034530,502935,179078,0,775,BURLINGTON CO SPEC SERV,BURLINGTON,I. CSSD,7,,,1,BURLINGTON
5,610,30742138,16351564,15527580,791608,32376,3267924,3082575,3975187,2473378,5716601,2514217,0,1427729,3516506,2065,BURLINGTON CO VOCATIONAL,BURLINGTON,J. VOC,8,,,1,BURLINGTON
5,620,49665631,34328070,31397897,877243,2052930,5950628,4547538,3657557,2688658,5003333,733465,0,726043,479662,4021,BURLINGTON TWP,BURLINGTON,G. K-12 / 3501 +,3,FG,,1,BURLINGTON
5,830,6845562,3858786,3759676,90969,8141,1160992,985929,831179,646890,967130,596066,0,4197,0,639,CHESTERFIELD TWP,BURLINGTON,A. K-6,1,GH,,1,BURLINGTON
5,840,32499954,18742009,17937305,595652,209052,5027682,3869430,3589200,3095586,3380462,1737410,0,1412855,129504,2360,CINNAMINSON TWP,BURLINGTON,F. K-12 / 1801 - 3500,3,FG,,1,BURLINGTON
5,1030,4815632,2867931,2756340,78252,33339,752079,607798,505653,350338,655269,384629,0,33208,67637,386,DELANCO TWP,BURLINGTON,B. K-8 / 0 - 400,2,CD,,1,BURLINGTON
5,1060,33428780,19441882,18075024,836842,530016,5364019,4756298,3483502,2566564,4189408,994445,0,936552,198134,2838,DELRAN TWP,BURLINGTON,F. K-12 / 1801 - 3500,3,FG,,1,BURLINGTON
5,1250,8381163,5364661,5197893,154465,12303,987879,873282,991364,890677,946952,557859,0,90307,45055,634,EASTAMPTON TWP,BURLINGTON,C. K-8 / 401 - 750,2,FG,,1,BURLINGTON
5,1280,10932716,6593993,6482934,98866,12193,1667557,1370737,1326467,939007,1246255,733705,0,73028,101822,880,EDGEWATER PARK TWP,BURLINGTON,D. K-8 / 751 +,2,DE,,1,BURLINGTON
5,1420,60305002,38590744,37393033,940392,257319,8296310,6998411,5808481,5092126,6624058,4098411,0,457203,528099,4701,EVESHAM TWP,BURLINGTON,D. K-8 / 751 +,2,I,,1,BURLINGTON
5,1520,19761663,11370967,10903611,301400,165956,2655752,2241553,2264294,1916007,3012090,1769013,0,458560,62430,1609,FLORENCE TWP,BURLINGTON,E. K-12 / 0 - 1800,3,DE,,1,BURLINGTON
5,1910,7665771,5335540,5125476,186307,23757,1007153,771439,662013,459884,591871,301603,0,69194,11809,672,HAINESPORT TWP,BURLINGTON,C. K-8 / 401 - 750,2,FG,,1,BURLINGTON
5,2610,110139581,70191111,65347662,2128773,2714676,15224840,14086712,7933573,6559754,13906424,7148817,0,1384412,1825131,7027,LENAPE REGIONAL,BURLINGTON,H. 7-12 / 9-12,5,GH,,1,BURLINGTON
5,2850,18190217,11191211,10892197,276823,22191,2698023,2552617,2370063,1980616,1818910,952400,0,112009,45372,1234,LUMBERTON TWP,BURLINGTON,D. K-8 / 751 +,2,FG,,1,BURLINGTON
5,2960,8480479,5064048,4814587,210557,38904,1530877,1023852,993260,780881,888378,577201,0,0,65797,714,MANSFIELD TWP,BURLINGTON,A. K-6,1,DE,,1,BURLINGTON
5,3010,27519346,16968630,16300918,501638,166074,4098026,2968328,2836179,2381192,2861310,1526040,0,644947,139378,2084,MAPLE SHADE TWP,BURLINGTON,F. K-12 / 1801 - 3500,3,CD,,1,BURLINGTON
5,3070,6449817,4191286,3944389,143899,102998,882829,671260,746295,578448,597446,313090,0,31961,0,533,MEDFORD LAKES BORO,BURLINGTON,C. K-8 / 401 - 750,2,I,,1,BURLINGTON
5,3080,36559910,22647565,20680449,446894,1520222,4909206,4193448,4206354,3503777,4199231,1861718,0,143879,139224,2936,MEDFORD TWP,BURLINGTON,D. K-8 / 751 +,2,I,,1,BURLINGTON
5,3360,54490432,32790221,30899264,640111,1250846,9658635,8609946,4736112,3928795,5488050,2815347,0,1612194,6826,4053,MOORESTOWN TWP,BURLINGTON,G. K-12 / 3501 +,3,I,,1,BURLINGTON
5,3430,14103135,8320637,7663310,181491,475836,1918631,1816849,1663120,1361512,1975745,1312262,0,225001,160786,1047,MOUNT HOLLY TWP,BURLINGTON,D. K-8 / 751 +,2,B,,1,BURLINGTON
5,3440,56481971,34554993,33502794,716750,335449,6746584,6159079,5285981,4127748,5814412,3316332,0,251033,297900,4142,MOUNT LAUREL TWP,BURLINGTON,D. K-8 / 751 +,2,I,,1,BURLINGTON
5,3540,3325425,1980038,1851837,112436,15765,573736,366646,386760,244138,337089,128328,7747,26186,24789,188,NEW HANOVER TWP,BURLINGTON,B. K-8 / 0 - 400,2,B,,1,BURLINGTON
5,3650,19487440,12080734,11436968,365138,278628,2925944,2566625,2069746,1819301,2276825,1084381,0,62313,479519,1264,NORTH HANOVER TWP,BURLINGTON,A. K-6,1,CD,,1,BURLINGTON
5,3690,25377003,13882383,12937351,617482,327550,4444707,3551477,2522508,2179779,3431759,1846264,0,1045670,307464,1981,NORTHERN BURLINGTON REG,BURLINGTON,H. 7-12 / 9-12,4,DE,,1,BURLINGTON
5,3920,12364502,7042306,6686270,209883,146153,1921145,1634389,1372244,1153926,1474406,732405,0,532580,10352,964,PALMYRA BORO,BURLINGTON,E. K-12 / 0 - 1800,3,DE,,1,BURLINGTON
5,4050,92228838,56095334,54319260,1223325,552749,17236165,14177177,7713711,6751017,9077968,5772371,0,997987,742132,5047,PEMBERTON TWP,BURLINGTON,G. K-12 / 3501 +,3,B,1,1,BURLINGTON
5,4320,23277930,13192992,11784730,1106312,301950,3191927,2663803,2868669,2391578,3109089,1509451,0,902413,411819,2021,RANCOCAS VALLEY REGIONAL,BURLINGTON,H. 7-12 / 9-12,5,DE,,1,BURLINGTON
5,4450,17835540,11127456,10498886,437123,191447,2008905,1815204,2027302,1763260,1932570,1143289,0,633245,56729,1445,RIVERSIDE TWP,BURLINGTON,E. K-12 / 0 - 1800,3,B,,1,BURLINGTON
5,4460,3443001,2063598,1988726,62031,12841,529736,468258,398767,324093,401210,164524,0,49690,71946,284,RIVERTON,BURLINGTON,B. K-8 / 0 - 400,2,GH,,1,BURLINGTON
5,4740,11315158,7248666,6860574,201066,187026,1483020,1332045,1210500,852346,1268339,802972,0,104634,0,896,SHAMONG TWP,BURLINGTON,D. K-8 / 751 +,2,GH,,1,BURLINGTON
