GROUP,CONAME,DIST,DISTNAME,PP18A,RK18A,PCT18A,PP28A,RK28A,PCT28A,PP38A,RK38A,PCT38A
B. K-8 / 0 - 400,UNION,1710,GARWOOD BORO,32,28,0.003,56,47,0.005,89,70,0.007
B. K-8 / 0 - 400,UNION,5810,WINFIELD TWP,31,26,0.002,32,28,0.002,31,24,0.002
B. K-8 / 0 - 400,WARREN,70,ALPHA BORO,59,47,0.004,135,60,0.010,49,46,0.004
B. K-8 / 0 - 400,WARREN,2040,HARMONY TWP,9,7,0.001,5,1,0.000,20,14,0.001
B. K-8 / 0 - 400,WARREN,2250,HOPE TWP,10,8,0.001,56,47,0.004,70,59,0.005
B. K-8 / 0 - 400,WARREN,3890,OXFORD TWP,39,36,0.003,5,1,0.000,26,20,0.002
B. K-8 / 0 - 400,WARREN,4200,POHATCONG TWP,108,61,0.008,109,56,0.008,103,72,0.007
B. K-8 / 0 - 400,WARREN,5780,WHITE TWP,7,6,0.001,57,49,0.004,47,45,0.003
C. K-8 / 401 - 750,,,1. State average - Operating Type K-8,38,,,38,,,38,,
C. K-8 / 401 - 750,,,2. State median - Operating Type K-8,32,,,39,,,39,,
C. K-8 / 401 - 750,,,5. State average - All operating types,40,,,43,,,39,,
C. K-8 / 401 - 750,,,6. State median - All operating types,32,,,36,,,36,,
C. K-8 / 401 - 750,ATLANTIC,570,BRIGANTINE CITY,28,26,0.002,23,16,0.001,45,33,0.002
C. K-8 / 401 - 750,ATLANTIC,1300,EGG HARBOR CITY,18,9,0.001,,,0.000,10,3,0.001
C. K-8 / 401 - 750,ATLANTIC,1540,FOLSOM BORO,18,9,0.002,15,8,0.001,46,34,0.004
C. K-8 / 401 - 750,ATLANTIC,3020,MARGATE CITY,152,61,0.008,129,58,0.006,98,59,0.005
C. K-8 / 401 - 750,BERGEN,740,CARLSTADT BORO,21,14,0.002,60,46,0.004,51,40,0.003
C. K-8 / 401 - 750,BERGEN,1070,DEMAREST BORO,18,9,0.001,27,19,0.002,47,37,0.003
C. K-8 / 401 - 750,BERGEN,1380,ENGLEWOOD CLIFFS BORO,69,51,0.004,37,25,0.002,81,53,0.005
C. K-8 / 401 - 750,BERGEN,2050,HARRINGTON PARK BORO,26,20,0.002,39,28,0.003,39,24,0.003
C. K-8 / 401 - 750,BERGEN,2090,HAWORTH BORO,58,43,0.004,40,29,0.002,43,31,0.002
C. K-8 / 401 - 750,BERGEN,2200,HO HO KUS BORO,31,29,0.002,17,11,0.001,41,28,0.003
C. K-8 / 401 - 750,BERGEN,3730,NORTHVALE BORO,35,33,0.003,51,38,0.004,55,42,0.003
C. K-8 / 401 - 750,BERGEN,3740,NORWOOD BORO,24,17,0.002,57,42,0.004,59,45,0.004
C. K-8 / 401 - 750,BERGEN,3850,OLD TAPPAN BORO,41,39,0.003,58,43,0.004,93,58,0.006
C. K-8 / 401 - 750,BERGEN,4470,ROCHELLE PARK TWP,33,31,0.002,58,43,0.004,48,38,0.004
C. K-8 / 401 - 750,BURLINGTON,1250,EASTAMPTON TWP,17,7,0.001,41,30,0.003,10,3,0.001
C. K-8 / 401 - 750,BURLINGTON,1910,HAINESPORT TWP,62,46,0.005,76,51,0.006,61,47,0.005
C. K-8 / 401 - 750,BURLINGTON,3070,MEDFORD LAKES BORO,37,36,0.003,18,12,0.001,40,25,0.003
C. K-8 / 401 - 750,BURLINGTON,4930,SOUTHAMPTON TWP,27,22,0.002,75,50,0.005,28,16,0.002
C. K-8 / 401 - 750,CAMDEN,190,BARRINGTON BORO,23,16,0.002,9,3,0.001,31,17,0.002
C. K-8 / 401 - 750,CAMDEN,340,BERLIN TWP,71,52,0.005,46,37,0.003,64,49,0.005
C. K-8 / 401 - 750,CAMDEN,880,CLEMENTON BORO,25,18,0.002,19,14,0.001,24,14,0.002
C. K-8 / 401 - 750,CAMDEN,2890,MAGNOLIA BORO,37,36,0.003,113,57,0.008,88,55,0.005
C. K-8 / 401 - 750,CAMDEN,3420,MOUNT EPHRAIM BORO,79,54,0.007,96,55,0.007,73,51,0.005
C. K-8 / 401 - 750,CAMDEN,4790,SOMERDALE BORO,33,31,0.003,42,33,0.003,33,20,0.003
C. K-8 / 401 - 750,CAPE MAY,1080,DENNIS TWP,126,59,0.008,194,61,0.012,127,62,0.007
C. K-8 / 401 - 750,CUMBERLAND,950,COMMERCIAL TWP,25,18,0.002,36,24,0.003,17,9,0.001
C. K-8 / 401 - 750,CUMBERLAND,1460,FAIRFIELD TWP,42,40,0.003,21,15,0.002,20,10,0.002
C. K-8 / 401 - 750,CUMBERLAND,2270,HOPEWELL TWP,27,22,0.002,33,21,0.003,20,10,0.002
C. K-8 / 401 - 750,CUMBERLAND,2570,LAWRENCE TWP,11,3,0.001,7,2,0.001,20,10,0.002
C. K-8 / 401 - 750,CUMBERLAND,3050,MAURICE RIVER TWP,3,1,0.000,4,1,0.000,11,5,0.001
C. K-8 / 401 - 750,GLOUCESTER,1830,GREENWICH TWP,35,33,0.002,25,18,0.001,31,17,0.002
C. K-8 / 401 - 750,HUNTERDON,20,ALEXANDRIA TWP,20,13,0.001,54,41,0.003,23,13,0.001
C. K-8 / 401 - 750,HUNTERDON,2220,HOLLAND TWP,61,45,0.004,74,49,0.005,48,38,0.003
C. K-8 / 401 - 750,HUNTERDON,2600,LEBANON TWP,16,6,0.001,24,17,0.002,7,1,0.000
C. K-8 / 401 - 750,HUNTERDON,5180,TEWKSBURY TWP,54,42,0.004,38,26,0.003,37,23,0.002
C. K-8 / 401 - 750,HUNTERDON,5270,UNION TWP,39,38,0.002,18,12,0.001,59,45,0.004
C. K-8 / 401 - 750,MIDDLESEX,970,CRANBURY TWP,36,35,0.002,66,47,0.004,91,56,0.005
C. K-8 / 401 - 750,MIDDLESEX,2370,JAMESBURG BORO,82,55,0.008,82,53,0.008,82,54,0.009
C. K-8 / 401 - 750,MIDDLESEX,3220,MILLTOWN BORO,59,44,0.005,95,54,0.007,62,48,0.005
C. K-8 / 401 - 750,MONMOUTH,270,BELMAR BORO,30,28,0.002,14,7,0.001,32,19,0.002
C. K-8 / 401 - 750,MONMOUTH,560,BRIELLE BORO,32,30,0.003,59,45,0.005,56,43,0.004
C. K-8 / 401 - 750,MONMOUTH,3830,OCEANPORT BORO,117,58,0.008,43,34,0.003,46,34,0.003
C. K-8 / 401 - 750,MONMOUTH,4770,SHREWSBURY BORO,130,60,0.009,159,59,0.011,124,60,0.008
C. K-8 / 401 - 750,MONMOUTH,5230,UNION BEACH,27,22,0.002,38,26,0.003,44,32,0.003
C. K-8 / 401 - 750,MONMOUTH,5640,WEST LONG BRANCH BORO,367,62,0.026,169,60,0.011,125,61,0.008
C. K-8 / 401 - 750,MORRIS,460,BOONTON TWP,26,20,0.002,34,22,0.002,40,25,0.003
C. K-8 / 401 - 750,MORRIS,3090,MENDHAM BORO,77,53,0.006,45,36,0.003,42,29,0.003
C. K-8 / 401 - 750,MORRIS,3100,MENDHAM TWP,18,9,0.001,16,9,0.001,14,7,0.001
C. K-8 / 401 - 750,MORRIS,3380,MORRIS PLAINS BORO,64,47,0.004,52,40,0.004,57,44,0.004
C. K-8 / 401 - 750,MORRIS,4480,ROCKAWAY BORO,17,7,0.002,13,6,0.001,16,8,0.001
C. K-8 / 401 - 750,PASSAIC,420,BLOOMINGDALE BORO,66,48,0.004,41,30,0.002,91,56,0.005
C. K-8 / 401 - 750,PASSAIC,3640,NORTH HALEDON BORO,66,48,0.006,106,56,0.009,51,40,0.005
C. K-8 / 401 - 750,SOMERSET,240,BEDMINSTER TWP,100,56,0.006,68,48,0.004,64,49,0.004
C. K-8 / 401 - 750,SOMERSET,4850,SOUTH BOUND BROOK,15,5,0.001,12,5,0.001,36,21,0.003
C. K-8 / 401 - 750,SOMERSET,5540,WATCHUNG BORO,46,41,0.004,51,38,0.004,42,29,0.003
C. K-8 / 401 - 750,SUSSEX,90,ANDOVER REG,108,57,0.007,77,52,0.005,26,15,0.002
C. K-8 / 401 - 750,SUSSEX,1560,FRANKFORD TWP,11,3,0.001,16,9,0.001,9,2,0.001
C. K-8 / 401 - 750,SUSSEX,1570,FRANKLIN BORO,8,2,0.001,11,4,0.001,11,5,0.001
C. K-8 / 401 - 750,SUSSEX,1800,GREEN TWP,22,15,0.002,30,20,0.002,74,52,0.005
C. K-8 / 401 - 750,SUSSEX,2030,HARDYSTON TWP,27,22,0.002,41,30,0.003,46,34,0.003
C. K-8 / 401 - 750,UNION,3470,MOUNTAINSIDE BORO,67,50,0.006,43,34,0.004,36,21,0.003
C. K-8 / 401 - 750,WARREN,30,ALLAMUCHY TWP,29,27,0.002,35,23,0.003,40,25,0.003
D. K-8 / 751 +,,,1. State average - Operating Type K-8,38,,,38,,,38,,
D. K-8 / 751 +,,,2. State median - Operating Type K-8,32,,,39,,,39,,
D. K-8 / 751 +,,,5. State average - All operating types,40,,,43,,,39,,
D. K-8 / 751 +,,,6. State median - All operating types,32,,,36,,,36,,
D. K-8 / 751 +,ATLANTIC,10,ABSECON CITY,15,14,0.001,16,14,0.001,19,13,0.002
D. K-8 / 751 +,ATLANTIC,1690,GALLOWAY TWP,7,4,0.001,8,3,0.001,11,3,0.001
D. K-8 / 751 +,ATLANTIC,1940,HAMILTON TWP,27,40,0.002,46,59,0.004,24,22,0.002
D. K-8 / 751 +,ATLANTIC,2680,LINWOOD CITY,68,75,0.005,58,66,0.004,70,80,0.004
D. K-8 / 751 +,ATLANTIC,3480,MULLICA TWP,46,58,0.004,108,81,0.008,62,74,0.005
D. K-8 / 751 +,ATLANTIC,3720,NORTHFIELD CITY,74,76,0.006,47,62,0.004,51,63,0.004
D. K-8 / 751 +,ATLANTIC,4800,SOMERS POINT CITY,13,12,0.001,12,9,0.001,13,7,0.001
D. K-8 / 751 +,ATLANTIC,5350,VENTNOR CITY,59,71,0.004,31,39,0.002,50,60,0.003
D. K-8 / 751 +,BERGEN,40,ALLENDALE BORO,57,70,0.004,65,72,0.005,64,77,0.004
D. K-8 / 751 +,BERGEN,930,CLOSTER BORO,17,19,0.001,24,30,0.002,27,31,0.002
D. K-8 / 751 +,BERGEN,1230,EAST RUTHERFORD BORO,109,79,0.007,79,76,0.005,46,59,0.003
D. K-8 / 751 +,BERGEN,1470,FAIRVIEW BORO,36,51,0.004,46,59,0.005,43,51,0.004
D. K-8 / 751 +,BERGEN,1580,FRANKLIN LAKES BORO,54,68,0.003,76,75,0.004,27,31,0.001
D. K-8 / 751 +,BERGEN,2180,HILLSDALE BORO,14,13,0.001,16,14,0.001,31,38,0.002
D. K-8 / 751 +,BERGEN,2710,LITTLE FERRY BORO,95,78,0.009,97,80,0.009,51,63,0.004
D. K-8 / 751 +,BERGEN,3060,MAYWOOD BORO,9,6,0.001,9,5,0.001,20,14,0.002
D. K-8 / 751 +,BERGEN,3330,MONTVALE BORO,17,19,0.001,25,31,0.002,22,20,0.002
D. K-8 / 751 +,BERGEN,3760,OAKLAND BORO,53,66,0.004,44,54,0.003,54,67,0.003
D. K-8 / 751 +,BERGEN,4430,RIVER VALE TWP,32,47,0.002,60,67,0.004,25,27,0.002
D. K-8 / 751 +,BERGEN,5330,UPPER SADDLE RIVER BORO,9,6,0.001,37,45,0.003,39,48,0.002
D. K-8 / 751 +,BERGEN,5880,WOODCLIFF LAKE BORO,127,81,0.009,35,44,0.002,61,72,0.004
D. K-8 / 751 +,BERGEN,5920,WYCKOFF TWP,25,30,0.002,47,62,0.003,45,56,0.003
D. K-8 / 751 +,BURLINGTON,1280,EDGEWATER PARK TWP,33,49,0.003,39,48,0.003,29,35,0.002
D. K-8 / 751 +,BURLINGTON,1420,EVESHAM TWP,25,30,0.002,28,35,0.002,27,31,0.002
D. K-8 / 751 +,BURLINGTON,2850,LUMBERTON TWP,52,65,0.004,37,45,0.003,44,53,0.003
D. K-8 / 751 +,BURLINGTON,3080,MEDFORD TWP,25,30,0.002,22,26,0.002,16,10,0.001
D. K-8 / 751 +,BURLINGTON,3430,MOUNT HOLLY TWP,41,54,0.003,48,64,0.003,64,77,0.004
D. K-8 / 751 +,BURLINGTON,3440,MOUNT LAUREL TWP,5,2,0.000,8,3,0.001,18,11,0.001
D. K-8 / 751 +,BURLINGTON,4740,SHAMONG TWP,25,30,0.002,21,24,0.002,29,35,0.002
D. K-8 / 751 +,BURLINGTON,5130,TABERNACLE TWP,35,50,0.002,15,11,0.001,20,14,0.001
D. K-8 / 751 +,BURLINGTON,5720,WESTAMPTON,18,22,0.002,10,8,0.001,10,2,0.001
D. K-8 / 751 +,CAMDEN,260,BELLMAWR BORO,25,30,0.002,3,1,0.000,9,1,0.001
D. K-8 / 751 +,CAMDEN,330,BERLIN BORO,86,77,0.009,62,70,0.006,45,56,0.004
D. K-8 / 751 +,CAMDEN,1780,GLOUCESTER TWP,28,43,0.003,22,26,0.002,27,31,0.002
D. K-8 / 751 +,CAMDEN,4590,RUNNEMEDE BORO,26,36,0.002,57,65,0.005,50,60,0.004
D. K-8 / 751 +,CAMDEN,5080,STRATFORD BORO,8,5,0.001,18,17,0.001,12,5,0.001
D. K-8 / 751 +,CAMDEN,5400,VOORHEES TWP,10,9,0.001,16,14,0.001,21,16,0.001
D. K-8 / 751 +,CAPE MAY,5340,UPPER TWP,29,45,0.002,33,43,0.002,60,71,0.004
D. K-8 / 751 +,CUMBERLAND,5300,UPPER DEERFIELD TWP,2,1,0.000,18,17,0.001,11,3,0.001
