GROUP,CONAME,DIST,DISTNAME,PP12,RK12,PCT12,PP22,RK22,PCT22,PP32,RK32,PCT32
A. K-6,,,1. State average - Operating Type K-6,7920,,,8187,,,8525,,
A. K-6,,,2. State median - Operating Type K-6,8645,,,8848,,,9030,,
A. K-6,,,5. State average - All operating types,8421,,,8588,,,8933,,
A. K-6,,,6. State median - All operating types,8100,,,8342,,,8771,,
A. K-6,BERGEN,1270,EDGEWATER BORO,4432,1,0.452,6957,6,0.662,6654,4,0.583
A. K-6,BERGEN,3870,ORADELL BORO,7616,14,0.613,7322,11,0.597,7754,12,0.591
A. K-6,BERGEN,4410,RIVER EDGE BORO,7797,18,0.647,8176,19,0.657,9038,29,0.661
A. K-6,BERGEN,4620,SADDLE RIVER BORO,11414,51,0.523,11356,51,0.509,13074,55,0.528
A. K-6,BURLINGTON,200,BASS RIVER TWP,9518,39,0.579,11987,54,0.606,9949,37,0.605
A. K-6,BURLINGTON,830,CHESTERFIELD TWP,6035,3,0.564,6039,2,0.562,6277,1,0.577
A. K-6,BURLINGTON,2960,MANSFIELD TWP,7094,11,0.597,6998,8,0.522,7622,9,0.588
A. K-6,BURLINGTON,3650,NORTH HANOVER TWP,9558,40,0.620,9682,36,0.615,9181,31,0.596
A. K-6,BURLINGTON,5010,SPRINGFIELD TWP,9720,43,0.631,10810,47,0.613,12826,54,0.663
A. K-6,CAMDEN,2540,LAUREL SPRINGS BORO,7853,19,0.634,7577,13,0.638,7594,8,0.638
A. K-6,CAMDEN,5560,WATERFORD TWP,6821,8,0.569,8011,17,0.576,8218,16,0.559
A. K-6,CAPE MAY,710,CAPE MAY CITY,15044,56,0.634,11869,52,0.606,11526,49,0.590
A. K-6,CAPE MAY,2840,LOWER TWP,8485,27,0.628,7970,16,0.596,8190,15,0.602
A. K-6,CAPE MAY,5610,WEST CAPE MAY BORO,9290,37,0.610,9093,31,0.626,9394,33,0.626
A. K-6,ESSEX,1400,ESSEX FELLS BORO,11784,52,0.635,12163,55,0.644,12385,53,0.626
A. K-6,ESSEX,1465,FAIRFIELD TWP,8917,32,0.635,9768,37,0.647,9648,34,0.643
A. K-6,ESSEX,3630,NORTH CALDWELL BORO,9047,33,0.635,9933,40,0.651,10191,39,0.618
A. K-6,ESSEX,4530,ROSELAND BORO,8584,28,0.626,10050,41,0.610,9375,32,0.618
A. K-6,GLOUCESTER,1180,EAST GREENWICH TWP,5940,2,0.638,6096,3,0.619,6565,2,0.620
A. K-6,GLOUCESTER,1330,ELK TWP,7766,16,0.640,8492,23,0.644,8796,23,0.628
A. K-6,GLOUCESTER,1590,FRANKLIN TWP,6819,7,0.607,7056,9,0.611,7775,13,0.608
A. K-6,GLOUCESTER,2070,HARRISON TWP,7045,10,0.665,6853,5,0.653,7251,6,0.650
A. K-6,GLOUCESTER,2990,MANTUA TWP,7983,22,0.642,8527,26,0.646,9021,28,0.651
A. K-6,GLOUCESTER,3490,NATIONAL PARK BORO,8705,29,0.632,8272,21,0.612,8738,22,0.607
A. K-6,GLOUCESTER,4880,SOUTH HARRISON TWP,6193,4,0.601,5697,1,0.580,6577,3,0.585
A. K-6,GLOUCESTER,5120,SWEDESBORO-WOOLWICH,6354,5,0.636,6593,4,0.616,7476,7,0.644
A. K-6,GLOUCESTER,5590,WENONAH BORO,7749,15,0.671,8767,28,0.673,8799,24,0.671
A. K-6,GLOUCESTER,5740,WESTVILLE BORO,8875,31,0.687,8616,27,0.679,8972,26,0.663
A. K-6,GLOUCESTER,5870,WOODBURY HEIGHTS BORO,8440,26,0.657,9365,32,0.663,10106,38,0.648
A. K-6,HUNTERDON,2590,LEBANON BORO,12155,53,0.483,10842,48,0.491,9688,35,0.484
A. K-6,MONMOUTH,130,ATLANTIC HIGHLANDS BORO,9146,35,0.671,9839,39,0.706,8550,18,0.660
A. K-6,MONMOUTH,2160,HIGHLANDS BORO,11372,50,0.584,10558,45,0.542,12091,52,0.540
A. K-6,MONMOUTH,4520,ROOSEVELT BORO,10927,49,0.582,9621,35,0.615,10485,43,0.617
A. K-6,MORRIS,3240,MINE HILL TWP,6480,6,0.612,6995,7,0.599,6984,5,0.603
A. K-6,OCEAN,230,BEACH HAVEN BORO,14657,55,0.645,11932,53,0.591,11935,50,0.536
A. K-6,OCEAN,320,BERKELEY TWP,7249,12,0.586,7233,10,0.575,7742,11,0.579
A. K-6,OCEAN,1150,EAGLESWOOD TWP,9802,46,0.642,9825,38,0.651,10461,42,0.646
A. K-6,OCEAN,2350,ISLAND HEIGHTS BORO,9635,41,0.644,11025,50,0.630,10302,40,0.655
A. K-6,OCEAN,2690,LITTLE EGG HARBOR TWP,8147,24,0.620,8928,29,0.630,8685,21,0.615
A. K-6,OCEAN,2760,LONG BEACH ISLAND,12264,54,0.593,13463,56,0.564,13723,56,0.571
A. K-6,OCEAN,3800,OCEAN GATE BORO,8054,23,0.555,8494,24,0.493,12079,51,0.644
A. K-6,OCEAN,3820,OCEAN TWP,9087,34,0.596,10954,49,0.665,10404,41,0.598
A. K-6,OCEAN,4710,SEASIDE HEIGHTS BORO,10377,48,0.418,9528,34,0.444,9692,36,0.606
A. K-6,OCEAN,5020,STAFFORD TWP,7959,21,0.576,7715,14,0.578,8285,17,0.575
A. K-6,OCEAN,5220,TUCKERTON BORO,7044,9,0.599,7548,12,0.613,7706,10,0.619
A. K-6,SUSSEX,1630,FREDON TWP,7796,17,0.600,8296,22,0.546,9018,27,0.549
A. K-6,SUSSEX,1980,HAMPTON TWP,9738,44,0.624,10731,46,0.657,11083,47,0.653
A. K-6,SUSSEX,4650,SANDYSTON-WALPACK TWP,10332,47,0.641,10455,43,0.632,11215,48,0.615
A. K-6,SUSSEX,5040,STILLWATER TWP,9320,38,0.646,9496,33,0.634,10523,44,0.618
A. K-6,WARREN,400,BLAIRSTOWN TWP,8166,25,0.620,8122,18,0.592,8963,25,0.594
A. K-6,WARREN,1620,FRANKLIN TWP,9795,45,0.619,10506,44,0.612,10543,45,0.607
A. K-6,WARREN,1670,FRELINGHUYSEN TWP,9197,36,0.633,9019,30,0.605,8645,19,0.619
A. K-6,WARREN,2470,KNOWLTON TWP,9703,42,0.657,10146,42,0.673,10881,46,0.650
A. K-6,WARREN,2970,MANSFIELD TWP,7441,13,0.696,7844,15,0.696,7860,14,0.689
A. K-6,WARREN,5480,WASHINGTON BORO,8709,30,0.691,8500,25,0.688,8683,20,0.654
A. K-6,WARREN,5530,WASHINGTON TWP,7896,20,0.596,8227,20,0.575,9151,30,0.591
B. K-8 / 0 - 400,,,1. State average - Operating Type K-8,8266,,,8539,,,9037,,
B. K-8 / 0 - 400,,,2. State median - Operating Type K-8,8403,,,8669,,,9058,,
B. K-8 / 0 - 400,,,5. State average - All operating types,8421,,,8588,,,8933,,
B. K-8 / 0 - 400,,,6. State median - All operating types,8100,,,8342,,,8771,,
B. K-8 / 0 - 400,ATLANTIC,1410,ESTELL MANOR CITY,7291,11,0.535,8474,24,0.547,8536,21,0.555
B. K-8 / 0 - 400,ATLANTIC,4240,PORT REPUBLIC CITY,8872,38,0.582,8084,20,0.588,8649,23,0.599
B. K-8 / 0 - 400,ATLANTIC,5760,WEYMOUTH TWP,8650,34,0.611,9334,39,0.627,9109,32,0.618
B. K-8 / 0 - 400,BERGEN,80,ALPINE BORO,13901,71,0.543,13779,72,0.570,14008,73,0.564
B. K-8 / 0 - 400,BERGEN,3350,MOONACHIE BORO,12107,67,0.429,10348,56,0.458,10447,52,0.554
B. K-8 / 0 - 400,BERGEN,4870,SOUTH HACKENSACK TWP,8947,44,0.525,9687,49,0.517,10160,49,0.552
B. K-8 / 0 - 400,BURLINGTON,380,BEVERLY CITY,8261,27,0.641,8389,23,0.590,9033,28,0.601
B. K-8 / 0 - 400,BURLINGTON,1030,DELANCO TWP,7427,13,0.596,7511,12,0.583,8570,22,0.564
B. K-8 / 0 - 400,BURLINGTON,3540,NEW HANOVER TWP,10508,61,0.595,10983,62,0.577,12395,70,0.595
B. K-8 / 0 - 400,BURLINGTON,4460,RIVERTON,7266,10,0.599,7133,7,0.592,7869,12,0.596
B. K-8 / 0 - 400,BURLINGTON,5490,WASHINGTON TWP,13565,70,0.550,14951,73,0.539,12245,69,0.531
B. K-8 / 0 - 400,BURLINGTON,5890,WOODLAND TWP,8651,35,0.626,9889,51,0.635,10124,47,0.641
