CO,DIST,IND1,IND2,IND3,IND4,IND5,IND6,IND7,IND8,IND9,IND10,IND11,IND12,IND13,IND15,ENROLL,DISTNAME,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,COUNTY
80,6064,3726758,2339685,2124685,80000,135000,653865,528865,729833,642530,558375,0,0,0,100000,373,Dr Lena Edwards Academic CS,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6068,5207777,3812763,3323163,423600,66000,680197,361094,1031698,853698,793787,0,0,0,132000,534,M E T S Charter School,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6082,5712217,3935833,3025817,350000,560016,572944,404220,810440,504440,240000,0,0,0,0,600,Beloved Community Charter School,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6093,2066491,1134510,918760,57900,157850,240083,102025,572060,203128,400000,0,0,0,0,235,Jersey City Global CS,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6420,3587622,2695309,2532885,48149,114275,657637,524998,480528,392158,385408,0,0,0,29000,288,Elysian CS of Hoboken,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6720,3757902,2240941,2003941,146500,90500,618422,280372,948084,707648,639827,0,0,0,0,275,Hoboken CS,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6910,5271812,4288844,4070844,172000,46000,948067,753967,983028,644228,231100,0,0,0,23000,580,Jersey City Comm. CS,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6915,4623262,2694773,2469773,115000,110000,876093,603593,777995,567995,1059400,0,0,0,0,489,Jersey City Golden Door,HUDSON,K. CHARTER,C,,,1,HUDSON
80,7115,4400389,3515037,3303620,76217,135200,773804,575254,808310,534410,247807,0,0,0,0,535,Learning Community CS,HUDSON,K. CHARTER,C,,,1,HUDSON
80,7830,2354136,1759147,1576147,100000,83000,221737,73737,409725,297725,373528,0,0,0,0,240,Soaring Heights CS,HUDSON,K. CHARTER,C,,,1,HUDSON
80,8060,4922800,3504342,3272342,99500,132500,626646,514146,836312,669812,910000,0,0,0,142000,420,University Academy CS,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6017,8583858,5869704,5208951,467107,193646,850633,274355,2611260,2094453,1266580,0,0,0,5224,748,Foundation Academy CS,MERCER,K. CHARTER,C,,,1,MERCER
80,6025,5011326,3336117,2041968,474000,820149,892882,734882,1131328,721893,525000,0,0,0,15000,374,Paul Robeson Humanities  CS,MERCER,K. CHARTER,C,,,1,MERCER
80,6810,1104854,729278,616678,35000,77600,168140,105540,318149,262549,103642,0,0,0,0,90,International CS of Trenton,MERCER,K. CHARTER,C,,,1,MERCER
80,7500,2403076,1777655,1437445,273250,66960,297987,183237,454197,369197,489800,0,0,0,0,219,Pace CS of Hamilton,MERCER,K. CHARTER,C,,,1,MERCER
80,7540,4374630,2867739,2686239,133000,48500,793659,500059,980801,692712,159280,0,0,0,6000,348,Princeton CS,MERCER,K. CHARTER,C,,,1,MERCER
80,8140,4551819,2936712,2394892,309133,232687,920041,559041,820489,684329,769550,0,0,0,0,358,Village CS,MERCER,K. CHARTER,C,,,1,MERCER
80,6032,4625019,3083176,2558176,370000,155000,957587,503123,767256,592256,562000,0,0,0,200000,399,Academy for Urban Leadership CS,MIDDLESEX,K. CHARTER,C,,,1,MIDDLESEX
80,6041,3110846,1956145,1881793,60297,14055,336208,168708,693293,473321,559500,0,0,0,37000,298,Hatikvah International CS,MIDDLESEX,K. CHARTER,C,,,1,MIDDLESEX
80,6635,4357648,3305471,3028871,155100,121500,624946,419066,1123229,845810,132452,0,0,0,85000,383,Greater Brunswick CS,MIDDLESEX,K. CHARTER,C,,,1,MIDDLESEX
80,6010,2620803,1550453,1373987,67750,108716,615764,414210,607724,517966,438853,0,0,0,43960,190,Academy Charter High School,MONMOUTH,K. CHARTER,C,,,1,MONMOUTH
80,6740,2439376,1346536,1305536,35000,6000,418831,231381,569347,404119,616100,0,0,0,0,207,Hope Academy CS,MONMOUTH,K. CHARTER,C,,,1,MONMOUTH
80,7720,2035181,1582757,1443757,111000,28000,395266,303266,498519,402959,79000,0,0,0,33000,178,The Red Bank CS,MONMOUTH,K. CHARTER,C,,,1,MONMOUTH
80,8050,2424310,1553600,1472995,45349,35256,457931,273497,546848,392246,354288,0,0,0,9258,203,Unity CS,MORRIS,K. CHARTER,C,,,1,MORRIS
80,6021,8722613,4573357,4162007,314000,97350,2404174,1620480,1381490,975785,2073165,0,0,0,192466,799,Community Charter School of Paterson,PASSAIC,K. CHARTER,C,,,1,PASSAIC
80,6079,2213686,1336330,1024974,110000,201356,305582,230582,519084,435084,430000,0,0,0,0,187,John P Holland Charter School,PASSAIC,K. CHARTER,C,,,1,PASSAIC
80,6080,5420012,3735925,2925573,629552,180800,660864,452464,1615881,760883,784564,0,0,0,35000,534,Passaic Arts and Science CS,PASSAIC,K. CHARTER,C,,,1,PASSAIC
80,6096,3898754,2158369,1715185,371500,71684,594707,417807,1398318,717652,556492,0,0,0,0,384,Paterson Arts and Science CS,PASSAIC,K. CHARTER,C,,,1,PASSAIC
80,6230,957658,741206,546206,125000,70000,143636,74536,283237,210737,60000,0,0,0,0,115,Classical Academy CS of Clifton,PASSAIC,K. CHARTER,C,,,1,PASSAIC
80,7503,13621615,7785231,6953151,375086,456994,2607143,2001641,2597588,2127381,2865797,0,0,0,1042429,1067,Paterson CS for Sci/Tech,PASSAIC,K. CHARTER,C,,,1,PASSAIC
80,6018,3498046,2102564,1890012,100532,112020,652545,480245,777411,635576,601343,0,0,0,0,311,Central Jersey College Prep CS,SOMERSET,K. CHARTER,C,,,1,SOMERSET
80,6081,2246277,1533944,1217420,219000,97524,343778,231778,626416,536166,353975,0,0,0,0,294,Thomas Edison EnergySmart CS,SOMERSET,K. CHARTER,C,,,1,SOMERSET
80,7850,2543739,1819762,1789566,24896,5300,569882,464094,521076,394266,70951,0,0,0,29573,224,Sussex County CS for Technology,SUSSEX,K. CHARTER,C,,,1,SUSSEX
80,6033,2872021,1884187,1679887,105000,99300,477766,345718,565005,379755,536544,0,0,0,20000,227,The Barack Obama Green Charter HS,UNION,K. CHARTER,C,,,1,UNION
80,6217,4291522,2410916,2252253,113230,45433,371387,218387,1156914,225370,959550,0,0,0,0,401,Central Jersey Arts CS,UNION,K. CHARTER,C,,,1,UNION
80,7600,2769761,1746806,1473998,104258,168550,540764,328284,750967,547967,124000,0,0,0,0,252,Queen City Academy CS,UNION,K. CHARTER,C,,,1,UNION
80,8010,3756631,2396517,1988939,158000,249578,488093,354627,891348,544198,667143,0,0,0,0,338,Union County TEAMS CS,UNION,K. CHARTER,C,,,1,UNION
80,7727,1416693,1030768,957759,68009,5000,213517,27891,304121,234766,43895,0,0,0,16270,125,Ridge and Valley CS,WARREN,K. CHARTER,C,,,1,WARREN
