CO,DIST,IND1,IND2,IND3,IND4,IND5,IND6,IND7,IND8,IND9,IND10,IND11,IND12,IND13,IND15,ENROLL,DISTNAME,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,COUNTY
5,4460,3651944,2160434,2021410,109096,29928,576980,519501,414409,342646,434526,172312,0,65595,158411,303,RIVERTON,BURLINGTON,B. K-8 / 0 - 400,2,GH,,1,BURLINGTON
5,4740,11379269,7121978,6781975,174356,165647,1505166,1379809,1347048,1129210,1281092,838571,0,123985,0,834,SHAMONG TWP,BURLINGTON,D. K-8 / 751 +,2,GH,,1,BURLINGTON
5,4930,11473227,6791789,6322202,289076,180511,1678784,1303381,1401898,1083335,1484714,1068263,0,116041,49282,709,SOUTHAMPTON TWP,BURLINGTON,C. K-8 / 401 - 750,2,DE,,1,BURLINGTON
5,5010,4316401,2644952,2495977,130081,18894,729178,519059,493663,379078,436788,254939,0,0,56193,245,SPRINGFIELD TWP,BURLINGTON,A. K-6,1,FG,,1,BURLINGTON
5,5130,11358990,6539414,6058852,252013,228549,1918012,1700197,1372405,1161021,1346121,704718,0,77002,84859,763,TABERNACLE TWP,BURLINGTON,D. K-8 / 751 +,2,GH,,1,BURLINGTON
5,5490,866136,466710,397329,20003,49378,147487,94525,75842,2582,176096,43650,0,0,0,31,WASHINGTON TWP,BURLINGTON,B. K-8 / 0 - 400,2,A,,1,BURLINGTON
5,5720,10819059,7022900,6641061,354860,26979,1372363,1232959,1042690,874947,1335154,619397,0,45952,298779,991,WESTAMPTON,BURLINGTON,D. K-8 / 751 +,2,GH,,1,BURLINGTON
5,5805,51369826,28671533,26634354,1046671,990508,7268974,6911645,6477965,4800783,7936596,4223563,0,915198,293004,3902,WILLINGBORO TWP,BURLINGTON,G. K-12 / 3501 +,3,DE,,1,BURLINGTON
5,5890,2260633,1436379,1348626,33211,54542,182669,173902,269785,218664,322177,192156,34621,5487,0,145,WOODLAND TWP,BURLINGTON,B. K-8 / 0 - 400,2,DE,,1,BURLINGTON
7,150,19758501,11501718,11062223,332587,106908,2907187,2660115,2305995,1997850,2013126,1226095,38000,927416,79877,1410,AUDUBON BORO,CAMDEN,E. K-12 / 0 - 1800,3,DE,,1,CAMDEN
7,190,7585736,4876733,4729136,107640,39957,1056719,853924,819031,613926,808986,381456,0,24267,8441,613,BARRINGTON BORO,CAMDEN,C. K-8 / 401 - 750,2,FG,,1,CAMDEN
7,260,12989675,8131839,7597829,193987,340023,2015953,1432893,1284927,1083712,1454658,561283,0,102030,75770,1139,BELLMAWR BORO,CAMDEN,D. K-8 / 751 +,2,B,,1,CAMDEN
7,330,9372836,6110056,5797780,268614,43662,1220536,901594,1172567,985966,770915,436105,0,98763,208502,868,BERLIN BORO,CAMDEN,D. K-8 / 751 +,2,DE,,1,CAMDEN
7,340,8955408,5522543,5209513,102735,210295,1565133,1331785,930419,578477,811372,382135,0,29827,0,631,BERLIN TWP,CAMDEN,C. K-8 / 401 - 750,2,CD,,1,CAMDEN
7,390,50575194,27607955,25825903,1049295,732757,8396993,7287906,4949523,4202326,7100910,3830926,16994,2414679,788427,3852,BLACK HORSE PIKE REGIONAL,CAMDEN,H. 7-12 / 9-12,5,DE,,1,CAMDEN
7,580,3888931,2441945,2292002,103216,46727,546434,319811,455923,350985,350119,162455,32729,61781,14378,336,BROOKLAWN BORO,CAMDEN,B. K-8 / 0 - 400,2,B,,1,CAMDEN
7,680,246289086,137124467,115342143,10240101,11542223,42238571,37359765,27900954,21383497,36469674,18200417,0,1720203,1663083,11687,CAMDEN CITY,CAMDEN,G. K-12 / 3501 +,3,A,1,1,CAMDEN
7,700,39752736,20193957,18428727,1276541,488689,3692754,3435620,6967977,5256843,7266091,3188373,0,1525421,17400,2145,CAMDEN COUNTY VOCATIONAL,CAMDEN,J. VOC,8,,,1,CAMDEN
7,800,145708919,92280714,86994963,1897326,3388425,22592029,19284090,14594555,12773768,13389158,6546006,0,2800124,315782,11270,CHERRY HILL TWP,CAMDEN,G. K-12 / 3501 +,3,GH,,1,CAMDEN
7,880,6120365,4001124,3753664,97467,149993,765438,435021,775118,645465,501196,227797,0,49440,24249,455,CLEMENTON BORO,CAMDEN,C. K-8 / 401 - 750,2,B,,1,CAMDEN
7,940,27512724,15955664,15003536,647132,304996,4102761,3787284,2843575,2478598,3708046,2229911,52991,849487,139455,1867,COLLINGSWOOD BORO,CAMDEN,F. K-12 / 1801 - 3500,3,FG,,1,CAMDEN
7,1255,28320314,15992344,14149193,1658236,184915,4048391,3471019,3045399,2626557,3539963,1519228,124000,1459782,480487,2043,EASTERN CAMDEN COUNTY REG,CAMDEN,H. 7-12 / 9-12,5,GH,,1,CAMDEN
7,1720,3945869,2563001,2414365,54848,93788,599897,496658,334554,200387,339486,130344,0,108932,0,277,GIBBSBORO BORO,CAMDEN,B. K-8 / 0 - 400,2,FG,,1,CAMDEN
7,1770,35384765,20722693,19848889,677951,195853,6438759,5811486,2931026,2488539,4403526,2187742,0,842133,113459,2085,GLOUCESTER CITY,CAMDEN,F. K-12 / 1801 - 3500,3,B,1,1,CAMDEN
7,1780,80689801,53975544,50874248,2075184,1026112,10053120,9065510,7734597,6118827,8055585,3712457,0,673949,17549,6750,GLOUCESTER TWP,CAMDEN,D. K-8 / 751 +,2,DE,,1,CAMDEN
7,1880,17408446,10850488,10534387,190669,125432,2230243,2047409,1794773,1421648,1809260,1050588,0,708914,0,1267,HADDON HEIGHTS BORO,CAMDEN,E. K-12 / 0 - 1800,3,GH,,1,CAMDEN
7,1890,26754348,15248905,14340644,736090,172171,4246230,3398995,3099051,2645522,3243563,2064235,0,768039,206550,2063,HADDON TWP,CAMDEN,F. K-12 / 1801 - 3500,3,FG,,1,CAMDEN
7,1900,30187296,18383567,16572203,528638,1282726,3970987,3464352,2933140,2494738,3488997,820835,0,1343713,188269,2573,HADDONFIELD BORO,CAMDEN,F. K-12 / 1801 - 3500,3,J,,1,CAMDEN
7,2540,2269833,1447741,1327566,76888,43287,290030,153154,282711,210087,239176,24374,0,7359,0,191,LAUREL SPRINGS BORO,CAMDEN,A. K-6,1,DE,,1,CAMDEN
7,2560,4619044,2640364,2353957,236360,50047,864169,663702,499630,311018,609399,237006,0,5482,221953,276,LAWNSIDE BORO,CAMDEN,B. K-8 / 0 - 400,2,B,,1,CAMDEN
7,2670,31281873,18406132,16974928,713009,718195,4544892,4046943,3965062,2967530,3521728,1894253,0,843307,345845,2456,LINDENWOLD BORO,CAMDEN,F. K-12 / 1801 - 3500,3,B,,1,CAMDEN
7,2890,5777559,3782637,3630228,130626,21783,649630,458900,689652,421717,597604,267829,0,58036,2226,394,MAGNOLIA BORO,CAMDEN,C. K-8 / 401 - 750,2,CD,,1,CAMDEN
7,3110,4652058,2884014,2684882,111564,87568,571031,391793,677212,434646,474975,33911,0,44242,0,378,MERCHANTVILLE BORO,CAMDEN,B. K-8 / 0 - 400,2,DE,,1,CAMDEN
7,3420,5829209,3482100,3208324,162011,111765,891636,731653,851074,678760,586836,311684,0,17562,26900,426,MOUNT EPHRAIM BORO,CAMDEN,C. K-8 / 401 - 750,2,CD,,1,CAMDEN
7,3770,4843825,3007555,2819936,83082,104537,833129,343806,487849,224374,470186,18517,0,43303,0,376,OAKLYN BORO,CAMDEN,E. K-12 / 0 - 1800,3,CD,,1,CAMDEN
7,4060,67298103,41216419,40287498,726557,202364,7778800,6783582,6959252,5231793,9776938,5918794,0,1050111,1154426,5115,PENNSAUKEN TWP,CAMDEN,G. K-12 / 3501 +,3,CD,,1,CAMDEN
7,4110,28066635,16581518,15894964,361803,324751,3986508,3160153,2564339,2014647,4086299,2016555,0,716172,48092,1900,PINE HILL BORO,CAMDEN,F. K-12 / 1801 - 3500,3,B,,1,CAMDEN
7,4590,9982728,6126445,5838634,192628,95183,1587329,1452803,1260782,981601,911280,558697,23500,70172,302946,842,RUNNEMEDE BORO,CAMDEN,D. K-8 / 751 +,2,B,,1,CAMDEN
7,4790,6480841,4294141,3859177,383832,51132,716039,611730,793905,495165,641502,22553,0,33977,58258,532,SOMERDALE BORO,CAMDEN,C. K-8 / 401 - 750,2,CD,,1,CAMDEN
7,5035,13165025,7144736,6698648,276784,169304,1887210,1738330,1354944,727761,1800233,716766,0,977903,5971,902,STERLING HIGH SCHOOL DIST,CAMDEN,H. 7-12 / 9-12,5,DE,,1,CAMDEN
7,5080,10684904,6404690,6121837,198628,84225,1544009,1316871,1388601,1190874,1142216,651397,0,101894,14099,847,STRATFORD BORO,CAMDEN,D. K-8 / 751 +,2,DE,,1,CAMDEN
7,5400,41118748,26555477,25128187,741270,686020,5482423,5256779,3819923,2889005,4910349,1528268,0,334111,362884,3010,VOORHEES TWP,CAMDEN,D. K-8 / 751 +,2,I,,1,CAMDEN
7,5560,12491519,7197552,6955596,199484,42472,2634247,2190157,1254279,1006085,1299003,210259,0,437,22061,898,WATERFORD TWP,CAMDEN,A. K-6,1,DE,,1,CAMDEN
7,5820,72798057,43310557,38629057,2131853,2549647,11457451,8292613,7205387,5524931,8690995,60422,0,1217887,1620484,4862,WINSLOW TWP,CAMDEN,G. K-12 / 3501 +,3,CD,,1,CAMDEN
7,5900,4694356,2868425,2707310,87812,73303,656538,275860,650071,368463,497879,16444,0,21444,37847,418,WOODLYNNE BORO,CAMDEN,B. K-8 / 0 - 400,2,B,,1,CAMDEN
9,170,2845554,1663615,1530276,83271,50068,437186,273922,134798,93853,494102,146870,83681,28371,25205,57,AVALON BORO,CAPE MAY,B. K-8 / 0 - 400,2,FG,,1,CAPE MAY
9,710,3136761,1901015,1758520,109008,33487,475615,306986,299764,250184,389935,176216,16000,52577,0,160,CAPE MAY CITY,CAPE MAY,A. K-6,1,CD,,1,CAPE MAY
9,715,11395968,6014003,5806478,73881,133644,2213484,2127698,1085434,905411,2005645,682411,69531,0,137501,271,CAPE MAY CO SPECIAL SERV,CAPE MAY,I. CSSD,7,,,1,CAPE MAY
9,720,13144862,7277459,6644584,498545,134330,1216358,1169076,1901850,1627529,2149727,893132,0,349360,80263,688,CAPE MAY CO VOCATIONAL,CAPE MAY,J. VOC,8,,,1,CAPE MAY
9,1080,9289680,5756906,5413142,340814,2950,1195820,1100448,1045072,723166,1056225,370191,0,58470,20355,579,DENNIS TWP,CAPE MAY,C. K-8 / 401 - 750,2,CD,,1,CAPE MAY
9,2820,22966701,13907911,13400666,456848,50397,2527823,2332276,2253428,1750537,2934092,1518374,165810,927154,359747,1396,LOWER CAPE MAY REGIONAL,CAPE MAY,H. 7-12 / 9-12,4,B,,1,CAPE MAY
9,2840,24404592,14548812,14018763,432335,97714,4019654,3603487,2255329,1973459,3227931,1965139,0,0,173267,1826,LOWER TWP,CAPE MAY,A. K-6,1,B,,1,CAPE MAY
9,3130,33789091,18567834,17717210,759637,90987,4760753,4343641,3325707,2167019,5647560,1833622,0,883367,13100,2514,MIDDLE TWP,CAPE MAY,F. K-12 / 1801 - 3500,3,B,,1,CAPE MAY
9,3680,5979435,3532169,3266159,200825,65185,1121561,926311,511477,399135,701787,429641,18000,90731,78281,320,NORTH WILDWOOD CITY,CAPE MAY,B. K-8 / 0 - 400,2,A,,1,CAPE MAY
9,3780,33495775,21053118,19637400,990036,425682,4101478,3622060,3184055,2470980,4118343,2146981,0,1038186,139338,2092,OCEAN CITY,CAPE MAY,F. K-12 / 1801 - 3500,3,DE,,1,CAPE MAY
9,5060,2195357,1320046,1115155,127645,77246,361459,219866,175958,26998,331144,104947,0,4521,21378,74,STONE HARBOR BORO,CAPE MAY,B. K-8 / 0 - 400,2,FG,,1,CAPE MAY
9,5340,18408635,11247766,10448758,654946,144062,2677482,2105441,1982607,1533600,2381084,953856,0,74261,90769,1369,UPPER TWP,CAPE MAY,D. K-8 / 751 +,2,FG,,1,CAPE MAY
9,5610,1093962,685360,623884,51739,9737,231061,123935,59105,5632,118373,41685,0,63,40236,75,WEST CAPE MAY BORO,CAPE MAY,A. K-6,1,DE,,1,CAPE MAY
9,5790,14725614,8679694,8304989,282100,92605,2347301,1978662,1670234,1316478,1411578,812791,0,611644,15362,846,WILDWOOD CITY,CAPE MAY,E. K-12 / 0 - 1800,3,A,,1,CAPE MAY
9,5800,5029933,2998144,2868508,115849,13787,933190,715915,282650,229281,687172,308091,11500,116844,75385,240,WILDWOOD CREST BORO,CAPE MAY,B. K-8 / 0 - 400,2,B,,1,CAPE MAY
9,5840,3230856,2095419,2045577,27986,21856,496291,353607,355950,259727,239670,0,0,3771,0,221,WOODBINE BORO,CAPE MAY,B. K-8 / 0 - 400,2,A,,1,CAPE MAY
11,540,79782244,47361978,43739971,3022428,599579,14810905,13027720,8010376,6161879,8179995,5128740,0,904714,797547,5481,BRIDGETON CITY,CUMBERLAND,G. K-12 / 3501 +,3,A,1,1,CUMBERLAND
11,950,6904889,4694835,4478684,141438,74713,676534,414942,787325,533065,739008,57403,1310,5751,0,579,COMMERCIAL TWP,CUMBERLAND,C. K-8 / 401 - 750,2,A,,1,CUMBERLAND
11,995,7095863,3519567,3107583,309215,102769,693522,563962,1829052,1554611,1007115,422427,0,41696,31586,412,CUMBERLAND CO VOCATIONAL,CUMBERLAND,J. VOC,8,,,1,CUMBERLAND
11,997,16392458,8736112,8196160,374021,165931,2474176,2076122,2235436,1882982,2254740,1128043,0,676948,88136,1246,CUMBERLAND REGIONAL,CUMBERLAND,H. 7-12 / 9-12,5,B,,1,CUMBERLAND
11,1020,4081220,2649759,2558969,66512,24278,497104,340920,502596,390422,425733,69842,0,3886,0,336,DEERFIELD TWP,CUMBERLAND,B. K-8 / 0 - 400,2,B,,1,CUMBERLAND
11,1120,2583859,1574378,1526190,41620,6568,397769,225609,283348,142758,290777,109142,25000,4318,25000,189,DOWNE TWP,CUMBERLAND,B. K-8 / 0 - 400,2,A,,1,CUMBERLAND
11,1460,6939325,4572094,4384633,145308,42153,858484,492163,893960,676587,571142,93031,0,40988,3089,613,FAIRFIELD TWP,CUMBERLAND,C. K-8 / 401 - 750,2,A,,1,CUMBERLAND
11,1820,1280601,622084,546811,16093,59180,200891,142185,114640,9654,319878,4960,19848,3261,0,65,GREENWICH TWP,CUMBERLAND,B. K-8 / 0 - 400,2,CD,,1,CUMBERLAND
11,2270,5966900,3885089,3589800,264522,30767,751036,640136,506355,369882,711484,161975,0,112936,21322,515,HOPEWELL TWP,CUMBERLAND,C. K-8 / 401 - 750,2,CD,,1,CUMBERLAND
11,2570,5230116,3616645,3362097,202220,52328,462275,355479,573016,421762,503635,190642,0,56310,61561,509,LAWRENCE TWP,CUMBERLAND,C. K-8 / 401 - 750,2,A,,1,CUMBERLAND
11,3050,4558442,2874632,2740292,119249,15091,490122,372902,609260,517086,512053,273148,25000,4904,52852,423,MAURICE RIVER TWP,CUMBERLAND,C. K-8 / 401 - 750,2,B,,1,CUMBERLAND
11,3230,87615815,48434730,46529161,1383390,522179,17733557,16069643,9847198,7502442,10325325,5088877,0,1229863,370576,5782,MILLVILLE CITY,CUMBERLAND,G. K-12 / 3501 +,3,A,1,1,CUMBERLAND
11,5070,1530749,1002878,941817,26535,34526,115919,66985,179921,117681,223909,59467,3058,5064,0,116,STOW CREEK TWP,CUMBERLAND,B. K-8 / 0 - 400,2,CD,,1,CUMBERLAND
11,5300,11886450,7373191,7000999,306280,65912,1348418,1174704,1561179,1201270,1603661,759739,0,0,4900,906,UPPER DEERFIELD TWP,CUMBERLAND,D. K-8 / 751 +,2,B,,1,CUMBERLAND
11,5390,151423767,92968056,87984267,4401525,582264,23094176,20219403,14487438,11404610,17356537,8899293,0,1723283,1254170,9828,VINELAND CITY,CUMBERLAND,G. K-12 / 3501 +,3,A,1,1,CUMBERLAND
13,250,55961901,33576087,32350174,845189,380724,6802502,5509544,7477792,5679504,7076651,4270836,0,810930,15605,2929,BELLEVILLE TOWN,ESSEX,G. K-12 / 3501 +,3,CD,,1,ESSEX
13,410,76088889,47439571,46266968,874897,297706,8746786,5757145,10059328,8197604,7846753,4491402,0,1118095,568094,6176,BLOOMFIELD TWP,ESSEX,G. K-12 / 3501 +,3,DE,,1,ESSEX
13,660,35537996,19239334,18347299,635947,256088,5432758,4457509,4360280,3565369,5138202,2459277,0,1261382,59425,2636,CALDWELL-WEST CALDWELL,ESSEX,F. K-12 / 1801 - 3500,3,I,,1,ESSEX
13,760,21905253,11931680,11261527,603931,66222,3217766,2519579,3048340,2455056,2957069,1713812,0,738677,157081,1656,CEDAR GROVE TWP,ESSEX,E. K-12 / 0 - 1800,3,I,,1,ESSEX
13,1210,186748239,102789702,94553405,6885525,1350772,36670350,33389964,17480553,13760699,28109448,15445480,300000,1306518,888347,9425,EAST ORANGE,ESSEX,G. K-12 / 3501 +,3,A,1,1,ESSEX
13,1390,35462672,17650798,17010431,528066,112301,4341104,4139154,6001586,3492369,5999924,2188671,100000,1263244,194170,2182,ESSEX CO VOC-TECH,ESSEX,J. VOC,8,,,1,ESSEX
13,1400,3913172,2521869,2361157,127188,33524,551724,466260,437131,380383,395946,216166,0,819,0,207,ESSEX FELLS BORO,ESSEX,A. K-6,1,J,,1,ESSEX
13,1465,9708195,6283057,5947633,224856,110568,1414100,1071404,1105696,910049,892903,435298,0,0,25485,643,FAIRFIELD TWP,ESSEX,A. K-6,1,GH,,1,ESSEX
13,1750,25459257,14986342,14259297,700267,26778,3392899,2833608,3576914,2771546,2576906,1276638,0,908455,923430,1932,GLEN RIDGE BORO,ESSEX,F. K-12 / 1801 - 3500,3,I,,1,ESSEX
13,2330,106881142,59835562,53341661,719947,5773954,19481056,18112128,9862302,7825103,16440017,10072779,0,740660,107677,6568,IRVINGTON TOWNSHIP,ESSEX,G. K-12 / 3501 +,3,A,1,1,ESSEX
13,2730,84923833,52698089,50667466,1874537,156086,13215870,11368946,9554360,7434997,7677039,4681492,0,1568522,95219,5871,LIVINGSTON TWP,ESSEX,G. K-12 / 3501 +,3,I,,1,ESSEX
13,3190,70948346,43607122,41176462,1450721,979939,11807004,11229873,6869976,5876062,6923680,3943289,0,1550101,662082,4907,MILLBURN TWP,ESSEX,G. K-12 / 3501 +,3,J,,1,ESSEX
13,3310,100226201,58072413,56464617,1236895,370901,22078022,20069030,9150291,7628875,8868730,4665918,166215,1728552,29160,6697,MONTCLAIR TOWN,ESSEX,G. K-12 / 3501 +,3,I,,1,ESSEX
13,3570,640750344,312614002,297200708,10204469,5208825,144888805,134126384,72736749,58931396,99600007,68364611,2800000,6540649,1861792,37047,NEWARK CITY,ESSEX,G. K-12 / 3501 +,3,A,1,1,ESSEX
13,3630,10263117,6679706,6154479,400794,124433,1275802,941295,1157767,1053844,1145810,622578,0,0,27168,672,NORTH CALDWELL BORO,ESSEX,A. K-6,1,J,,1,ESSEX
13,3750,51899756,32604639,30148517,2363307,92815,6323938,5871693,6310119,5440478,5152258,3196283,0,1213588,95948,4020,NUTLEY TOWN,ESSEX,G. K-12 / 3501 +,3,FG,,1,ESSEX
13,3880,79386360,45539152,41261590,1864985,2412577,14173792,11518020,10376615,7418963,8179079,1577248,0,895174,335207,4922,CITY OF ORANGE TWP,ESSEX,G. K-12 / 3501 +,3,A,1,1,ESSEX
13,4530,6901185,4209906,4122194,76750,10962,1222243,765105,812548,702727,640405,304315,0,6114,0,419,ROSELAND BORO,ESSEX,A. K-6,1,I,,1,ESSEX
13,4900,97529483,57815003,50807724,1769673,5237606,13878629,11269004,10547133,8723466,13835833,4426633,0,1241131,0,6774,SOUTH ORANGE-MAPLEWOOD,ESSEX,G. K-12 / 3501 +,3,I,,1,ESSEX
13,5370,27369815,15824455,15121612,601839,101004,4115363,3969921,3402724,2808884,3077972,1789823,31408,888464,99332,2185,VERONA BORO,ESSEX,F. K-12 / 1801 - 3500,3,I,,1,ESSEX
13,5630,27368655,15820423,15023386,579697,217340,3455933,3012698,3062916,2695272,3627079,1895123,0,1402304,168893,1646,WEST ESSEX REGIONAL,ESSEX,H. 7-12 / 9-12,4,I,,1,ESSEX
13,5680,112143396,75432863,71903657,2615551,913655,12526295,11661737,11402157,10335531,10566406,6293229,0,1752828,713940,6846,WEST ORANGE TOWN,ESSEX,G. K-12 / 3501 +,3,GH,,1,ESSEX
15,860,16262197,9748084,9098331,469585,180168,2086449,1729728,2154765,1861143,1677974,870432,0,512091,47012,1392,CLAYTON BORO,GLOUCESTER,E. K-12 / 0 - 1800,3,CD,,1,GLOUCESTER
15,870,27313669,16061241,15406906,488293,166042,3525438,3161827,3210342,2661945,3167488,1458567,0,1111072,165295,2464,CLEARVIEW REGIONAL,GLOUCESTER,H. 7-12 / 9-12,4,FG,,1,GLOUCESTER
15,1100,52456588,32091051,30112237,970488,1008326,7144962,6659722,5622066,4762848,6423749,4241926,0,649323,209405,4345,DEPTFORD TWP,GLOUCESTER,G. K-12 / 3501 +,3,CD,,1,GLOUCESTER
15,1180,12014305,7442666,6912579,310639,219448,2001672,1717212,1261268,1057626,1301123,662492,0,0,23900,1221,EAST GREENWICH TWP,GLOUCESTER,A. K-6,1,FG,,1,GLOUCESTER
15,1330,4669716,3008327,2582379,119782,306166,670039,465588,475901,258109,474136,170126,32000,9314,33377,354,ELK TWP,GLOUCESTER,A. K-6,1,,,1,GLOUCESTER
15,1590,16005181,9771543,9073659,572359,125525,2159710,2006053,1767301,1414266,1994195,1124724,0,19144,257247,1385,FRANKLIN TWP,GLOUCESTER,A. K-6,1,CD,,1,GLOUCESTER
15,1715,14519402,7783117,7418739,266407,97971,2762963,2119567,1249895,1045086,1687500,705432,0,772755,274083,877,GATEWAY REGIONAL,GLOUCESTER,H. 7-12 / 9-12,4,CD,,1,GLOUCESTER
15,1730,30612335,18154010,17327435,612612,213963,4162739,3769734,3774774,2964094,3590305,2093384,0,511898,554515,2195,GLASSBORO,GLOUCESTER,F. K-12 / 1801 - 3500,3,B,,1,GLOUCESTER
15,1774,28043414,15600213,13777388,949803,873022,6323617,3609091,2896574,2237947,3099301,1622233,0,114838,79326,730,GLOUCESTER CO SPEC SERV,GLOUCESTER,I. CSSD,7,,,1,GLOUCESTER
15,1775,17644493,9518167,8613271,732361,172535,2514810,2272649,1325131,931417,3502082,1679643,152575,620737,157718,1373,GLOUCESTER CO VOCATIONAL,GLOUCESTER,J. VOC,8,,,1,GLOUCESTER
15,1830,8210044,4632451,4193355,115564,323532,1486293,1171510,869867,608005,1163873,607301,32974,16842,0,471,GREENWICH TWP,GLOUCESTER,C. K-8 / 401 - 750,2,DE,,1,GLOUCESTER
15,2070,15473815,10096857,9504483,492763,99611,1565656,1333705,1739483,1410091,1855963,871789,0,0,0,1473,HARRISON TWP,GLOUCESTER,A. K-6,1,GH,,1,GLOUCESTER
15,2440,25175835,14029560,13322916,548213,158431,3298160,3003448,3199139,2654838,3720475,2175445,0,924578,340149,2450,KINGSWAY REGIONAL,GLOUCESTER,H. 7-12 / 9-12,4,FG,,1,GLOUCESTER
15,2750,11682862,7199212,6456165,237305,505742,1904866,1726317,1058298,810434,1480904,246358,0,34498,93649,839,LOGAN TWP,GLOUCESTER,D. K-8 / 751 +,2,FG,,1,GLOUCESTER
15,2990,17327344,11188272,10775241,389601,23430,2316399,2056962,1822993,1404884,1950161,1082282,0,49519,82222,1312,MANTUA TWP,GLOUCESTER,A. K-6,1,FG,,1,GLOUCESTER
15,3280,68992587,40342781,37646491,1020285,1676005,11923791,8955592,7421528,6036417,7927614,534438,0,1267808,53884,5903,MONROE TWP,GLOUCESTER,G. K-12 / 3501 +,3,CD,,1,GLOUCESTER
15,3490,3681642,2251861,2098792,135346,17723,672879,363609,380593,198660,365199,171276,0,6416,35786,272,NATIONAL PARK BORO,GLOUCESTER,A. K-6,1,B,,1,GLOUCESTER
15,4020,17276243,10048975,9494435,288368,266172,2639333,2281435,2009373,1706088,1653482,816550,0,605530,204379,1164,PAULSBORO BORO,GLOUCESTER,E. K-12 / 0 - 1800,3,A,,1,GLOUCESTER
15,4140,20549133,12521584,11829502,313008,379074,2997345,2843017,2314602,2048258,2054755,1119494,70000,590847,27361,1447,PITMAN BORO,GLOUCESTER,E. K-12 / 0 - 1800,3,FG,,1,GLOUCESTER
15,4880,3669896,2126784,1969673,97242,59869,629608,394738,436763,268111,463424,9455,9482,946,15705,373,SOUTH HARRISON TWP,GLOUCESTER,A. K-6,1,FG,,1,GLOUCESTER
15,4940,22593855,12919046,12031918,301371,585757,3476622,3098324,2021911,1559973,2729984,1426377,0,868378,1014542,1758,DELSEA REGIONAL H.S DIST.,GLOUCESTER,H. 7-12 / 9-12,4,CD,,1,GLOUCESTER
15,5120,18818881,11600270,11175444,387068,37758,2658300,1662303,2185381,1782250,2320204,733329,0,51225,0,1760,SWEDESBORO-WOOLWICH,GLOUCESTER,A. K-6,1,DE,,1,GLOUCESTER
15,5500,114131127,69030902,63197405,1009037,4824460,17580964,15666070,12919883,11329180,11087023,6001494,929692,1974704,9527,7550,WASHINGTON TWP,GLOUCESTER,G. K-12 / 3501 +,3,FG,,1,GLOUCESTER
15,5590,2910064,1958338,1825452,68020,64866,367552,203716,322109,266116,250933,148920,0,11132,0,223,WENONAH BORO,GLOUCESTER,A. K-6,1,I,,1,GLOUCESTER
15,5620,36580187,20918563,19271937,1171222,475404,5646732,5050662,4005956,3217828,4771160,2646327,0,1138722,36759,2981,WEST DEPTFORD TWP,GLOUCESTER,F. K-12 / 1801 - 3500,3,DE,,1,GLOUCESTER
15,5740,4635350,3146661,3028820,105304,12537,714622,423758,432927,263153,323276,142678,0,17865,0,365,WESTVILLE BORO,GLOUCESTER,A. K-6,1,B,,1,GLOUCESTER
15,5860,20449362,12500543,11513512,392939,594092,3222793,3034610,2158238,1927976,1922510,935559,0,595679,178161,1508,WOODBURY CITY,GLOUCESTER,E. K-12 / 0 - 1800,3,B,,1,GLOUCESTER
15,5870,2999374,1987436,1892831,64268,30337,444556,250271,336672,224239,222538,85655,0,8172,14181,212,WOODBURY HEIGHTS BORO,GLOUCESTER,A. K-6,1,FG,,1,GLOUCESTER
17,220,105553660,68336559,64750783,3346058,239718,10118652,7859010,10233751,7345754,14454543,8661028,572450,1353060,371930,9479,BAYONNE CITY,HUDSON,G. K-12 / 3501 +,3,CD,,1,HUDSON
17,1200,2730232,1502746,1349453,145123,8170,405824,357042,456491,234002,355735,114609,0,9436,3468,278,EAST NEWARK BORO,HUDSON,B. K-8 / 0 - 400,2,A,,1,HUDSON
17,1850,9795868,5806310,5461276,316910,28124,1849071,1640779,1149833,848739,883535,416809,18612,47464,189785,1007,GUTTENBERG TOWN,HUDSON,D. K-8 / 751 +,2,B,,1,HUDSON
17,2060,30894418,16873964,16015248,828330,30386,5103929,4895215,3653192,3184937,4238107,1488564,0,354706,317674,2024,HARRISON TOWN,HUDSON,F. K-12 / 1801 - 3500,3,B,1,1,HUDSON
17,2210,40965703,20308879,19265267,874918,168694,9391592,8649158,3865717,2766005,5519389,3340351,482960,1101781,102232,1938,HOBOKEN CITY,HUDSON,F. K-12 / 1801 - 3500,3,FG,1,1,HUDSON
17,2295,36908144,17563702,16855513,519986,188203,4956673,4885811,4820671,3746393,6220129,3474425,353007,495209,0,2004,HUDSON COUNTY VOCATIONAL,HUDSON,J. VOC,8,,,1,HUDSON
17,2390,494153312,294684874,277602640,9143533,7938701,72796319,65366827,46620378,40578614,75150951,43808051,0,3988637,1538913,26274,JERSEY CITY,HUDSON,G. K-12 / 3501 +,3,B,1,1,HUDSON
17,2410,71651666,45046022,42652531,1698833,694658,6512189,5806135,10274399,8948150,8090718,5390891,413436,1224153,51938,5912,KEARNY TOWN,HUDSON,G. K-12 / 3501 +,3,B,,1,HUDSON
17,3610,97051416,58908944,56634812,1375851,898281,12081784,10681998,12199519,10382792,11212942,7286187,0,1923384,103538,8048,NORTH BERGEN TWP,HUDSON,G. K-12 / 3501 +,3,B,,1,HUDSON
