CO,DIST,IND1,IND2,IND3,IND4,IND5,IND6,IND7,IND8,IND9,IND10,IND11,IND12,IND13,IND15,ENROLL,DISTNAME,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,COUNTY
80,6088,,,,,,,,,,,,,,,,City Invincible CS,CAMDEN,K. CHARTER,C,,,1,CAMDEN
80,6212,7124957,3883924,3358115,231550,294259,0,0,1588965,1157674,1652068,0,0,0,208948,434,Camden Academy Charter HS,CAMDEN,K. CHARTER,C,,,1,CAMDEN
80,6215,6723947,3431707,3072924,153247,205536,0,0,1831417,972512,1460823,0,0,0,0,444,Camden's Promise CS,CAMDEN,K. CHARTER,C,,,1,CAMDEN
80,6232,2716418,1600069,1283042,224335,92692,288826,78930,575032,458113,252491,0,0,0,0,219,Environment Community CS,CAMDEN,K. CHARTER,C,,,1,CAMDEN
80,6240,3243866,1759817,1610132,37581,112104,139765,116630,961344,266733,372940,143269,10000,0,0,232,Freedom Academy CS,CAMDEN,K. CHARTER,C,,,1,CAMDEN
80,6325,8532668,4176230,4030475,133244,12511,0,0,3228553,2217984,1127885,0,0,0,0,541,D.U.E. Season CS,CAMDEN,K. CHARTER,C,,,1,CAMDEN
80,7109,15921718,8144076,7346329,359188,438559,3079012,1196128,3924118,2685071,774512,0,0,0,22284,1310,LEAP Academy University CS,CAMDEN,K. CHARTER,C,,,1,CAMDEN
80,6028,2432235,1276607,1040338,126410,109859,394029,66151,516650,404391,244949,0,0,0,5460,264,Vineland Public Charter School,CUMBERLAND,K. CHARTER,C,,,1,CUMBERLAND
80,6069,1782428,906534,760831,90877,54826,173572,71384,443057,306772,259264,0,0,0,7185,176,Millville Public Charter School,CUMBERLAND,K. CHARTER,C,,,1,CUMBERLAND
80,6089,905187,512616,421181,80092,11343,103077,78845,163766,104393,113809,29130,11920,0,0,102,Compass Academy CS,CUMBERLAND,K. CHARTER,C,,,1,CUMBERLAND
80,6020,4129717,1841773,1725217,56465,60091,12323,0,1851556,1320111,424065,0,0,0,50146,262,Pride Academy Charter School,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6022,4518586,2067005,1731390,261061,74554,0,0,925352,414295,1496199,664027,30030,0,0,340,Burch Charter School of Excellence,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6029,4227903,2176496,1873547,141980,160969,198250,139036,777289,664665,1016724,145167,59145,0,3684,273,Newark Educators Charter School,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6037,3667881,1997270,1597969,240947,158354,0,0,1446154,1257361,224457,0,0,0,46037,300,Newark Legacy CS,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6038,6608263,3427266,2629710,434082,363474,9131,0,1871839,1130722,1232846,0,67181,0,0,431,Visions Academy CS,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6053,4324250,1830450,1461135,226976,142339,0,0,1502713,1052283,949528,0,41559,0,0,260,Great Oaks Charter School,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6057,4072256,2335711,1867109,282059,186543,0,0,941256,688158,795289,280507,0,0,348239,280,People's Preparatory Charter School,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6058,3142904,1739609,1509947,135837,93825,0,0,571908,477515,831387,274215,0,0,0,256,Roseville Community CS,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6059,5158913,2558760,1444008,729325,385427,0,0,1317517,833301,1213791,0,68845,0,0,282,Newark Prep,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6090,1919355,1126985,944889,112816,69280,39153,37974,477493,338279,275723,70830,0,0,0,119,Paulo Freire CS for Liberty Ed,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6091,3304223,1129392,788581,286537,54274,0,0,1562301,362974,515484,0,97046,0,0,236,Merit Prep CS of Newark,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6094,4319788,2366000,2192446,82875,90679,0,0,855289,737092,1098498,409542,0,0,0,371,Phillips Academy Charter School,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6320,1113558,595479,487448,19989,88042,0,0,323297,155537,194782,0,0,0,15518,75,Discovery CS,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6410,6847364,3405227,3165007,139001,101219,0,0,1079655,661558,2307536,1217834,54946,0,0,490,East Orange Community CS,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6665,4364293,2455005,2116037,177084,161884,533988,449132,728760,601775,646540,0,0,0,0,299,Gray CS,ESSEX,K. CHARTER,C,,,1,ESSEX
80,7100,6422262,3605094,3144674,256065,204355,0,0,2221528,1717458,543633,0,52007,0,0,454,Lady Liberty Academy CS,ESSEX,K. CHARTER,C,,,1,ESSEX
80,7210,10131689,4875013,4139414,547466,188133,593881,435540,2429552,1934404,2109297,493038,0,12710,3402,673,Marion P. Thomas CS,ESSEX,K. CHARTER,C,,,1,ESSEX
80,7280,4193989,1726087,1459119,191160,75808,0,0,1941823,1318828,526079,0,0,0,70159,212,Greater Newark CS,ESSEX,K. CHARTER,C,,,1,ESSEX
80,7290,5345816,2814220,2527285,150515,136420,0,0,1529473,1230243,1002123,185886,0,0,151284,451,New Horizons Comm. CS,ESSEX,K. CHARTER,C,,,1,ESSEX
80,7320,40377569,21373916,17625651,2557902,1190363,0,0,10441856,4294353,8561797,1407424,0,0,18220,2711,North Star Acad. CS of Newark,ESSEX,K. CHARTER,C,,,1,ESSEX
80,7325,36491611,18408215,15395473,2305699,707043,0,0,9668626,7469689,8414770,3077753,0,0,208709,2213,TEAM Academy Charter School,ESSEX,K. CHARTER,C,,,1,ESSEX
80,7730,8809835,4611227,3793865,694905,122457,1310658,718500,1471643,947095,1410236,0,6071,0,196363,599,Robert Treat Academy CS,ESSEX,K. CHARTER,C,,,1,ESSEX
80,7735,7642574,3763007,3341536,202823,218648,1158220,689852,1959186,1769286,762162,0,0,0,73237,486,Maria L. Varisco-Rogers CS,ESSEX,K. CHARTER,C,,,1,ESSEX
80,8065,8291481,4589612,3853241,498657,237714,347307,237307,1129702,770683,2140154,477906,84707,0,0,468,University Heights CS,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6030,2775353,1669722,1326839,83980,258903,0,0,440536,349983,665095,292386,0,0,36060,275,The Ethical Community Charter School,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6036,2619570,1596709,1366145,142446,88118,0,0,547244,284460,475617,200445,0,0,0,244,HOLA Hoboken Dual Lang CS,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6064,4543021,2313421,1697479,66618,549324,0,0,1549773,1153172,569140,0,110687,0,97158,377,Dr Lena Edwards Academic CS,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6068,5070492,2598587,2286716,251364,60507,0,0,1606929,1218331,864976,0,0,0,87797,480,M E T S Charter School,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6082,5078686,3325287,2566284,278498,480505,0,0,675422,477815,1077977,470002,0,0,33827,470,Beloved Community Charter School,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6093,1602303,952986,732901,140978,79107,304026,37500,111336,80000,233955,0,0,0,57286,160,Jersey City Global CS,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6420,3991887,2728816,2598947,35472,94397,0,0,909716,700933,353355,0,0,0,5280,288,Elysian CS of Hoboken,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6720,4417531,2129240,1955914,105862,67464,779165,183504,972450,728262,536676,0,0,0,0,277,Hoboken CS,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6910,6073078,3071819,2816960,240297,14562,0,0,2770330,2091905,230929,0,0,0,7110,579,Jersey City Comm. CS,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6915,5551363,2956139,2388777,135309,432053,0,0,1454807,1000684,1073869,0,66548,0,0,480,Jersey City Golden Door,HUDSON,K. CHARTER,C,,,1,HUDSON
80,7115,5607912,3816240,3521750,121103,173387,125853,98597,887874,587743,777945,423617,0,0,0,536,Learning Community CS,HUDSON,K. CHARTER,C,,,1,HUDSON
80,7830,2596379,1627798,1452193,121670,53935,135621,135621,398591,295048,434369,0,0,0,5665,228,Soaring Heights CS,HUDSON,K. CHARTER,C,,,1,HUDSON
80,8060,5567780,3246590,3061824,68977,115789,799558,664559,10181,0,1511451,448792,0,0,138801,413,University Academy CS,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6017,7565883,3972087,3482873,314062,175152,253602,253602,1691782,1398618,1641412,170652,7000,0,0,526,Foundation Academy CS,MERCER,K. CHARTER,C,,,1,MERCER
80,6025,5626259,2935152,2395009,162269,377874,0,0,1759055,725852,932052,191386,0,0,47922,361,Paul Robeson Humanities  CS,MERCER,K. CHARTER,C,,,1,MERCER
80,6810,1259676,762484,656841,36134,69509,0,0,258822,206981,238370,83640,0,0,0,90,International CS of Trenton,MERCER,K. CHARTER,C,,,1,MERCER
80,7500,1791013,1187937,1099445,70550,17942,0,0,377236,264989,225840,44400,0,0,85000,147,Pace CS of Hamilton,MERCER,K. CHARTER,C,,,1,MERCER
80,7540,5002521,2906011,2701069,151941,53001,627132,319493,1313300,660202,156078,0,0,0,56144,344,Princeton CS,MERCER,K. CHARTER,C,,,1,MERCER
80,8140,4520369,2557790,2069148,310339,178303,218279,210180,880764,649764,832506,305258,0,31030,14490,359,Village CS,MERCER,K. CHARTER,C,,,1,MERCER
80,6032,4188751,2260536,1964872,214108,81556,0,0,1483100,1048173,445115,0,0,0,59474,392,Academy for Urban Leadership CS,MIDDLESEX,K. CHARTER,C,,,1,MIDDLESEX
80,6041,3138444,1727488,1635166,70512,21810,0,0,611041,373038,799915,163804,0,0,0,269,Hatikvah International CS,MIDDLESEX,K. CHARTER,C,,,1,MIDDLESEX
80,6635,4820985,2921708,2761087,73674,86947,564307,410336,874348,669013,416979,154123,42000,1643,51740,378,Greater Brunswick CS,MIDDLESEX,K. CHARTER,C,,,1,MIDDLESEX
80,6010,3186203,1532115,1427860,42100,62155,434081,371463,693830,602432,419596,0,106581,0,3461,194,Academy Charter High School,MONMOUTH,K. CHARTER,C,,,1,MONMOUTH
80,6740,2776055,1132222,1100130,26547,5545,0,0,595128,496087,1048705,280659,0,0,0,204,Hope Academy CS,MONMOUTH,K. CHARTER,C,,,1,MONMOUTH
80,7720,2609365,1520637,1430419,80649,9569,95310,49177,489907,299660,503510,298001,0,0,34154,179,The Red Bank CS,MONMOUTH,K. CHARTER,C,,,1,MONMOUTH
80,8050,2656859,1374302,1286463,42796,45043,307322,220118,555797,414059,419437,462,0,0,11541,194,Unity CS,MORRIS,K. CHARTER,C,,,1,MORRIS
80,6021,9035363,3679317,3276773,304745,97799,0,0,1388100,910169,3967946,1197549,0,0,49263,694,Community Charter School of Paterson,PASSAIC,K. CHARTER,C,,,1,PASSAIC
80,6079,2726131,1290847,1039733,71578,179536,192275,190775,685199,569131,557809,134279,0,0,126130,190,John P Holland Charter School,PASSAIC,K. CHARTER,C,,,1,PASSAIC
80,6080,5997003,2949005,2331342,455724,161939,1264634,554644,77499,0,1705865,551326,0,0,1850,474,Passaic Arts and Science CS,PASSAIC,K. CHARTER,C,,,1,PASSAIC
80,6096,3788834,1876927,1392112,346017,138798,0,0,950815,301080,961092,275042,0,0,174859,322,Paterson Arts and Science CS,PASSAIC,K. CHARTER,C,,,1,PASSAIC
80,6230,970259,563224,524309,33996,4919,0,0,355295,270406,51740,0,0,0,36634,113,Classical Academy CS of Clifton,PASSAIC,K. CHARTER,C,,,1,PASSAIC
80,7503,14636387,7902593,7129518,373111,399964,0,0,1513993,1059255,5219801,1891944,0,0,50734,1034,Paterson CS for Sci/Tech,PASSAIC,K. CHARTER,C,,,1,PASSAIC
80,6018,3913630,2110007,1793110,141886,175011,250380,185195,647629,525855,841812,169601,0,63803,0,300,Central Jersey College Prep CS,SOMERSET,K. CHARTER,C,,,1,SOMERSET
80,6081,2240639,1169631,931531,171683,66417,76420,60754,536853,478623,445066,73704,0,12669,0,252,Thomas Edison EnergySmart CS,SOMERSET,K. CHARTER,C,,,1,SOMERSET
80,7850,2807764,1566122,1514781,48218,3123,398300,364815,539019,397411,265688,97924,0,38635,34988,225,Sussex County CS for Technology,SUSSEX,K. CHARTER,C,,,1,SUSSEX
80,6033,3023835,1490760,1352348,91058,47354,0,0,938742,653626,588306,0,6027,0,0,204,The Barack Obama Green Charter HS,UNION,K. CHARTER,C,,,1,UNION
80,6217,5363271,1903535,1887058,2188,14289,450524,430810,1346985,470915,1172963,0,0,489263,9663,388,Central Jersey Arts CS,UNION,K. CHARTER,C,,,1,UNION
80,7600,3074248,1531462,1352647,126580,52235,340184,225887,823892,534630,293930,29240,0,84781,9840,251,Queen City Academy CS,UNION,K. CHARTER,C,,,1,UNION
80,8010,4403453,2307917,1844113,254072,209732,1365747,916568,14335,0,712690,0,0,0,0,316,Union County TEAMS CS,UNION,K. CHARTER,C,,,1,UNION
80,7727,1441614,937309,900029,34260,3020,0,0,307782,252317,196523,0,0,0,0,123,Ridge and Valley CS,WARREN,K. CHARTER,C,,,1,WARREN
