GROUP,CONAME,DIST,DISTNAME,PP18,RK18,PCT18,PP28,RK28,PCT28,PP38,RK38,PCT38
A. K-6,,,1. State average - Operating Type K-6,1413,,,1446,,,1496,,
A. K-6,,,2. State median - Operating Type K-6,1536,,,1506,,,1638,,
A. K-6,,,5. State average - All operating types,1500,,,1561,,,1599,,
A. K-6,,,6. State median - All operating types,1577,,,1627,,,1692,,
A. K-6,BERGEN,1270,EDGEWATER BORO,1028,5,0.105,1196,9,0.114,1186,6,0.104
A. K-6,BERGEN,3870,ORADELL BORO,1718,38,0.138,1636,31,0.133,1757,33,0.134
A. K-6,BERGEN,4410,RIVER EDGE BORO,1461,26,0.121,1466,25,0.118,1589,26,0.116
A. K-6,BERGEN,4620,SADDLE RIVER BORO,2054,51,0.094,2278,53,0.102,1663,30,0.067
A. K-6,BURLINGTON,200,BASS RIVER TWP,1926,44,0.117,2147,52,0.109,1881,42,0.114
A. K-6,BURLINGTON,830,CHESTERFIELD TWP,1300,16,0.121,1280,14,0.119,1292,11,0.119
A. K-6,BURLINGTON,2960,MANSFIELD TWP,1391,20,0.117,1359,19,0.101,1434,19,0.111
A. K-6,BURLINGTON,3650,NORTH HANOVER TWP,1638,33,0.106,1732,37,0.110,1627,28,0.106
A. K-6,BURLINGTON,5010,SPRINGFIELD TWP,1912,43,0.124,2018,46,0.114,1885,44,0.097
A. K-6,CAMDEN,2540,LAUREL SPRINGS BORO,1593,31,0.129,1480,27,0.125,1237,8,0.104
A. K-6,CAMDEN,5560,WATERFORD TWP,1342,17,0.112,1396,21,0.100,1591,27,0.108
A. K-6,CAPE MAY,710,CAPE MAY CITY,2031,50,0.086,1872,41,0.096,1870,41,0.096
A. K-6,CAPE MAY,2840,LOWER TWP,1215,11,0.090,1235,11,0.092,1226,7,0.090
A. K-6,CAPE MAY,5610,WEST CAPE MAY BORO,1031,7,0.068,784,1,0.054,856,1,0.057
A. K-6,ESSEX,1400,ESSEX FELLS BORO,1904,42,0.103,2108,50,0.112,2035,54,0.103
A. K-6,ESSEX,1465,FAIRFIELD TWP,1566,30,0.112,1719,34,0.114,1767,35,0.118
A. K-6,ESSEX,3630,NORTH CALDWELL BORO,1662,35,0.117,1722,36,0.113,2033,53,0.123
A. K-6,ESSEX,4530,ROSELAND BORO,1447,25,0.106,1940,44,0.118,1649,29,0.109
A. K-6,GLOUCESTER,1180,EAST GREENWICH TWP,952,1,0.102,1033,4,0.105,1056,4,0.100
A. K-6,GLOUCESTER,1330,ELK TWP,1433,23,0.118,1343,16,0.102,1565,24,0.112
A. K-6,GLOUCESTER,1590,FRANKLIN TWP,1283,14,0.114,1276,13,0.110,1367,14,0.107
A. K-6,GLOUCESTER,2070,HARRISON TWP,1182,9,0.112,1181,7,0.112,1263,9,0.113
A. K-6,GLOUCESTER,2990,MANTUA TWP,1350,18,0.109,1389,20,0.105,1425,18,0.103
A. K-6,GLOUCESTER,3490,NATIONAL PARK BORO,1418,22,0.103,1398,22,0.103,1461,22,0.101
A. K-6,GLOUCESTER,4880,SOUTH HARRISON TWP,1081,8,0.105,1170,6,0.119,1320,12,0.117
A. K-6,GLOUCESTER,5120,SWEDESBORO-WOOLWICH,1030,6,0.103,1242,12,0.116,1272,10,0.110
A. K-6,GLOUCESTER,5590,WENONAH BORO,1293,15,0.112,1442,24,0.111,1447,20,0.110
A. K-6,GLOUCESTER,5740,WESTVILLE BORO,1225,12,0.095,1185,8,0.093,1327,13,0.098
A. K-6,GLOUCESTER,5870,WOODBURY HEIGHTS BORO,1670,36,0.130,1587,30,0.112,1793,38,0.115
A. K-6,HUNTERDON,2590,LEBANON BORO,6401,56,0.254,3856,56,0.175,1891,46,0.094
A. K-6,MONMOUTH,130,ATLANTIC HIGHLANDS BORO,1643,34,0.120,1348,18,0.097,1583,25,0.122
A. K-6,MONMOUTH,2160,HIGHLANDS BORO,1234,13,0.063,1421,23,0.073,1454,21,0.065
A. K-6,MONMOUTH,4520,ROOSEVELT BORO,2065,53,0.110,1719,34,0.110,1754,32,0.103
A. K-6,MORRIS,3240,MINE HILL TWP,1398,21,0.132,1764,38,0.151,1774,36,0.153
A. K-6,OCEAN,230,BEACH HAVEN BORO,2013,48,0.089,2421,55,0.120,1762,34,0.079
A. K-6,OCEAN,320,BERKELEY TWP,1531,28,0.124,1490,28,0.118,1802,39,0.135
A. K-6,OCEAN,1150,EAGLESWOOD TWP,1814,41,0.119,1687,32,0.112,1774,36,0.109
A. K-6,OCEAN,2350,ISLAND HEIGHTS BORO,1934,46,0.129,2325,54,0.133,1894,47,0.120
A. K-6,OCEAN,2690,LITTLE EGG HARBOR TWP,1363,19,0.104,1473,26,0.104,1406,15,0.100
A. K-6,OCEAN,2760,LONG BEACH ISLAND,1685,37,0.081,2115,51,0.089,1883,43,0.078
A. K-6,OCEAN,3800,OCEAN GATE BORO,2024,49,0.139,1521,29,0.088,1822,40,0.097
A. K-6,OCEAN,3820,OCEAN TWP,1462,27,0.096,1222,10,0.074,1682,31,0.097
A. K-6,OCEAN,4710,SEASIDE HEIGHTS BORO,2270,55,0.091,1939,42,0.090,1515,23,0.095
A. K-6,OCEAN,5020,STAFFORD TWP,1446,24,0.105,1338,15,0.100,1418,17,0.098
A. K-6,OCEAN,5220,TUCKERTON BORO,978,2,0.083,1100,5,0.089,1009,2,0.081
A. K-6,SUSSEX,1630,FREDON TWP,1751,39,0.135,2088,48,0.137,2035,54,0.124
A. K-6,SUSSEX,1980,HAMPTON TWP,2139,54,0.137,1978,45,0.121,2024,50,0.119
A. K-6,SUSSEX,4650,SANDYSTON-WALPACK TWP,1944,47,0.121,2080,47,0.126,1988,49,0.109
A. K-6,SUSSEX,5040,STILLWATER TWP,1793,40,0.124,1834,40,0.122,2035,54,0.120
A. K-6,WARREN,400,BLAIRSTOWN TWP,1186,10,0.090,1347,17,0.098,1415,16,0.094
A. K-6,WARREN,1620,FRANKLIN TWP,1541,29,0.097,1703,33,0.099,1889,45,0.109
A. K-6,WARREN,1670,FRELINGHUYSEN TWP,2061,52,0.142,2107,49,0.141,2027,51,0.145
A. K-6,WARREN,2470,KNOWLTON TWP,1928,45,0.130,1939,42,0.129,2030,52,0.121
A. K-6,WARREN,2970,MANSFIELD TWP,1014,3,0.095,1024,3,0.091,1082,5,0.095
A. K-6,WARREN,5480,WASHINGTON BORO,1023,4,0.081,1018,2,0.082,1028,3,0.077
A. K-6,WARREN,5530,WASHINGTON TWP,1620,32,0.122,1816,39,0.127,1903,48,0.123
B. K-8 / 0 - 400,,,1. State average - Operating Type K-8,1482,,,1526,,,1600,,
B. K-8 / 0 - 400,,,2. State median - Operating Type K-8,1560,,,1612,,,1711,,
B. K-8 / 0 - 400,,,5. State average - All operating types,1500,,,1561,,,1599,,
B. K-8 / 0 - 400,,,6. State median - All operating types,1577,,,1627,,,1692,,
B. K-8 / 0 - 400,ATLANTIC,1410,ESTELL MANOR CITY,1639,37,0.120,1853,55,0.120,1880,53,0.122
B. K-8 / 0 - 400,ATLANTIC,4240,PORT REPUBLIC CITY,2006,63,0.132,1446,16,0.105,1538,19,0.107
B. K-8 / 0 - 400,ATLANTIC,5760,WEYMOUTH TWP,1633,36,0.115,1843,54,0.124,1884,56,0.128
B. K-8 / 0 - 400,BERGEN,80,ALPINE BORO,2568,74,0.100,1824,51,0.075,2021,68,0.081
B. K-8 / 0 - 400,BERGEN,3350,MOONACHIE BORO,2028,65,0.072,1835,53,0.081,2028,69,0.108
B. K-8 / 0 - 400,BERGEN,4870,SOUTH HACKENSACK TWP,1937,59,0.114,1326,6,0.071,1432,7,0.078
B. K-8 / 0 - 400,BURLINGTON,380,BEVERLY CITY,1108,1,0.086,1386,11,0.098,1583,23,0.105
B. K-8 / 0 - 400,BURLINGTON,1030,DELANCO TWP,1310,7,0.105,1457,18,0.113,1720,37,0.113
B. K-8 / 0 - 400,BURLINGTON,3540,NEW HANOVER TWP,2053,68,0.116,1893,57,0.099,1471,11,0.071
B. K-8 / 0 - 400,BURLINGTON,4460,RIVERTON,1404,14,0.116,1368,9,0.113,1495,12,0.113
B. K-8 / 0 - 400,BURLINGTON,5490,WASHINGTON TWP,1983,62,0.080,2430,74,0.088,1807,41,0.078
B. K-8 / 0 - 400,BURLINGTON,5890,WOODLAND TWP,1722,46,0.125,1858,56,0.119,1880,53,0.119
B. K-8 / 0 - 400,CAMDEN,580,BROOKLAWN BORO,1123,2,0.108,1355,8,0.117,1273,3,0.104
B. K-8 / 0 - 400,CAMDEN,1720,GIBBSBORO BORO,1704,43,0.086,1209,2,0.085,1339,4,0.088
B. K-8 / 0 - 400,CAMDEN,2560,LAWNSIDE BORO,1697,42,0.110,1809,49,0.108,1809,42,0.102
B. K-8 / 0 - 400,CAMDEN,3110,MERCHANTVILLE BORO,1846,53,0.143,1791,47,0.146,1885,58,0.127
B. K-8 / 0 - 400,CAMDEN,5900,WOODLYNNE BORO,1614,34,0.148,1554,27,0.138,1707,33,0.139
B. K-8 / 0 - 400,CAPE MAY,170,AVALON BORO,2378,73,0.055,2353,72,0.047,1886,61,0.039
B. K-8 / 0 - 400,CAPE MAY,3680,NORTH WILDWOOD CITY,1660,39,0.088,1600,32,0.086,1657,30,0.082
B. K-8 / 0 - 400,CAPE MAY,5060,STONE HARBOR BORO,2227,71,0.078,2392,73,0.080,1887,63,0.065
B. K-8 / 0 - 400,CAPE MAY,5800,WILDWOOD CREST BORO,1308,6,0.066,1178,1,0.056,1266,2,0.055
B. K-8 / 0 - 400,CAPE MAY,5840,WOODBINE BORO,1505,24,0.105,1612,33,0.110,1859,47,0.128
B. K-8 / 0 - 400,CUMBERLAND,1020,DEERFIELD TWP,1549,29,0.132,1494,19,0.123,1599,24,0.124
B. K-8 / 0 - 400,CUMBERLAND,1120,DOWNE TWP,1450,18,0.107,1499,20,0.110,1188,1,0.086
B. K-8 / 0 - 400,CUMBERLAND,1820,GREENWICH TWP,1293,5,0.088,1770,44,0.090,1630,28,0.086
B. K-8 / 0 - 400,CUMBERLAND,5070,STOW CREEK TWP,1552,30,0.125,1552,25,0.118,1885,58,0.133
B. K-8 / 0 - 400,HUDSON,1200,EAST NEWARK BORO,1336,10,0.138,1645,35,0.167,1534,18,0.154
B. K-8 / 0 - 400,HUNTERDON,370,BETHLEHEM TWP,1950,60,0.121,2185,69,0.130,1894,65,0.107
B. K-8 / 0 - 400,HUNTERDON,430,BLOOMSBURY BORO,1647,38,0.112,2185,69,0.122,1853,46,0.113
B. K-8 / 0 - 400,HUNTERDON,670,CALIFON BORO,1498,22,0.099,1552,25,0.083,1366,5,0.069
B. K-8 / 0 - 400,HUNTERDON,910,CLINTON-GLEN GARDNER,1575,32,0.109,1517,21,0.107,1572,21,0.103
B. K-8 / 0 - 400,HUNTERDON,1040,DELAWARE TWP,1882,55,0.108,1709,42,0.096,1866,49,0.093
B. K-8 / 0 - 400,HUNTERDON,1160,EAST AMWELL TWP,1747,49,0.114,1785,46,0.114,1880,53,0.108
B. K-8 / 0 - 400,HUNTERDON,1600,FRANKLIN TWP,2016,64,0.123,1975,64,0.117,1886,61,0.120
B. K-8 / 0 - 400,HUNTERDON,1680,FRENCHTOWN BORO,1331,8,0.086,1776,45,0.105,1617,26,0.090
B. K-8 / 0 - 400,HUNTERDON,1970,HAMPTON BORO,2153,70,0.089,1238,3,0.056,1415,6,0.066
B. K-8 / 0 - 400,HUNTERDON,2140,HIGH BRIDGE BORO,1928,58,0.108,1572,30,0.090,1800,40,0.097
B. K-8 / 0 - 400,HUNTERDON,2450,KINGWOOD TWP,1695,41,0.121,1689,39,0.109,1861,48,0.111
B. K-8 / 0 - 400,HUNTERDON,3180,MILFORD BORO,1693,40,0.104,1569,29,0.089,1843,44,0.092
