GROUP,CONAME,DIST,DISTNAME,DE120,DE220,DE320,DE420
B. K-8 / 0 - 400,HUNTERDON,430,BLOOMSBURY BORO,1130432,63043,1193475,-196975
B. K-8 / 0 - 400,HUNTERDON,670,CALIFON BORO,255637,3554,259191,118699
B. K-8 / 0 - 400,HUNTERDON,910,CLINTON-GLEN GARDNER,828762,4274,833036,23208
B. K-8 / 0 - 400,HUNTERDON,1040,DELAWARE TWP,1821807,285366,2107173,-190146
B. K-8 / 0 - 400,HUNTERDON,1160,EAST AMWELL TWP,1163468,456568,1620036,-116866
B. K-8 / 0 - 400,HUNTERDON,1600,FRANKLIN TWP,750547,-62737,687810,-100268
B. K-8 / 0 - 400,HUNTERDON,1680,FRENCHTOWN BORO,483456,126854,610310,10002
B. K-8 / 0 - 400,HUNTERDON,1970,HAMPTON BORO,363575,-88154,275421,172774
B. K-8 / 0 - 400,HUNTERDON,2140,HIGH BRIDGE BORO,1043730,79085,1122815,268562
B. K-8 / 0 - 400,HUNTERDON,2450,KINGWOOD TWP,1316385,551948,1868333,14110
B. K-8 / 0 - 400,HUNTERDON,3180,MILFORD BORO,494532,-18192,476340,-21957
B. K-8 / 0 - 400,MONMOUTH,180,AVON BORO,1057607,312175,1369782,401675
B. K-8 / 0 - 400,MONMOUTH,500,BRADLEY BEACH BORO,1846280,-295136,1551144,-423561
B. K-8 / 0 - 400,MONMOUTH,1000,DEAL BORO,412646,213348,625994,-94413
B. K-8 / 0 - 400,MONMOUTH,1490,FARMINGDALE BORO,489692,10177,499869,17060
B. K-8 / 0 - 400,MONMOUTH,3250,MONMOUTH BEACH BORO,2113984,470989,2584973,219701
B. K-8 / 0 - 400,MONMOUTH,3500,NEPTUNE CITY,1947537,-262731,1684806,-521678
B. K-8 / 0 - 400,MONMOUTH,4690,SEA GIRT BORO,855048,92210,947258,269913
B. K-8 / 0 - 400,MONMOUTH,4980,SPRING LAKE BORO,3548589,60695,3609284,-313174
B. K-8 / 0 - 400,MONMOUTH,4990,SPRING LAKE HEIGHTS BORO,1058922,357531,1416453,-151879
B. K-8 / 0 - 400,MORRIS,2010,HARDING TOWNSHIP,954588,327152,1281740,14944
B. K-8 / 0 - 400,MORRIS,3410,MOUNT ARLINGTON BORO,2183190,320851,2504041,123910
B. K-8 / 0 - 400,MORRIS,3520,NETCONG BORO,676235,-253642,422593,-363443
B. K-8 / 0 - 400,MORRIS,4440,RIVERDALE BORO,1487297,219948,1707245,132327
B. K-8 / 0 - 400,OCEAN,210,BAY HEAD BORO,767195,-110572,656623,164750
B. K-8 / 0 - 400,OCEAN,2500,LAKEHURST BORO,2315410,159982,2475392,-190372
B. K-8 / 0 - 400,OCEAN,2550,LAVALLETTE BORO,823888,218456,1042344,215431
B. K-8 / 0 - 400,SALEM,60,ALLOWAY TWP,1478719,-221190,1257529,40594
B. K-8 / 0 - 400,SALEM,1350,ELSINBORO TWP,607414,96302,703716,179654
B. K-8 / 0 - 400,SALEM,2800,LOWER ALLOWAYS CREEK,1819278,-310062,1509216,208835
B. K-8 / 0 - 400,SALEM,2950,MANNINGTON TWP,554693,-82756,471937,-103668
B. K-8 / 0 - 400,SALEM,3860,OLDMANS TWP,1209900,-117286,1092614,-110225
B. K-8 / 0 - 400,SALEM,4280,QUINTON TWP,945564,-8654,936910,77484
B. K-8 / 0 - 400,SALEM,5320,UPPER PITTSGROVE TWP,881093,-64433,816660,209272
B. K-8 / 0 - 400,SUSSEX,1930,HAMBURG BORO,1376333,206447,1582780,254873
B. K-8 / 0 - 400,SUSSEX,2490,LAFAYETTE TWP,1218158,86682,1304840,82340
B. K-8 / 0 - 400,SUSSEX,3300,MONTAGUE TWP,1198554,-168449,1030105,175194
B. K-8 / 0 - 400,SUSSEX,3840,OGDENSBURG BORO,385832,-96989,288843,112825
B. K-8 / 0 - 400,SUSSEX,5030,STANHOPE BORO,728315,83104,811419,129638
B. K-8 / 0 - 400,UNION,1710,GARWOOD BORO,856399,-49810,806591,104400
B. K-8 / 0 - 400,UNION,5810,WINFIELD TWP,275752,45137,320889,-54276
B. K-8 / 0 - 400,WARREN,70,ALPHA BORO,1260060,-92528,1167532,139062
B. K-8 / 0 - 400,WARREN,2040,HARMONY TWP,929913,108033,1037946,701391
B. K-8 / 0 - 400,WARREN,2250,HOPE TWP,794486,232128,1026614,220401
B. K-8 / 0 - 400,WARREN,3890,OXFORD TWP,653779,219409,873188,245212
B. K-8 / 0 - 400,WARREN,4200,POHATCONG TWP,2600467,171821,2772288,-574217
B. K-8 / 0 - 400,WARREN,5780,WHITE TWP,1652574,801758,2454332,74913
C. K-8 / 401 - 750,ATLANTIC,570,BRIGANTINE CITY,3420559,414640,3835199,35029
C. K-8 / 401 - 750,ATLANTIC,1300,EGG HARBOR CITY,1669635,-209440,1460195,-210498
C. K-8 / 401 - 750,ATLANTIC,1540,FOLSOM BORO,2784012,602073,3386085,176365
C. K-8 / 401 - 750,ATLANTIC,3020,MARGATE CITY,2272375,-368304,1904071,-117765
C. K-8 / 401 - 750,BERGEN,740,CARLSTADT BORO,718070,401187,1119257,660335
C. K-8 / 401 - 750,BERGEN,1070,DEMAREST BORO,3259467,886461,4145928,-125418
C. K-8 / 401 - 750,BERGEN,1380,ENGLEWOOD CLIFFS BORO,2810238,462722,3272960,-343954
C. K-8 / 401 - 750,BERGEN,2050,HARRINGTON PARK BORO,1582444,318773,1901217,82942
C. K-8 / 401 - 750,BERGEN,2090,HAWORTH BORO,1083647,737733,1821380,-212210
C. K-8 / 401 - 750,BERGEN,2200,HO HO KUS BORO,1645658,420463,2066122,95769
C. K-8 / 401 - 750,BERGEN,3730,NORTHVALE BORO,2751949,538085,3290034,161846
C. K-8 / 401 - 750,BERGEN,3740,NORWOOD BORO,2094772,727012,2821784,183652
C. K-8 / 401 - 750,BERGEN,3850,OLD TAPPAN BORO,8128447,691436,8819883,477089
C. K-8 / 401 - 750,BERGEN,4470,ROCHELLE PARK TWP,568640,691345,1267826,68530
C. K-8 / 401 - 750,BURLINGTON,1250,EASTAMPTON TWP,661113,-153451,507662,-58472
C. K-8 / 401 - 750,BURLINGTON,1910,HAINESPORT TWP,1212615,193778,1406393,-144403
C. K-8 / 401 - 750,BURLINGTON,3070,MEDFORD LAKES BORO,1127039,-304502,822537,-46037
C. K-8 / 401 - 750,BURLINGTON,4930,SOUTHAMPTON TWP,1567010,53497,1620507,-341414
C. K-8 / 401 - 750,CAMDEN,190,BARRINGTON BORO,1131241,543586,1674827,-69475
C. K-8 / 401 - 750,CAMDEN,340,BERLIN TWP,1793510,343903,2124382,461981
C. K-8 / 401 - 750,CAMDEN,880,CLEMENTON BORO,2038214,-21170,2017044,195263
C. K-8 / 401 - 750,CAMDEN,2890,MAGNOLIA BORO,1516206,399884,1916090,625110
C. K-8 / 401 - 750,CAMDEN,3420,MOUNT EPHRAIM BORO,1362146,472042,1834188,87676
C. K-8 / 401 - 750,CAMDEN,4790,SOMERDALE BORO,853734,-248345,605389,71531
C. K-8 / 401 - 750,CAPE MAY,1080,DENNIS TWP,980336,-500100,480236,602796
C. K-8 / 401 - 750,CUMBERLAND,950,COMMERCIAL TWP,1804451,-642672,1161779,-128977
C. K-8 / 401 - 750,CUMBERLAND,1460,FAIRFIELD TWP,586811,-183818,402993,288310
C. K-8 / 401 - 750,CUMBERLAND,2270,HOPEWELL TWP,1168635,297113,1465748,274315
C. K-8 / 401 - 750,CUMBERLAND,2570,LAWRENCE TWP,1947018,380870,2327888,-272135
C. K-8 / 401 - 750,CUMBERLAND,3050,MAURICE RIVER TWP,1902361,-58512,1843849,-343134
C. K-8 / 401 - 750,GLOUCESTER,1830,GREENWICH TWP,2203906,312991,2516897,67819
C. K-8 / 401 - 750,HUNTERDON,20,ALEXANDRIA TWP,841096,-51760,789336,101257
C. K-8 / 401 - 750,HUNTERDON,2220,HOLLAND TWP,1169645,169913,1339558,-24771
C. K-8 / 401 - 750,HUNTERDON,2600,LEBANON TWP,4525518,53349,4578867,-553204
C. K-8 / 401 - 750,HUNTERDON,5180,TEWKSBURY TWP,2516986,462544,2979530,13387
C. K-8 / 401 - 750,HUNTERDON,5270,UNION TWP,3477786,437485,3915271,96044
C. K-8 / 401 - 750,MIDDLESEX,970,CRANBURY TWP,2852678,423586,3276264,543545
C. K-8 / 401 - 750,MIDDLESEX,2370,JAMESBURG BORO,600933,186261,833486,234079
C. K-8 / 401 - 750,MIDDLESEX,3220,MILLTOWN BORO,1947083,414231,2361314,-470859
C. K-8 / 401 - 750,MONMOUTH,270,BELMAR BORO,1775813,301298,2077111,138934
C. K-8 / 401 - 750,MONMOUTH,560,BRIELLE BORO,485875,279459,664848,470019
C. K-8 / 401 - 750,MONMOUTH,3830,OCEANPORT BORO,1091712,146371,1238083,309746
C. K-8 / 401 - 750,MONMOUTH,4770,SHREWSBURY BORO,544875,147305,684216,38911
C. K-8 / 401 - 750,MONMOUTH,5230,UNION BEACH,1974484,115910,2090394,442274
C. K-8 / 401 - 750,MONMOUTH,5640,WEST LONG BRANCH BORO,2761666,5101,2747664,-360257
C. K-8 / 401 - 750,MORRIS,460,BOONTON TWP,1373451,-105846,1267605,269955
C. K-8 / 401 - 750,MORRIS,3090,MENDHAM BORO,1461767,372794,1834561,-126312
C. K-8 / 401 - 750,MORRIS,3100,MENDHAM TWP,1953515,65763,2019278,367174
C. K-8 / 401 - 750,MORRIS,3380,MORRIS PLAINS BORO,1836287,380007,2216294,337284
C. K-8 / 401 - 750,MORRIS,4480,ROCKAWAY BORO,953283,359199,1312482,478100
C. K-8 / 401 - 750,PASSAIC,420,BLOOMINGDALE BORO,2697714,417740,3115454,261508
C. K-8 / 401 - 750,PASSAIC,3640,NORTH HALEDON BORO,865856,94432,960288,26395
C. K-8 / 401 - 750,SOMERSET,240,BEDMINSTER TWP,1187688,312277,1499965,448584
C. K-8 / 401 - 750,SOMERSET,4850,SOUTH BOUND BROOK,2421203,553200,2974403,170252
C. K-8 / 401 - 750,SOMERSET,5540,WATCHUNG BORO,3124573,232525,3357098,-266524
C. K-8 / 401 - 750,SUSSEX,90,ANDOVER REG,475311,-439817,35494,684160
C. K-8 / 401 - 750,SUSSEX,1560,FRANKFORD TWP,1534075,-207879,1326196,-44081
C. K-8 / 401 - 750,SUSSEX,1570,FRANKLIN BORO,1370124,127209,1497333,166804
C. K-8 / 401 - 750,SUSSEX,1800,GREEN TWP,1461224,-100970,1360254,-179605
C. K-8 / 401 - 750,SUSSEX,2030,HARDYSTON TWP,1545471,272061,1817532,420450
C. K-8 / 401 - 750,UNION,3470,MOUNTAINSIDE BORO,824355,388851,1213206,323736
C. K-8 / 401 - 750,WARREN,30,ALLAMUCHY TWP,378183,173605,551788,151680
D. K-8 / 751 +,ATLANTIC,10,ABSECON CITY,976705,287669,1264374,62154
D. K-8 / 751 +,ATLANTIC,1690,GALLOWAY TWP,10545480,473927,11019407,547178
D. K-8 / 751 +,ATLANTIC,1940,HAMILTON TWP,7176721,373288,7550009,-2131543
D. K-8 / 751 +,ATLANTIC,2680,LINWOOD CITY,3057761,-165589,2892172,-12388
D. K-8 / 751 +,ATLANTIC,3480,MULLICA TWP,2345184,265762,2610946,26393
D. K-8 / 751 +,ATLANTIC,3720,NORTHFIELD CITY,1800427,-217524,1582903,69548
D. K-8 / 751 +,ATLANTIC,4800,SOMERS POINT CITY,1835881,26393,1862274,103491
D. K-8 / 751 +,ATLANTIC,5350,VENTNOR CITY,1848979,-89641,1759338,475004
D. K-8 / 751 +,BERGEN,40,ALLENDALE BORO,6795256,1807992,8603248,170269
D. K-8 / 751 +,BERGEN,930,CLOSTER BORO,3760389,587332,4347721,-955295
D. K-8 / 751 +,BERGEN,1230,EAST RUTHERFORD BORO,1632853,167166,1800019,-330575
D. K-8 / 751 +,BERGEN,1470,FAIRVIEW BORO,2420858,-116603,2304255,807191
D. K-8 / 751 +,BERGEN,1580,FRANKLIN LAKES BORO,3108288,17826,3124863,495490
D. K-8 / 751 +,BERGEN,2180,HILLSDALE BORO,2140491,966230,3106721,165985
D. K-8 / 751 +,BERGEN,2710,LITTLE FERRY BORO,779301,406036,1185337,1218172
D. K-8 / 751 +,BERGEN,3060,MAYWOOD BORO,2277777,212859,2490636,-335977
D. K-8 / 751 +,BERGEN,3330,MONTVALE BORO,1435322,-89615,1345707,194983
D. K-8 / 751 +,BERGEN,3760,OAKLAND BORO,2204270,647545,2851815,2046494
D. K-8 / 751 +,BERGEN,4430,RIVER VALE TWP,2265292,993287,3258579,-547153
D. K-8 / 751 +,BERGEN,5330,UPPER SADDLE RIVER BORO,4298768,-134215,3978622,360774
D. K-8 / 751 +,BERGEN,5880,WOODCLIFF LAKE BORO,2398657,73703,2472360,-392066
D. K-8 / 751 +,BERGEN,5920,WYCKOFF TWP,4862360,881076,5743436,-3261
D. K-8 / 751 +,BURLINGTON,1280,EDGEWATER PARK TWP,3119054,-431324,2687730,-1234261
D. K-8 / 751 +,BURLINGTON,1420,EVESHAM TWP,7331441,-255764,7075677,-1324039
D. K-8 / 751 +,BURLINGTON,2850,LUMBERTON TWP,5075620,340194,5415814,-167511
D. K-8 / 751 +,BURLINGTON,3080,MEDFORD TWP,5754117,-147898,5606219,-840886
D. K-8 / 751 +,BURLINGTON,3430,MOUNT HOLLY TWP,4910044,945602,5855646,560609
D. K-8 / 751 +,BURLINGTON,3440,MOUNT LAUREL TWP,9121072,1021695,10142767,-398134
D. K-8 / 751 +,BURLINGTON,4740,SHAMONG TWP,1895064,322439,2217503,150961
D. K-8 / 751 +,BURLINGTON,5130,TABERNACLE TWP,2446435,167590,2614025,343089
D. K-8 / 751 +,BURLINGTON,5720,WESTAMPTON,1092553,517390,1609943,175918
D. K-8 / 751 +,CAMDEN,260,BELLMAWR BORO,2242000,497135,2739135,-259890
D. K-8 / 751 +,CAMDEN,330,BERLIN BORO,1267519,425,1267944,-346647
D. K-8 / 751 +,CAMDEN,1780,GLOUCESTER TWP,20393128,1186302,21579430,-1301702
D. K-8 / 751 +,CAMDEN,4590,RUNNEMEDE BORO,2036503,702933,2739436,658281
D. K-8 / 751 +,CAMDEN,5080,STRATFORD BORO,853616,100529,954145,747691
D. K-8 / 751 +,CAMDEN,5400,VOORHEES TWP,7791534,1049197,8840731,2085241
D. K-8 / 751 +,CAPE MAY,5340,UPPER TWP,5392854,26192,5419046,863729
D. K-8 / 751 +,CUMBERLAND,5300,UPPER DEERFIELD TWP,1762307,84131,1846438,336891
D. K-8 / 751 +,GLOUCESTER,2750,LOGAN TWP,3570616,625274,4195890,-178736
D. K-8 / 751 +,HUDSON,1850,GUTTENBERG TOWN,2116280,811537,2927817,402565
D. K-8 / 751 +,HUNTERDON,920,CLINTON TWP,2682485,-54050,2628435,-385501
D. K-8 / 751 +,HUNTERDON,1510,FLEMINGTON-RARITAN REG,6654355,210532,6864887,703962
D. K-8 / 751 +,HUNTERDON,4350,READINGTON TWP,6442108,325952,6768060,-1098094
D. K-8 / 751 +,MONMOUTH,945,COLTS NECK TWP,2932011,2181777,5113788,-77129
D. K-8 / 751 +,MONMOUTH,1260,EATONTOWN BORO,3716670,100226,3816896,-44730
D. K-8 / 751 +,MONMOUTH,1440,FAIR HAVEN BORO,1977774,-30056,1904124,361740
D. K-8 / 751 +,MONMOUTH,1640,FREEHOLD BORO,2805020,-67050,2748456,128003
D. K-8 / 751 +,MONMOUTH,1660,FREEHOLD TWP,9662700,146968,9809668,-3330420
D. K-8 / 751 +,MONMOUTH,2290,HOWELL TWP,13948394,860609,14809003,5503893
D. K-8 / 751 +,MONMOUTH,2720,LITTLE SILVER BORO,2529684,-515347,2014337,-12788
D. K-8 / 751 +,MONMOUTH,2920,MANALAPAN-ENGLISHTOWN REG,11795784,195661,11991445,20080
D. K-8 / 751 +,MONMOUTH,3030,MARLBORO TWP,13182992,208301,13391293,-1046011
D. K-8 / 751 +,MONMOUTH,3200,MILLSTONE TWP,1592212,405527,1997740,1211390
D. K-8 / 751 +,MONMOUTH,4360,RED BANK BORO,1192237,392931,1585168,235338
D. K-8 / 751 +,MONMOUTH,4570,RUMSON BORO,2385182,-187313,2197869,212395
D. K-8 / 751 +,MONMOUTH,5185,TINTON FALLS,10470921,524077,10994998,862140
D. K-8 / 751 +,MORRIS,820,CHESTER TWP,4018109,539370,4557479,241161
D. K-8 / 751 +,MORRIS,1090,DENVILLE TWP,2080912,883312,2964224,-273083
D. K-8 / 751 +,MORRIS,1190,EAST HANOVER TWP,2450599,168468,2619067,499391
D. K-8 / 751 +,MORRIS,1530,FLORHAM PARK BORO,1465943,257136,1723079,-180714
D. K-8 / 751 +,MORRIS,2000,HANOVER TWP,2361536,-255920,2105616,-199175
D. K-8 / 751 +,MORRIS,2650,LINCOLN PARK BORO,3138841,-247911,2890930,-74726
D. K-8 / 751 +,MORRIS,4000,LONG HILL TWP,2463030,144970,2608000,-26387
D. K-8 / 751 +,MORRIS,4490,ROCKAWAY TWP,5834930,3098094,8933024,782157
D. K-8 / 751 +,MORRIS,5520,WASHINGTON TWP,3366250,79668,3445918,-749153
D. K-8 / 751 +,MORRIS,5770,WHARTON BORO,2828756,1711170,4539926,154894
D. K-8 / 751 +,PASSAIC,1920,HALEDON BORO,3966230,400782,4367012,-641066
D. K-8 / 751 +,PASSAIC,2700,LITTLE FALLS TWP,2247933,251388,2499321,96334
D. K-8 / 751 +,PASSAIC,4270,PROSPECT PARK BORO,4049000,-238160,3810840,190895
D. K-8 / 751 +,PASSAIC,4400,RINGWOOD BORO,2167398,912815,3080213,-202476
D. K-8 / 751 +,PASSAIC,5200,TOTOWA BORO,3124639,433285,3557924,-66794
D. K-8 / 751 +,PASSAIC,5440,WANAQUE BORO,1485333,139640,1624973,169461
D. K-8 / 751 +,PASSAIC,5690,WOODLAND PARK,1465252,33115,1498367,-143012
D. K-8 / 751 +,SOMERSET,510,BRANCHBURG TWP,5182182,556748,5738930,-267005
D. K-8 / 751 +,SOMERSET,1810,GREEN BROOK TWP,2715169,785345,3500515,188990
D. K-8 / 751 +,SOMERSET,5470,WARREN TWP,7413124,-405161,7007963,-1703552
D. K-8 / 751 +,SUSSEX,640,BYRAM TWP,2093147,586988,2680135,-683990
D. K-8 / 751 +,SUSSEX,5100,SUSSEX-WANTAGE REGIONAL,1875915,1006624,2882539,829581
D. K-8 / 751 +,WARREN,1785,GREAT MEADOWS REGIONAL,804702,194894,999596,310636
D. K-8 / 751 +,WARREN,1840,GREENWICH TWP,1681435,-245661,1435774,-715207
D. K-8 / 751 +,WARREN,2790,LOPATCONG TWP,2492292,241090,2733382,-408420
E. K-12 / 0 - 1800,BERGEN,440,BOGOTA BORO,1891162,1334768,3225222,-115674
E. K-12 / 0 - 1800,BERGEN,990,CRESSKILL BORO,1481164,-48229,1432935,13020
E. K-12 / 0 - 1800,BERGEN,1360,EMERSON BORO,2843636,547943,3391579,737408
E. K-12 / 0 - 1800,BERGEN,3170,MIDLAND PARK BORO,2653550,64624,2717977,168824
E. K-12 / 0 - 1800,BERGEN,3600,NORTH ARLINGTON BORO,3098761,444628,3543389,1602923
E. K-12 / 0 - 1800,BERGEN,3910,PALISADES PARK,2651405,-579597,2071808,-133360
E. K-12 / 0 - 1800,BERGEN,3940,PARK RIDGE BORO,5304694,230735,5535429,169410
E. K-12 / 0 - 1800,BERGEN,4370,RIDGEFIELD BORO,1998027,671603,2669630,888363
E. K-12 / 0 - 1800,BERGEN,4610,SADDLE BROOK TWP,1926873,-367317,1559556,-461798
E. K-12 / 0 - 1800,BERGEN,5410,WALDWICK BORO,3800999,-855161,2945838,-44806
E. K-12 / 0 - 1800,BERGEN,5430,WALLINGTON BORO,1766436,126353,1892789,57874
E. K-12 / 0 - 1800,BERGEN,5830,WOOD-RIDGE BORO,2048505,-369347,1679158,2049394
E. K-12 / 0 - 1800,BURLINGTON,600,BURLINGTON CITY,3843568,188670,4032238,536567
E. K-12 / 0 - 1800,BURLINGTON,1520,FLORENCE TWP,2368344,93757,2462101,-268345
E. K-12 / 0 - 1800,BURLINGTON,3920,PALMYRA BORO,2252110,-4013,2248098,601618
E. K-12 / 0 - 1800,BURLINGTON,4450,RIVERSIDE TWP,2134449,-300374,1834075,-154540
E. K-12 / 0 - 1800,CAMDEN,150,AUDUBON BORO,1325111,-116164,1208947,76450
